"card_url","card_name","card_image","card_number","card_cost_attribute","card_att_def","card_type","card_race","card_artist","card_expansion","card_text","card_flavor_text","card_all_sets","card_rarity"
"http://www.fowtcg.com/card/534","Sylvia Gill Palarilias, Infernal Dragon","http://d12h0em1d7ppg.cloudfront.net/items/53/534/image_en/1485233549.jpg","VIN003-030","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","800 / 700","Resonator","Dragon","SIGMAN","Vingolf ""Ruler All Stars""","Continuous
This card gains [Swiftness] as long as your J/ruler is ""Sylvia Gill Palarilias"".","""My soul is forever bound to Lapis.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/535","Alice, Dimensional Traveler","http://d12h0em1d7ppg.cloudfront.net/items/53/535/image_en/1485233551.jpg","VIN003-031","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","500 / 500","Resonator","Wanderer","Wednesday","Vingolf ""Ruler All Stars""","Continuous
If this card would be put into a graveyard from your field, put it on the bottom of its owner's deck instead.","""Oh? You found me huh?""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/535","Alice, Dimensional Traveler","http://d12h0em1d7ppg.cloudfront.net/items/53/535/image_en/1485233551.jpg","VIN003-031","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","500 / 500","Resonator","Wanderer","Wednesday","Vingolf ""Ruler All Stars""","Continuous
If this card would be put into a graveyard from your field, put it on the bottom of its owner's deck instead.","""Oh? You found me huh?""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/536","Charlotte's Water Transformation Magic","http://d12h0em1d7ppg.cloudfront.net/items/53/536/image_en/1485233559.jpg","VIN003-032","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","","Chant","","SAGAWA ASUKA","Vingolf ""Ruler All Stars""","","""Take that! Turn into a bear!"" -Charlotte, Determined Girl","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/537","Charm of the Princess","http://d12h0em1d7ppg.cloudfront.net/items/53/537/image_en/1485233568.jpg","VIN003-033","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","","Chant","","Nekobayashi","Vingolf ""Ruler All Stars""","","""Look carefully, this is what reigning means."" -Valentina, the Princess of Love","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/537","Charm of the Princess","http://d12h0em1d7ppg.cloudfront.net/items/53/537/image_en/1485233568.jpg","VIN003-033","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","","Chant","","Nekobayashi","Vingolf ""Ruler All Stars""","","""Look carefully, this is what reigning means."" -Valentina, the Princess of Love","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/537","Charm of the Princess","http://d12h0em1d7ppg.cloudfront.net/items/53/537/image_en/1485233568.jpg","VIN003-033","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/X.png","","Chant","","Nekobayashi","Vingolf ""Ruler All Stars""","","""Look carefully, this is what reigning means."" -Valentina, the Princess of Love","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/538","Chronos, the God of Time","http://d12h0em1d7ppg.cloudfront.net/items/53/538/image_en/1485233571.jpg","VIN003-034","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","0 / 1000","Resonator","Myth","kakotomirai","Vingolf ""Ruler All Stars""","Automatic
At the beginning of your turn ⇒ Draw a card.","""Time is equitable. Except when you're the boss.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/538","Chronos, the God of Time","http://d12h0em1d7ppg.cloudfront.net/items/53/538/image_en/1485233571.jpg","VIN003-034","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","0 / 1000","Resonator","Myth","kakotomirai","Vingolf ""Ruler All Stars""","Automatic
At the beginning of your turn ⇒ Draw a card.","""Time is equitable. Except when you're the boss.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/538","Chronos, the God of Time","http://d12h0em1d7ppg.cloudfront.net/items/53/538/image_en/1485233571.jpg","VIN003-034","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","0 / 1000","Resonator","Myth","kakotomirai","Vingolf ""Ruler All Stars""","Automatic
At the beginning of your turn ⇒ Draw a card.","""Time is equitable. Except when you're the boss.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/539","Dance of Inspiration","http://d12h0em1d7ppg.cloudfront.net/items/53/539/image_en/1485233573.jpg","VIN003-035","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","","Chant","","aki","Vingolf ""Ruler All Stars""","","""It's not over yet!"" -Coup d'Etat Mastermind, Shion","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/540","Guardian of Water Magic Stones","http://d12h0em1d7ppg.cloudfront.net/items/54/540/image_en/1485233574.jpg","VIN003-036","","","Ruler","Dragon","Hayama Kohei","Vingolf ""Ruler All Stars""","Automatic
[Resonance] Water Magic Stone ⇒ Look at the top card of your deck, then put it on the top or bottom of your deck.","The water guardian welcomes all those of nobility and grace.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/541","Avatar of Water Magic Stones","http://d12h0em1d7ppg.cloudfront.net/items/54/541/image_en/1485233576.jpg","VIN003-036J","","1100 / 1100","J-ruler","Dragon","Hayama Kohei","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Return all resonators your opponent controls to their owners' hand.","The avatar's water washes away any trace of what was there.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/542","Kaguya, Guardian of the Moon","http://d12h0em1d7ppg.cloudfront.net/items/54/542/image_en/1485233577.jpg","VIN003-037","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","300 / 300","Resonator","Myth","Fukuzo Katsura","Vingolf ""Ruler All Stars""","Continuous
Rabbit resonators you control gain [+100/+100] as long as you control a Moon addition.","A full moon viewing is made better with rabbits.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/542","Kaguya, Guardian of the Moon","http://d12h0em1d7ppg.cloudfront.net/items/54/542/image_en/1485233577.jpg","VIN003-037","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","300 / 300","Resonator","Myth","Fukuzo Katsura","Vingolf ""Ruler All Stars""","Continuous
Rabbit resonators you control gain [+100/+100] as long as you control a Moon addition.","A full moon viewing is made better with rabbits.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/543","Nymph, Envoy of Water","http://d12h0em1d7ppg.cloudfront.net/items/54/543/image_en/1485233580.jpg","VIN003-038","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","700 / 1200","Resonator","Spirit","Kamijo Roro","Vingolf ""Ruler All Stars""","","This spirit of water is not always bound by gravity.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/543","Nymph, Envoy of Water","http://d12h0em1d7ppg.cloudfront.net/items/54/543/image_en/1485233580.jpg","VIN003-038","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","700 / 1200","Resonator","Spirit","Kamijo Roro","Vingolf ""Ruler All Stars""","","This spirit of water is not always bound by gravity.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/544","Separation of Body and Soul","http://d12h0em1d7ppg.cloudfront.net/items/54/544/image_en/1485233581.jpg","VIN003-039","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","","Chant","","Moopic","Vingolf ""Ruler All Stars""","","""Lies are so easy to rip apart."" -Possessor Princess of Love, Valentina","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/545","Shackles of Ice","http://d12h0em1d7ppg.cloudfront.net/items/54/545/image_en/1485233587.jpg","VIN003-040","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","","Addition","","Yuko Nagasaki","Vingolf ""Ruler All Stars""","Activate
[Bestow] [U], [rest] (Bestow this card to target resonator. Play this ability only if this card is not bestowed to a card and only anytime you can play a chant.)","Magic shackles that seal away special magic.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/546","Shion, the Entrancing Songstress","http://d12h0em1d7ppg.cloudfront.net/items/54/546/image_en/1485233588.jpg","VIN003-041","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","700 / 700","Resonator","Human","j-peg","Vingolf ""Ruler All Stars""","Continuous
This card gains [Barrier] (Resonator) as long as your J/ruler is ""Songstress of Shangri-La"" or ""Coup d'Etat Mastermind, Shion"".","Music is magic that captures the heart.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/546","Shion, the Entrancing Songstress","http://d12h0em1d7ppg.cloudfront.net/items/54/546/image_en/1485233588.jpg","VIN003-041","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","700 / 700","Resonator","Human","j-peg","Vingolf ""Ruler All Stars""","Continuous
This card gains [Barrier] (Resonator) as long as your J/ruler is ""Songstress of Shangri-La"" or ""Coup d'Etat Mastermind, Shion"".","Music is magic that captures the heart.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/546","Shion, the Entrancing Songstress","http://d12h0em1d7ppg.cloudfront.net/items/54/546/image_en/1485233588.jpg","VIN003-041","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","700 / 700","Resonator","Human","j-peg","Vingolf ""Ruler All Stars""","Continuous
This card gains [Barrier] (Resonator) as long as your J/ruler is ""Songstress of Shangri-La"" or ""Coup d'Etat Mastermind, Shion"".","Music is magic that captures the heart.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/547","Tomoe Gozen, Merciful Aqua Twin Swords","http://d12h0em1d7ppg.cloudfront.net/items/54/547/image_en/1485233590.jpg","VIN003-042","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","500 / 600","Resonator","Swordsman","Tsukumi","Vingolf ""Ruler All Stars""","","Perfect vision. No blind spots.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/547","Tomoe Gozen, Merciful Aqua Twin Swords","http://d12h0em1d7ppg.cloudfront.net/items/54/547/image_en/1485233590.jpg","VIN003-042","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","500 / 600","Resonator","Swordsman","Tsukumi","Vingolf ""Ruler All Stars""","","Perfect vision. No blind spots.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/548","Triton, Emperor of the Seven Seas","http://d12h0em1d7ppg.cloudfront.net/items/54/548/image_en/1485233591.jpg","VIN003-043","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","400 / 400","Resonator","Myth","Matsurika Yoko","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Gain control of target resonator until end of turn.","""Are you sure? Alright, follow me!""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/548","Triton, Emperor of the Seven Seas","http://d12h0em1d7ppg.cloudfront.net/items/54/548/image_en/1485233591.jpg","VIN003-043","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","400 / 400","Resonator","Myth","Matsurika Yoko","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Gain control of target resonator until end of turn.","""Are you sure? Alright, follow me!""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/549","Valentina, Maiden of the Oceans","http://d12h0em1d7ppg.cloudfront.net/items/54/549/image_en/1485233593.jpg","VIN003-044","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","1200 / 1200","Resonator","Human","ishishou","Vingolf ""Ruler All Stars""","Activate
[rest], discard three cards: Gain control of target resonator.","""Here's my trump card; you die.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/549","Valentina, Maiden of the Oceans","http://d12h0em1d7ppg.cloudfront.net/items/54/549/image_en/1485233593.jpg","VIN003-044","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","1200 / 1200","Resonator","Human","ishishou","Vingolf ""Ruler All Stars""","Activate
[rest], discard three cards: Gain control of target resonator.","""Here's my trump card; you die.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/549","Valentina, Maiden of the Oceans","http://d12h0em1d7ppg.cloudfront.net/items/54/549/image_en/1485233593.jpg","VIN003-044","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/04.png","1200 / 1200","Resonator","Human","ishishou","Vingolf ""Ruler All Stars""","Activate
[rest], discard three cards: Gain control of target resonator.","""Here's my trump card; you die.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/550","Water Wizard","http://d12h0em1d7ppg.cloudfront.net/items/55/550/image_en/1485233594.jpg","VIN003-045","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","200 / 200","Resonator","Wizard","Shirai Hidemi","Vingolf ""Ruler All Stars""","Automatic
Whenever you play a water chant ⇒ Look at the top card of your deck, then put it on the top or bottom of your deck.","Water embodies time and currents.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/551","Count D'Artagnan","http://d12h0em1d7ppg.cloudfront.net/items/55/551/image_en/1485233596.jpg","VIN003-046","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","400 / 600","Resonator","Catman/Musketeer","Kelvin","Vingolf ""Ruler All Stars""","Activate
[G]: This card deals 100 damage to target resonator. It loses [Flying] until end of turn.","""My aim can perfectly drop a soaring bird.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/551","Count D'Artagnan","http://d12h0em1d7ppg.cloudfront.net/items/55/551/image_en/1485233596.jpg","VIN003-046","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","400 / 600","Resonator","Catman/Musketeer","Kelvin","Vingolf ""Ruler All Stars""","Activate
[G]: This card deals 100 damage to target resonator. It loses [Flying] until end of turn.","""My aim can perfectly drop a soaring bird.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/552","Frigg, Goddess of Abundant Harvests","http://d12h0em1d7ppg.cloudfront.net/items/55/552/image_en/1485233599.jpg","VIN003-047","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","800 / 800","Resonator","Myth","SIE NANAHARA","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Put up to one target resonator, up to one target addition, and up to one target chant from your graveyard into your hand.","Her love brings the harvest, keeping the world fed.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/552","Frigg, Goddess of Abundant Harvests","http://d12h0em1d7ppg.cloudfront.net/items/55/552/image_en/1485233599.jpg","VIN003-047","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","800 / 800","Resonator","Myth","SIE NANAHARA","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Put up to one target resonator, up to one target addition, and up to one target chant from your graveyard into your hand.","Her love brings the harvest, keeping the world fed.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/552","Frigg, Goddess of Abundant Harvests","http://d12h0em1d7ppg.cloudfront.net/items/55/552/image_en/1485233599.jpg","VIN003-047","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","800 / 800","Resonator","Myth","SIE NANAHARA","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Put up to one target resonator, up to one target addition, and up to one target chant from your graveyard into your hand.","Her love brings the harvest, keeping the world fed.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/553","Guardian of Wind Magic Stones","http://d12h0em1d7ppg.cloudfront.net/items/55/553/image_en/1485233600.jpg","VIN003-048","","","Ruler","Dragon","Saiko Takaki","Vingolf ""Ruler All Stars""","Activate
[Resonance] Wind Magic Stone ⇒ Target resonator gains ""[rest]: Produce [W], [R], [U], [G], or [B]."" until end of turn.","The wind guardian greets champions with a mighty gust.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/554","Avatar of Wind Magic Stones","http://d12h0em1d7ppg.cloudfront.net/items/55/554/image_en/1485233602.jpg","VIN003-048J","","1000 / 1200","J-ruler","Dragon","Saiko Takaki","Vingolf ""Ruler All Stars""","Activate
Resonators you control gain ""[rest]: Produce [W], [R], [U], [G], or [B]."".","The avatar's wind inspires the will of everyone.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/555","Heavenly Gust","http://d12h0em1d7ppg.cloudfront.net/items/55/555/image_en/1485233603.jpg","VIN003-049","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","","Chant","","j-peg","Vingolf ""Ruler All Stars""","","""Melfee! Now!"" -Fiethsing, Master Magus of Holy Wind","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/555","Heavenly Gust","http://d12h0em1d7ppg.cloudfront.net/items/55/555/image_en/1485233603.jpg","VIN003-049","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","","Chant","","j-peg","Vingolf ""Ruler All Stars""","","""Melfee! Now!"" -Fiethsing, Master Magus of Holy Wind","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/556","Helsing, Hunter of the Undead","http://d12h0em1d7ppg.cloudfront.net/items/55/556/image_en/1485233604.jpg","VIN003-050","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","800 / 700","Resonator","Elf","touge369","Vingolf ""Ruler All Stars""","Continuous
Prevent all damage that would be dealt to this card by darkness resonators.","There is no darkness that may harm Helsing.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/556","Helsing, Hunter of the Undead","http://d12h0em1d7ppg.cloudfront.net/items/55/556/image_en/1485233604.jpg","VIN003-050","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","800 / 700","Resonator","Elf","touge369","Vingolf ""Ruler All Stars""","Continuous
Prevent all damage that would be dealt to this card by darkness resonators.","There is no darkness that may harm Helsing.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/556","Helsing, Hunter of the Undead","http://d12h0em1d7ppg.cloudfront.net/items/55/556/image_en/1485233604.jpg","VIN003-050","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","800 / 700","Resonator","Elf","touge369","Vingolf ""Ruler All Stars""","Continuous
Prevent all damage that would be dealt to this card by darkness resonators.","There is no darkness that may harm Helsing.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/557","Little Red, Fairy Tale of Air","http://d12h0em1d7ppg.cloudfront.net/items/55/557/image_en/1485233607.jpg","VIN003-051","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","300 / 300","Resonator","Fairy Tale","Matsurika Yoko","Vingolf ""Ruler All Stars""","Continuous
This card gains [Swiftness] as long as you control a non-special wind magic stone.","The girl's story has continued for ages, encompassing a collection of many adventures.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/558","Oberon, Lord of Elves","http://d12h0em1d7ppg.cloudfront.net/items/55/558/image_en/1485233608.jpg","VIN003-052","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","700 / 700","Resonator","Elf","Foo Midori","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Put three [100/100] wind Elf resonator tokens into your field.","""Come, my brothers!""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/558","Oberon, Lord of Elves","http://d12h0em1d7ppg.cloudfront.net/items/55/558/image_en/1485233608.jpg","VIN003-052","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","700 / 700","Resonator","Elf","Foo Midori","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Put three [100/100] wind Elf resonator tokens into your field.","""Come, my brothers!""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/558","Oberon, Lord of Elves","http://d12h0em1d7ppg.cloudfront.net/items/55/558/image_en/1485233608.jpg","VIN003-052","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","700 / 700","Resonator","Elf","Foo Midori","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Put three [100/100] wind Elf resonator tokens into your field.","""Come, my brothers!""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/559","Pricia, Wild Child","http://d12h0em1d7ppg.cloudfront.net/items/55/559/image_en/1485233611.jpg","VIN003-053","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","100 / 100","Resonator","Human/Beast","fzwrAym","Vingolf ""Ruler All Stars""","Continuous
This card gains [Precision] and [+100/+100] as long as your J/ruler is ""Pricia, the Beast Lady"" or ""Pricia, the Commander of Sacred Beasts"".","""What is this place? Faria? Wahoo! Let's play!""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/560","Pricia's Call to Action","http://d12h0em1d7ppg.cloudfront.net/items/56/560/image_en/1485233612.jpg","VIN003-054","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","","Chant","","YK","Vingolf ""Ruler All Stars""","","By mimicking the movements of beasts, Pricia was able to move even quicker.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/561","Rapid Growth","http://d12h0em1d7ppg.cloudfront.net/items/56/561/image_en/1485233614.jpg","VIN003-055","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","","Chant","","matataku","Vingolf ""Ruler All Stars""","","The miracle that the world achieved.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/562","Scheherazade, the Prophet","http://d12h0em1d7ppg.cloudfront.net/items/56/562/image_en/1485233615.jpg","VIN003-056","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","900 / 900","Resonator","Wanderer","noki","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Put target resonator on top of its owner's deck.","""The future is one of many possibilities. No two are the same, but there is only one we will see.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/562","Scheherazade, the Prophet","http://d12h0em1d7ppg.cloudfront.net/items/56/562/image_en/1485233615.jpg","VIN003-056","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","900 / 900","Resonator","Wanderer","noki","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Put target resonator on top of its owner's deck.","""The future is one of many possibilities. No two are the same, but there is only one we will see.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/562","Scheherazade, the Prophet","http://d12h0em1d7ppg.cloudfront.net/items/56/562/image_en/1485233615.jpg","VIN003-056","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","900 / 900","Resonator","Wanderer","noki","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Put target resonator on top of its owner's deck.","""The future is one of many possibilities. No two are the same, but there is only one we will see.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/562","Scheherazade, the Prophet","http://d12h0em1d7ppg.cloudfront.net/items/56/562/image_en/1485233615.jpg","VIN003-056","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","900 / 900","Resonator","Wanderer","noki","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Put target resonator on top of its owner's deck.","""The future is one of many possibilities. No two are the same, but there is only one we will see.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/563","Silph, Envoy of Wind","http://d12h0em1d7ppg.cloudfront.net/items/56/563/image_en/1485233617.jpg","VIN003-057","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","600 / 600","Resonator","Spirit","noki","Vingolf ""Ruler All Stars""","Automatic
[Resonance] Wind Magic Stone ⇒ Recover this card.","The winds blow twice.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/563","Silph, Envoy of Wind","http://d12h0em1d7ppg.cloudfront.net/items/56/563/image_en/1485233617.jpg","VIN003-057","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","600 / 600","Resonator","Spirit","noki","Vingolf ""Ruler All Stars""","Automatic
[Resonance] Wind Magic Stone ⇒ Recover this card.","The winds blow twice.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/564","The Beast Queen's Counterattack","http://d12h0em1d7ppg.cloudfront.net/items/56/564/image_en/1485233621.jpg","VIN003-058","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","","Chant","","fzwrAym","Vingolf ""Ruler All Stars""","Continuous
Target J/resonator you control gains [+400/+400] until end of turn. Then that card and target J/resonator your opponent controls deal damage equal to their ATK to each other.","""Valentina! I'll never forgive you!"" —Pricia, Beast Queen in Hiding","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/564","The Beast Queen's Counterattack","http://d12h0em1d7ppg.cloudfront.net/items/56/564/image_en/1485233621.jpg","VIN003-058","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","","Chant","","fzwrAym","Vingolf ""Ruler All Stars""","Continuous
Target J/resonator you control gains [+400/+400] until end of turn. Then that card and target J/resonator your opponent controls deal damage equal to their ATK to each other.","""Valentina! I'll never forgive you!"" —Pricia, Beast Queen in Hiding","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/565","The World Tree's Guardian","http://d12h0em1d7ppg.cloudfront.net/items/56/565/image_en/1485233622.jpg","VIN003-059","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","300 / 300","Resonator","Treeman","KONNO Takashi","Vingolf ""Ruler All Stars""","Activate
[G]: This card gains [+200/+200] until end of turn.","""You will abide by the laws of the world tree.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/566","Wind-Secluded Refuge","http://d12h0em1d7ppg.cloudfront.net/items/56/566/image_en/1485233624.jpg","VIN003-060","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","","Addition: Field","","saumaro","Vingolf ""Ruler All Stars""","Automatic
When a spell or ability your opponent controls targets a J/resonator you control ⇒ You may banish this card. If you do, cancel that spell or ability.","""Shion, you wait here. Leave the rest to me."" -Pricia, Pursuant of Exploding Flame","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/566","Wind-Secluded Refuge","http://d12h0em1d7ppg.cloudfront.net/items/56/566/image_en/1485233624.jpg","VIN003-060","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","","Addition: Field","","saumaro","Vingolf ""Ruler All Stars""","Automatic
When a spell or ability your opponent controls targets a J/resonator you control ⇒ You may banish this card. If you do, cancel that spell or ability.","""Shion, you wait here. Leave the rest to me."" -Pricia, Pursuant of Exploding Flame","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/567","Abdul Alhazred, Poet of Madness","http://d12h0em1d7ppg.cloudfront.net/items/56/567/image_en/1485233625.jpg","VIN003-061","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","600 / 600","Resonator","Wizard","gozz","Vingolf ""Ruler All Stars""","Continuous
Resonators entering your opponent's field don't cause their own abilities to trigger.","The songs of madness torture the soldiers of the enemy.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/567","Abdul Alhazred, Poet of Madness","http://d12h0em1d7ppg.cloudfront.net/items/56/567/image_en/1485233625.jpg","VIN003-061","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","600 / 600","Resonator","Wizard","gozz","Vingolf ""Ruler All Stars""","Continuous
Resonators entering your opponent's field don't cause their own abilities to trigger.","The songs of madness torture the soldiers of the enemy.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/568","Baleful Avatar","http://d12h0em1d7ppg.cloudfront.net/items/56/568/image_en/1485233627.jpg","VIN003-062","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","300 / 400","Resonator","Avatar","hatarisu","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Your opponent discards a card.","The link between sorrow and resentment.","Vingolf ""Ruler All Stars""",""
