"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_type","card_race","card_artist","card_expansion","card_flavor_text","card_all_sets","card_att_def","card_text"
"http://www.fowtcg.com/card/2529","Alhama'at's Purge","http://d12h0em1d7ppg.cloudfront.net/items/25/2529/image_en/1485841346.jpg","RDE-033","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","Ancient Magic","Nanami Lusia","Return of the Dragon Emperor","""I require nothing else from you."" -Gill Alhama'at","Return of the Dragon Emperor","",""
"http://www.fowtcg.com/card/2529","Alhama'at's Purge","http://d12h0em1d7ppg.cloudfront.net/items/25/2529/image_en/1485841346.jpg","RDE-033","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","Ancient Magic","Nanami Lusia","Return of the Dragon Emperor","""I require nothing else from you."" -Gill Alhama'at","Return of the Dragon Emperor","",""
"http://www.fowtcg.com/card/2530","Buer, Great President of Hell","http://d12h0em1d7ppg.cloudfront.net/items/25/2530/image_en/1485841348.jpg","RDE-034","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Demon","tokiwa","Return of the Dragon Emperor","A demon commander is always last to leave the battlefield.","Return of the Dragon Emperor","600 / 600","Activate
Banish a resonator: This card gains [+200/+200] until end of turn."
"http://www.fowtcg.com/card/2530","Buer, Great President of Hell","http://d12h0em1d7ppg.cloudfront.net/items/25/2530/image_en/1485841348.jpg","RDE-034","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Demon","tokiwa","Return of the Dragon Emperor","A demon commander is always last to leave the battlefield.","Return of the Dragon Emperor","600 / 600","Activate
Banish a resonator: This card gains [+200/+200] until end of turn."
"http://www.fowtcg.com/card/2531","Demon Captain, Eligos","http://d12h0em1d7ppg.cloudfront.net/items/25/2531/image_en/1485841350.jpg","RDE-035","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Demon","touge369","Return of the Dragon Emperor","None dare disobey her orders.","Return of the Dragon Emperor","800 / 800","Automatic
When this card enters your field ⇒ Put target Demon resonator with total cost 3 or less from your graveyard into your field."
"http://www.fowtcg.com/card/2531","Demon Captain, Eligos","http://d12h0em1d7ppg.cloudfront.net/items/25/2531/image_en/1485841350.jpg","RDE-035","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Demon","touge369","Return of the Dragon Emperor","None dare disobey her orders.","Return of the Dragon Emperor","800 / 800","Automatic
When this card enters your field ⇒ Put target Demon resonator with total cost 3 or less from your graveyard into your field."
"http://www.fowtcg.com/card/2531","Demon Captain, Eligos","http://d12h0em1d7ppg.cloudfront.net/items/25/2531/image_en/1485841350.jpg","RDE-035","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","Demon","touge369","Return of the Dragon Emperor","None dare disobey her orders.","Return of the Dragon Emperor","800 / 800","Automatic
When this card enters your field ⇒ Put target Demon resonator with total cost 3 or less from your graveyard into your field."
"http://www.fowtcg.com/card/2532","Demon Orderly","http://d12h0em1d7ppg.cloudfront.net/items/25/2532/image_en/1485841351.jpg","RDE-036","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Demon","bambi kojo","Return of the Dragon Emperor","The creature wastes no time with speech. Its arrival tells all that needs to be told.","Return of the Dragon Emperor","300 / 300","Continuous
Treat this card as a darkness magic stone."
"http://www.fowtcg.com/card/2533","Fury of the Obsidian Dragon","http://d12h0em1d7ppg.cloudfront.net/items/25/2533/image_en/1485841354.jpg","RDE-037","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","Ancient Magic","Yukie TAJIMA","Return of the Dragon Emperor","""Wretched, inferior creatures!"" -Viola, Obsidian Dragon Princess","Return of the Dragon Emperor","",""
"http://www.fowtcg.com/card/2533","Fury of the Obsidian Dragon","http://d12h0em1d7ppg.cloudfront.net/items/25/2533/image_en/1485841354.jpg","RDE-037","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Chant","Ancient Magic","Yukie TAJIMA","Return of the Dragon Emperor","""Wretched, inferior creatures!"" -Viola, Obsidian Dragon Princess","Return of the Dragon Emperor","",""
"http://www.fowtcg.com/card/2534","The Insane Dark Hatter","http://d12h0em1d7ppg.cloudfront.net/items/25/2534/image_en/1485841355.jpg","RDE-038","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Fairy Tale","yuhki lily","Return of the Dragon Emperor","""So what if I go crazy from time to time. What's the problem?""","Return of the Dragon Emperor","400 / 400","Activate
[rest]: This card and target resonator gain [0/-400] until end of turn."
"http://www.fowtcg.com/card/2534","The Insane Dark Hatter","http://d12h0em1d7ppg.cloudfront.net/items/25/2534/image_en/1485841355.jpg","RDE-038","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","Fairy Tale","yuhki lily","Return of the Dragon Emperor","""So what if I go crazy from time to time. What's the problem?""","Return of the Dragon Emperor","400 / 400","Activate
[rest]: This card and target resonator gain [0/-400] until end of turn."
"http://www.fowtcg.com/card/2535","Viola, Obsidian Dragon Princess","http://d12h0em1d7ppg.cloudfront.net/items/25/2535/image_en/1485841357.jpg","RDE-039","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Ancient/Dragonoid","Yukie TAJIMA","Return of the Dragon Emperor","""This body, this heart, beats only for Alhama'at.""","Return of the Dragon Emperor","500 / 500","Activate
[Inheritance][B][B]: Your J-ruler gains [Imperishable] until end of turn. If your J-ruler is ""Ebon Dragon Emperor, Gill Alhama'at"", you may pay [B][B] less to play this card's [Inheritance] abilities."
"http://www.fowtcg.com/card/2535","Viola, Obsidian Dragon Princess","http://d12h0em1d7ppg.cloudfront.net/items/25/2535/image_en/1485841357.jpg","RDE-039","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Ancient/Dragonoid","Yukie TAJIMA","Return of the Dragon Emperor","""This body, this heart, beats only for Alhama'at.""","Return of the Dragon Emperor","500 / 500","Activate
[Inheritance][B][B]: Your J-ruler gains [Imperishable] until end of turn. If your J-ruler is ""Ebon Dragon Emperor, Gill Alhama'at"", you may pay [B][B] less to play this card's [Inheritance] abilities."
"http://www.fowtcg.com/card/2536","Viola's Machinations","http://d12h0em1d7ppg.cloudfront.net/items/25/2536/image_en/1485841358.jpg","RDE-040","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","Ancient Magic","Yukie TAJIMA","Return of the Dragon Emperor","Viola can sap the will of enemies, using it to power Alhama'at.","Return of the Dragon Emperor","",""
"http://www.fowtcg.com/card/2537","Alabaster Dragon Knight","http://d12h0em1d7ppg.cloudfront.net/items/25/2537/image_en/1485841360.jpg","RDE-041","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Ancient/Dragonoid","SIGMAN","Return of the Dragon Emperor","The power of the Dragonoids is now known by a new name. Force.","Return of the Dragon Emperor","400 / 400","Automatic
When this card enters your field ⇒ [Force]1 (Roll a die.) Put X [+100/+100] counters on this card, where X is the result of the roll."
"http://www.fowtcg.com/card/2537","Alabaster Dragon Knight","http://d12h0em1d7ppg.cloudfront.net/items/25/2537/image_en/1485841360.jpg","RDE-041","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Ancient/Dragonoid","SIGMAN","Return of the Dragon Emperor","The power of the Dragonoids is now known by a new name. Force.","Return of the Dragon Emperor","400 / 400","Automatic
When this card enters your field ⇒ [Force]1 (Roll a die.) Put X [+100/+100] counters on this card, where X is the result of the roll."
"http://www.fowtcg.com/card/2538","Alice's World of Madness","http://d12h0em1d7ppg.cloudfront.net/items/25/2538/image_en/1485841362.jpg","RDE-042","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Addition","","tokiwa","Return of the Dragon Emperor","Alice created a world that would steal away anyone's sanity.","Return of the Dragon Emperor","","Continuous
Resonators gain [-200/-200]."
"http://www.fowtcg.com/card/2538","Alice's World of Madness","http://d12h0em1d7ppg.cloudfront.net/items/25/2538/image_en/1485841362.jpg","RDE-042","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Addition","","tokiwa","Return of the Dragon Emperor","Alice created a world that would steal away anyone's sanity.","Return of the Dragon Emperor","","Continuous
Resonators gain [-200/-200]."
"http://www.fowtcg.com/card/2539","Almerius, Summoner of Spirits","http://d12h0em1d7ppg.cloudfront.net/items/25/2539/image_en/1485841364.jpg","RDE-043","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Six Sages","ponkichi","Return of the Dragon Emperor","Leader of the six sages, master of spirits.","Return of the Dragon Emperor","1000 / 1000","Automatic
Whenever a Spirit enters your field ⇒ You gain 400 life."
"http://www.fowtcg.com/card/2539","Almerius, Summoner of Spirits","http://d12h0em1d7ppg.cloudfront.net/items/25/2539/image_en/1485841364.jpg","RDE-043","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Six Sages","ponkichi","Return of the Dragon Emperor","Leader of the six sages, master of spirits.","Return of the Dragon Emperor","1000 / 1000","Automatic
Whenever a Spirit enters your field ⇒ You gain 400 life."
"http://www.fowtcg.com/card/2539","Almerius, Summoner of Spirits","http://d12h0em1d7ppg.cloudfront.net/items/25/2539/image_en/1485841364.jpg","RDE-043","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Six Sages","ponkichi","Return of the Dragon Emperor","Leader of the six sages, master of spirits.","Return of the Dragon Emperor","1000 / 1000","Automatic
Whenever a Spirit enters your field ⇒ You gain 400 life."
"http://www.fowtcg.com/card/2539","Almerius, Summoner of Spirits","http://d12h0em1d7ppg.cloudfront.net/items/25/2539/image_en/1485841364.jpg","RDE-043","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","Six Sages","ponkichi","Return of the Dragon Emperor","Leader of the six sages, master of spirits.","Return of the Dragon Emperor","1000 / 1000","Automatic
Whenever a Spirit enters your field ⇒ You gain 400 life."
"http://www.fowtcg.com/card/2540","Black Heart Alice","http://d12h0em1d7ppg.cloudfront.net/items/25/2540/image_en/1485841366.jpg","RDE-044","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Wanderer/Fairy Tale","Wednesday","Return of the Dragon Emperor","In pure light or shadow, there is order. In a swirl of both, there is only chaos.","Return of the Dragon Emperor","800 / 1000","Activate
[W][B][1], banish a non-token resonator: Destroy target non-magic stone, non-J/ruler card."
"http://www.fowtcg.com/card/2540","Black Heart Alice","http://d12h0em1d7ppg.cloudfront.net/items/25/2540/image_en/1485841366.jpg","RDE-044","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Wanderer/Fairy Tale","Wednesday","Return of the Dragon Emperor","In pure light or shadow, there is order. In a swirl of both, there is only chaos.","Return of the Dragon Emperor","800 / 1000","Activate
[W][B][1], banish a non-token resonator: Destroy target non-magic stone, non-J/ruler card."
"http://www.fowtcg.com/card/2540","Black Heart Alice","http://d12h0em1d7ppg.cloudfront.net/items/25/2540/image_en/1485841366.jpg","RDE-044","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","Wanderer/Fairy Tale","Wednesday","Return of the Dragon Emperor","In pure light or shadow, there is order. In a swirl of both, there is only chaos.","Return of the Dragon Emperor","800 / 1000","Activate
[W][B][1], banish a non-token resonator: Destroy target non-magic stone, non-J/ruler card."
"http://www.fowtcg.com/card/2541","Black Hole of the Spirit World","http://d12h0em1d7ppg.cloudfront.net/items/25/2541/image_en/1485841367.jpg","RDE-045","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Addition","","M ganzy","Return of the Dragon Emperor","A place where no life can survive.","Return of the Dragon Emperor","","Continuous"
"http://www.fowtcg.com/card/2541","Black Hole of the Spirit World","http://d12h0em1d7ppg.cloudfront.net/items/25/2541/image_en/1485841367.jpg","RDE-045","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Addition","","M ganzy","Return of the Dragon Emperor","A place where no life can survive.","Return of the Dragon Emperor","","Continuous"
"http://www.fowtcg.com/card/2541","Black Hole of the Spirit World","http://d12h0em1d7ppg.cloudfront.net/items/25/2541/image_en/1485841367.jpg","RDE-045","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Addition","","M ganzy","Return of the Dragon Emperor","A place where no life can survive.","Return of the Dragon Emperor","","Continuous"
"http://www.fowtcg.com/card/2541","Black Hole of the Spirit World","http://d12h0em1d7ppg.cloudfront.net/items/25/2541/image_en/1485841367.jpg","RDE-045","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Addition","","M ganzy","Return of the Dragon Emperor","A place where no life can survive.","Return of the Dragon Emperor","","Continuous"
"http://www.fowtcg.com/card/2542","Blazer, Prisoner of Flame","http://d12h0em1d7ppg.cloudfront.net/items/25/2542/image_en/1485841368.jpg","RDE-046","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Dragon/Zombie","kakotomirai","Return of the Dragon Emperor","Mindless, the creature revived again and again.","Return of the Dragon Emperor","1000 / 1000","Activate
[R][R][B][B][2]: Put this card from your graveyard into your field."
"http://www.fowtcg.com/card/2542","Blazer, Prisoner of Flame","http://d12h0em1d7ppg.cloudfront.net/items/25/2542/image_en/1485841368.jpg","RDE-046","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Dragon/Zombie","kakotomirai","Return of the Dragon Emperor","Mindless, the creature revived again and again.","Return of the Dragon Emperor","1000 / 1000","Activate
[R][R][B][B][2]: Put this card from your graveyard into your field."
"http://www.fowtcg.com/card/2542","Blazer, Prisoner of Flame","http://d12h0em1d7ppg.cloudfront.net/items/25/2542/image_en/1485841368.jpg","RDE-046","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","Dragon/Zombie","kakotomirai","Return of the Dragon Emperor","Mindless, the creature revived again and again.","Return of the Dragon Emperor","1000 / 1000","Activate
[R][R][B][B][2]: Put this card from your graveyard into your field."
"http://www.fowtcg.com/card/2543","Burning Pot","http://d12h0em1d7ppg.cloudfront.net/items/25/2543/image_en/1485841370.jpg","RDE-047","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Machine","MATSUMOTO EIGHT","Return of the Dragon Emperor","Slipping past most any defense required swift and careful attacks.","Return of the Dragon Emperor","700 / 100",""
"http://www.fowtcg.com/card/2543","Burning Pot","http://d12h0em1d7ppg.cloudfront.net/items/25/2543/image_en/1485841370.jpg","RDE-047","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","Machine","MATSUMOTO EIGHT","Return of the Dragon Emperor","Slipping past most any defense required swift and careful attacks.","Return of the Dragon Emperor","700 / 100",""
"http://www.fowtcg.com/card/2544","Concord of Saints and Beasts","http://d12h0em1d7ppg.cloudfront.net/items/25/2544/image_en/1485841372.jpg","RDE-048","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","","mie","Return of the Dragon Emperor","""Faria!"" ""Pricia, it's good to see you again."" ""I..you...what happened to us?"" ""We can talk about that later. We've got work to do."" ""Is...that..."" ""Yes...its Alice."" -Faria, Ruler of Divine Beasts and Reincarnated Maiden of Flame, Pricia","Return of the Dragon Emperor","",""
"http://www.fowtcg.com/card/2544","Concord of Saints and Beasts","http://d12h0em1d7ppg.cloudfront.net/items/25/2544/image_en/1485841372.jpg","RDE-048","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","","mie","Return of the Dragon Emperor","""Faria!"" ""Pricia, it's good to see you again."" ""I..you...what happened to us?"" ""We can talk about that later. We've got work to do."" ""Is...that..."" ""Yes...its Alice."" -Faria, Ruler of Divine Beasts and Reincarnated Maiden of Flame, Pricia","Return of the Dragon Emperor","",""
"http://www.fowtcg.com/card/2544","Concord of Saints and Beasts","http://d12h0em1d7ppg.cloudfront.net/items/25/2544/image_en/1485841372.jpg","RDE-048","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Chant","","mie","Return of the Dragon Emperor","""Faria!"" ""Pricia, it's good to see you again."" ""I..you...what happened to us?"" ""We can talk about that later. We've got work to do."" ""Is...that..."" ""Yes...its Alice."" -Faria, Ruler of Divine Beasts and Reincarnated Maiden of Flame, Pricia","Return of the Dragon Emperor","",""
"http://www.fowtcg.com/card/2545","Cryptid of Tenacious Fire","http://d12h0em1d7ppg.cloudfront.net/items/25/2545/image_en/1485841375.jpg","RDE-049","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Beast","Nagi-nyan","Return of the Dragon Emperor","""Time to settle an old family affair."" -Gill Lapis, Rebel of Darkest Fires","Return of the Dragon Emperor","600 / 500","Automatic
Whenever this card deals damage to your opponent ⇒ Remove the top card of your opponent's deck from the game."
"http://www.fowtcg.com/card/2545","Cryptid of Tenacious Fire","http://d12h0em1d7ppg.cloudfront.net/items/25/2545/image_en/1485841375.jpg","RDE-049","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Beast","Nagi-nyan","Return of the Dragon Emperor","""Time to settle an old family affair."" -Gill Lapis, Rebel of Darkest Fires","Return of the Dragon Emperor","600 / 500","Automatic
Whenever this card deals damage to your opponent ⇒ Remove the top card of your opponent's deck from the game."
"http://www.fowtcg.com/card/2546","Door of Time","http://d12h0em1d7ppg.cloudfront.net/items/25/2546/image_en/1485841376.jpg","RDE-050","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","","BANAMONS*","Return of the Dragon Emperor","To open it is to look upon unknowable truths. Its toll is hefty indeed.","Return of the Dragon Emperor","",""
"http://www.fowtcg.com/card/2546","Door of Time","http://d12h0em1d7ppg.cloudfront.net/items/25/2546/image_en/1485841376.jpg","RDE-050","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","","BANAMONS*","Return of the Dragon Emperor","To open it is to look upon unknowable truths. Its toll is hefty indeed.","Return of the Dragon Emperor","",""
"http://www.fowtcg.com/card/2546","Door of Time","http://d12h0em1d7ppg.cloudfront.net/items/25/2546/image_en/1485841376.jpg","RDE-050","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/X.png","Chant","","BANAMONS*","Return of the Dragon Emperor","To open it is to look upon unknowable truths. Its toll is hefty indeed.","Return of the Dragon Emperor","",""
"http://www.fowtcg.com/card/2547","Dragon of Fire and Wind","http://d12h0em1d7ppg.cloudfront.net/items/25/2547/image_en/1485841378.jpg","RDE-051","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Dragon","ComamitsuZaki","Return of the Dragon Emperor","Fire means it's angry. Wind means it's leaving.","Return of the Dragon Emperor","500 / 500","Automatic
[Resonance] Wind Magic Stone (Whenever a wind magic stone enters your field.) ⇒ This card gains [0/+500] and [Flying] until end of turn."
"http://www.fowtcg.com/card/2547","Dragon of Fire and Wind","http://d12h0em1d7ppg.cloudfront.net/items/25/2547/image_en/1485841378.jpg","RDE-051","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","Dragon","ComamitsuZaki","Return of the Dragon Emperor","Fire means it's angry. Wind means it's leaving.","Return of the Dragon Emperor","500 / 500","Automatic
[Resonance] Wind Magic Stone (Whenever a wind magic stone enters your field.) ⇒ This card gains [0/+500] and [Flying] until end of turn."
"http://www.fowtcg.com/card/2547","Dragon of Fire and Wind","http://d12h0em1d7ppg.cloudfront.net/items/25/2547/image_en/1485841378.jpg","RDE-051","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","Dragon","ComamitsuZaki","Return of the Dragon Emperor","Fire means it's angry. Wind means it's leaving.","Return of the Dragon Emperor","500 / 500","Automatic
[Resonance] Wind Magic Stone (Whenever a wind magic stone enters your field.) ⇒ This card gains [0/+500] and [Flying] until end of turn."
"http://www.fowtcg.com/card/2548","Earthfallen Giant","http://d12h0em1d7ppg.cloudfront.net/items/25/2548/image_en/1485841379.jpg","RDE-052","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Fairy Tale","SAGAWA ASUKA","Return of the Dragon Emperor","The giants that fall from the sky are the worst of their kind.","Return of the Dragon Emperor","1500 / 1500","Automatic
At end of turn ⇒ Banish this card."
"http://www.fowtcg.com/card/2548","Earthfallen Giant","http://d12h0em1d7ppg.cloudfront.net/items/25/2548/image_en/1485841379.jpg","RDE-052","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Fairy Tale","SAGAWA ASUKA","Return of the Dragon Emperor","The giants that fall from the sky are the worst of their kind.","Return of the Dragon Emperor","1500 / 1500","Automatic
At end of turn ⇒ Banish this card."
"http://www.fowtcg.com/card/2548","Earthfallen Giant","http://d12h0em1d7ppg.cloudfront.net/items/25/2548/image_en/1485841379.jpg","RDE-052","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","Resonator","Fairy Tale","SAGAWA ASUKA","Return of the Dragon Emperor","The giants that fall from the sky are the worst of their kind.","Return of the Dragon Emperor","1500 / 1500","Automatic
At end of turn ⇒ Banish this card."
"http://www.fowtcg.com/card/2549","End of Days","http://d12h0em1d7ppg.cloudfront.net/items/25/2549/image_en/1485841381.jpg","RDE-053","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","","M ganzy","Return of the Dragon Emperor","The end came swiftly.","Return of the Dragon Emperor","",""
"http://www.fowtcg.com/card/2549","End of Days","http://d12h0em1d7ppg.cloudfront.net/items/25/2549/image_en/1485841381.jpg","RDE-053","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","","M ganzy","Return of the Dragon Emperor","The end came swiftly.","Return of the Dragon Emperor","",""
"http://www.fowtcg.com/card/2549","End of Days","http://d12h0em1d7ppg.cloudfront.net/items/25/2549/image_en/1485841381.jpg","RDE-053","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/X.png","Chant","","M ganzy","Return of the Dragon Emperor","The end came swiftly.","Return of the Dragon Emperor","",""
"http://www.fowtcg.com/card/2550","Erasure","http://d12h0em1d7ppg.cloudfront.net/items/25/2550/image_en/1485841383.jpg","RDE-054","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Chant","Ancient Magic","sasaki kounosuke","Return of the Dragon Emperor","""Meaningless existences."" -Gill Alhama'at","Return of the Dragon Emperor","",""
"http://www.fowtcg.com/card/2550","Erasure","http://d12h0em1d7ppg.cloudfront.net/items/25/2550/image_en/1485841383.jpg","RDE-054","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","Ancient Magic","sasaki kounosuke","Return of the Dragon Emperor","""Meaningless existences."" -Gill Alhama'at","Return of the Dragon Emperor","",""
"http://www.fowtcg.com/card/2550","Erasure","http://d12h0em1d7ppg.cloudfront.net/items/25/2550/image_en/1485841383.jpg","RDE-054","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Chant","Ancient Magic","sasaki kounosuke","Return of the Dragon Emperor","""Meaningless existences."" -Gill Alhama'at","Return of the Dragon Emperor","",""
"http://www.fowtcg.com/card/2551","Fallen Angel","http://d12h0em1d7ppg.cloudfront.net/items/25/2551/image_en/1485841386.jpg","RDE-055","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Angel","Sakai Yuuki","Return of the Dragon Emperor","""Madness and love. Two sides of the same coin."" -Rachel, Nephilim Commander","Return of the Dragon Emperor","800 / 800","Automatic
When this card enters your field ⇒ This card deals 400 damage to target player. You gain 400 life."
"http://www.fowtcg.com/card/2551","Fallen Angel","http://d12h0em1d7ppg.cloudfront.net/items/25/2551/image_en/1485841386.jpg","RDE-055","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Angel","Sakai Yuuki","Return of the Dragon Emperor","""Madness and love. Two sides of the same coin."" -Rachel, Nephilim Commander","Return of the Dragon Emperor","800 / 800","Automatic
When this card enters your field ⇒ This card deals 400 damage to target player. You gain 400 life."
"http://www.fowtcg.com/card/2551","Fallen Angel","http://d12h0em1d7ppg.cloudfront.net/items/25/2551/image_en/1485841386.jpg","RDE-055","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","Angel","Sakai Yuuki","Return of the Dragon Emperor","""Madness and love. Two sides of the same coin."" -Rachel, Nephilim Commander","Return of the Dragon Emperor","800 / 800","Automatic
When this card enters your field ⇒ This card deals 400 damage to target player. You gain 400 life."
"http://www.fowtcg.com/card/2552","Fallen Saint","http://d12h0em1d7ppg.cloudfront.net/items/25/2552/image_en/1485841387.jpg","RDE-056","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Human","Yuji Azuma","Return of the Dragon Emperor","The best protection is swift death.","Return of the Dragon Emperor","600 / 600","Automatic
Whenever this card blocks or is blocked by a J/resonator ⇒ That J/resonator gains [-200/-200] until end of turn."
"http://www.fowtcg.com/card/2552","Fallen Saint","http://d12h0em1d7ppg.cloudfront.net/items/25/2552/image_en/1485841387.jpg","RDE-056","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Human","Yuji Azuma","Return of the Dragon Emperor","The best protection is swift death.","Return of the Dragon Emperor","600 / 600","Automatic
Whenever this card blocks or is blocked by a J/resonator ⇒ That J/resonator gains [-200/-200] until end of turn."
"http://www.fowtcg.com/card/2553","Fiery Bird of Reincarnation","http://d12h0em1d7ppg.cloudfront.net/items/25/2553/image_en/1485841390.jpg","RDE-057","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Beast","Moopic","Return of the Dragon Emperor","Life continues in spirals, moving from one to the next.","Return of the Dragon Emperor","800 / 700","Automatic
When this card leaves your field for a non-field zone ⇒ Reveal cards from the top of your deck until you reveal a resonator. Put that card into your hand and the rest on the bottom of your deck in a random order."
"http://www.fowtcg.com/card/2553","Fiery Bird of Reincarnation","http://d12h0em1d7ppg.cloudfront.net/items/25/2553/image_en/1485841390.jpg","RDE-057","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","Beast","Moopic","Return of the Dragon Emperor","Life continues in spirals, moving from one to the next.","Return of the Dragon Emperor","800 / 700","Automatic
When this card leaves your field for a non-field zone ⇒ Reveal cards from the top of your deck until you reveal a resonator. Put that card into your hand and the rest on the bottom of your deck in a random order."
"http://www.fowtcg.com/card/2553","Fiery Bird of Reincarnation","http://d12h0em1d7ppg.cloudfront.net/items/25/2553/image_en/1485841390.jpg","RDE-057","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","Beast","Moopic","Return of the Dragon Emperor","Life continues in spirals, moving from one to the next.","Return of the Dragon Emperor","800 / 700","Automatic
When this card leaves your field for a non-field zone ⇒ Reveal cards from the top of your deck until you reveal a resonator. Put that card into your hand and the rest on the bottom of your deck in a random order."
"http://www.fowtcg.com/card/2554","Fiery Fox of Reincarnation","http://d12h0em1d7ppg.cloudfront.net/items/25/2554/image_en/1485841392.jpg","RDE-058","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Beast","touge369","Return of the Dragon Emperor","Always the same, yet always changing. Like the world itself.","Return of the Dragon Emperor","400 / 700","Activate
[rest], banish a magic stone: Put the top card of your magic stone deck into your field."
