"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_type","card_race","card_artist","card_expansion","card_flavor_text","card_all_sets","card_att_def","card_text"
"http://www.fowtcg.com/card/3417","Hoelle Pig Squadron","http://d12h0em1d7ppg.cloudfront.net/items/34/3417/image_en/2bc890ce-871c-4d64-ad9b-b1ee3fe5dcfd.jpg","WOM-030","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Beast","Yuko Nagasaki","Winds of the Ominous Moon","""Pi- Pi-! (Don't flee! Stand your ground pigs!)"" -Piggy, Hoelle's Great Hero Pig","Winds of the Ominous Moon","800 / 800","Automatic
When this card is put into a graveyard from the field ⇒ Search your deck for a card named ""Hoelle Pig"" and put it into the field. If you control ""Piggy, Hoelle's Great Hero Pig"", search your deck for any number of cards named ""Hoelle Pig"" and put them into the field instead. Entities put into the field this way gain [Swiftness] until end of turn. Then shuffle your deck.."
"http://www.fowtcg.com/card/3417","Hoelle Pig Squadron","http://d12h0em1d7ppg.cloudfront.net/items/34/3417/image_en/2bc890ce-871c-4d64-ad9b-b1ee3fe5dcfd.jpg","WOM-030","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Beast","Yuko Nagasaki","Winds of the Ominous Moon","""Pi- Pi-! (Don't flee! Stand your ground pigs!)"" -Piggy, Hoelle's Great Hero Pig","Winds of the Ominous Moon","800 / 800","Automatic
When this card is put into a graveyard from the field ⇒ Search your deck for a card named ""Hoelle Pig"" and put it into the field. If you control ""Piggy, Hoelle's Great Hero Pig"", search your deck for any number of cards named ""Hoelle Pig"" and put them into the field instead. Entities put into the field this way gain [Swiftness] until end of turn. Then shuffle your deck.."
"http://www.fowtcg.com/card/3418","Kaiser Phoenix","http://d12h0em1d7ppg.cloudfront.net/items/34/3418/image_en/c8b20008-87eb-4d52-b577-bee7e8676ba9.jpg","WOM-031","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","Battle Arts","kakotomirai","Winds of the Ominous Moon","After a burnout, a grand rebirth is sure to occur.","Winds of the Ominous Moon","",""
"http://www.fowtcg.com/card/3418","Kaiser Phoenix","http://d12h0em1d7ppg.cloudfront.net/items/34/3418/image_en/c8b20008-87eb-4d52-b577-bee7e8676ba9.jpg","WOM-031","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","Battle Arts","kakotomirai","Winds of the Ominous Moon","After a burnout, a grand rebirth is sure to occur.","Winds of the Ominous Moon","",""
"http://www.fowtcg.com/card/3418","Kaiser Phoenix","http://d12h0em1d7ppg.cloudfront.net/items/34/3418/image_en/c8b20008-87eb-4d52-b577-bee7e8676ba9.jpg","WOM-031","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Chant","Battle Arts","kakotomirai","Winds of the Ominous Moon","After a burnout, a grand rebirth is sure to occur.","Winds of the Ominous Moon","",""
"http://www.fowtcg.com/card/3419","Lava Majin","http://d12h0em1d7ppg.cloudfront.net/items/34/3419/image_en/dd1f766c-e35c-48ff-b6cf-740c77efec57.jpg","WOM-032","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Wicked Spirit","douzen","Winds of the Ominous Moon","This being of wild magic power harms everything it touches.","Winds of the Ominous Moon","600 / 500","Automatic
Whenever this card is dealt damage ⇒ It deals that much damage to target J/resonator."
"http://www.fowtcg.com/card/3419","Lava Majin","http://d12h0em1d7ppg.cloudfront.net/items/34/3419/image_en/dd1f766c-e35c-48ff-b6cf-740c77efec57.jpg","WOM-032","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Wicked Spirit","douzen","Winds of the Ominous Moon","This being of wild magic power harms everything it touches.","Winds of the Ominous Moon","600 / 500","Automatic
Whenever this card is dealt damage ⇒ It deals that much damage to target J/resonator."
"http://www.fowtcg.com/card/3420","Mt. Hoelle Bodyguard Squad","http://d12h0em1d7ppg.cloudfront.net/items/34/3420/image_en/77b0beb3-7868-44bb-b815-0e261397701b.jpg","WOM-033","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Dragonoid","sasaki kounosuke","Winds of the Ominous Moon","When the situation runs dire, their fighting spirit ignites.","Winds of the Ominous Moon","200 / 500","Automatic
Whenever this card blocks ⇒ Recover it and it gains [+300/0] until end of turn."
"http://www.fowtcg.com/card/3421","Pialle's Cook, Sylvia","http://d12h0em1d7ppg.cloudfront.net/items/34/3421/image_en/97a4ccaa-36c9-4294-8ad3-7240f0514b53.jpg","WOM-034","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Dragonoid","SIGMAN","Winds of the Ominous Moon","""Pialle-san! This time for sure it's edible so... please try it!","Winds of the Ominous Moon","0 / 600","Activate
Remove a spoiled cuisine counter from this card: Another target J/resonator gains [-400/-400] until end of turn."
"http://www.fowtcg.com/card/3421","Pialle's Cook, Sylvia","http://d12h0em1d7ppg.cloudfront.net/items/34/3421/image_en/97a4ccaa-36c9-4294-8ad3-7240f0514b53.jpg","WOM-034","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","Dragonoid","SIGMAN","Winds of the Ominous Moon","""Pialle-san! This time for sure it's edible so... please try it!","Winds of the Ominous Moon","0 / 600","Activate
Remove a spoiled cuisine counter from this card: Another target J/resonator gains [-400/-400] until end of turn."
"http://www.fowtcg.com/card/3422","Power Spike","http://d12h0em1d7ppg.cloudfront.net/items/34/3422/image_en/17150fcc-c6eb-40d6-96d2-a755e775a53b.jpg","WOM-035","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","Battle Arts","Yukie TAJIMA","Winds of the Ominous Moon","""My special spikes do quite the damage."" -Pialle Eille","Winds of the Ominous Moon","",""
"http://www.fowtcg.com/card/3422","Power Spike","http://d12h0em1d7ppg.cloudfront.net/items/34/3422/image_en/17150fcc-c6eb-40d6-96d2-a755e775a53b.jpg","WOM-035","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","Battle Arts","Yukie TAJIMA","Winds of the Ominous Moon","""My special spikes do quite the damage."" -Pialle Eille","Winds of the Ominous Moon","",""
"http://www.fowtcg.com/card/3422","Power Spike","http://d12h0em1d7ppg.cloudfront.net/items/34/3422/image_en/17150fcc-c6eb-40d6-96d2-a755e775a53b.jpg","WOM-035","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Chant","Battle Arts","Yukie TAJIMA","Winds of the Ominous Moon","""My special spikes do quite the damage."" -Pialle Eille","Winds of the Ominous Moon","",""
"http://www.fowtcg.com/card/3423","Prismatic Flame","http://d12h0em1d7ppg.cloudfront.net/items/34/3423/image_en/5866a3ef-3cf5-4432-9a00-5516ec0a2e0b.jpg","WOM-036","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","","Shirai Hidemi","Winds of the Ominous Moon","""Ho ho ho... This is what you call thinking on one's feet."" -Welser, the Archmage of Fire","Winds of the Ominous Moon","",""
"http://www.fowtcg.com/card/3424","Red Leaf","http://d12h0em1d7ppg.cloudfront.net/items/34/3424/image_en/1f680d0b-4ef4-4ef2-904c-d6633e8fc972.jpg","WOM-037","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Elemental","Nakaba Higurashi","Winds of the Ominous Moon","Red for passion.","Winds of the Ominous Moon","600 / 600","Activate
Banish this card: This card deals 500 damage to target J/resonator."
"http://www.fowtcg.com/card/3424","Red Leaf","http://d12h0em1d7ppg.cloudfront.net/items/34/3424/image_en/1f680d0b-4ef4-4ef2-904c-d6633e8fc972.jpg","WOM-037","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","Elemental","Nakaba Higurashi","Winds of the Ominous Moon","Red for passion.","Winds of the Ominous Moon","600 / 600","Activate
Banish this card: This card deals 500 damage to target J/resonator."
"http://www.fowtcg.com/card/3425","Reunion between the Master and Pupil","http://d12h0em1d7ppg.cloudfront.net/items/34/3425/image_en/185d7bd5-419f-4ac6-8fd3-dd854d157b8d.jpg","WOM-038","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","","hatarisu","Winds of the Ominous Moon","""Gramps! It's been a while. Have you been well?"" ""Been well? You realize I died, right?"" ""That makes two of us."" ""...Well, that's true."" -Fiethsing and Welser","Winds of the Ominous Moon","",""
"http://www.fowtcg.com/card/3425","Reunion between the Master and Pupil","http://d12h0em1d7ppg.cloudfront.net/items/34/3425/image_en/185d7bd5-419f-4ac6-8fd3-dd854d157b8d.jpg","WOM-038","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Chant","","hatarisu","Winds of the Ominous Moon","""Gramps! It's been a while. Have you been well?"" ""Been well? You realize I died, right?"" ""That makes two of us."" ""...Well, that's true."" -Fiethsing and Welser","Winds of the Ominous Moon","",""
"http://www.fowtcg.com/card/3426","Scarlet's Testament","http://d12h0em1d7ppg.cloudfront.net/items/34/3426/image_en/33e364c9-dda7-4ac7-9e5f-42c1ffe48228.jpg","WOM-039","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","Aura","yuko","Winds of the Ominous Moon","The girl gave her last words before fading away. Surely, they had a tinge of truth to them.","Winds of the Ominous Moon","",""
"http://www.fowtcg.com/card/3427","Sprinting Time Horse","http://d12h0em1d7ppg.cloudfront.net/items/34/3427/image_en/40582bc1-0e36-4ded-8cab-c2ff7ea2e027.jpg","WOM-040","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Beast","gozz","Winds of the Ominous Moon","It burns as fast as it runs.","Winds of the Ominous Moon","200 / 200","Automatic
When this card is put into a graveyard from the field ⇒ Put four strength counters on your J/ruler."
"http://www.fowtcg.com/card/3428","The Three Sisters of Time","http://d12h0em1d7ppg.cloudfront.net/items/34/3428/image_en/295d8be4-f539-44eb-a187-b1ba0ae627c6.jpg","WOM-041","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Myth","ShiroYayoi","Winds of the Ominous Moon","The cause of many chaotic phenomenon, the junction of space-time.","Winds of the Ominous Moon","1000 / 1000","Automatic
At the beginning of your main phase ⇒ Choose one at random - Remove the top card of your deck from the game. You may play that card until end of turn; or you pay [r] less to play your next chant this turn; or your opponent cannot play chants until end of turn."
"http://www.fowtcg.com/card/3428","The Three Sisters of Time","http://d12h0em1d7ppg.cloudfront.net/items/34/3428/image_en/295d8be4-f539-44eb-a187-b1ba0ae627c6.jpg","WOM-041","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Myth","ShiroYayoi","Winds of the Ominous Moon","The cause of many chaotic phenomenon, the junction of space-time.","Winds of the Ominous Moon","1000 / 1000","Automatic
At the beginning of your main phase ⇒ Choose one at random - Remove the top card of your deck from the game. You may play that card until end of turn; or you pay [r] less to play your next chant this turn; or your opponent cannot play chants until end of turn."
"http://www.fowtcg.com/card/3428","The Three Sisters of Time","http://d12h0em1d7ppg.cloudfront.net/items/34/3428/image_en/295d8be4-f539-44eb-a187-b1ba0ae627c6.jpg","WOM-041","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Myth","ShiroYayoi","Winds of the Ominous Moon","The cause of many chaotic phenomenon, the junction of space-time.","Winds of the Ominous Moon","1000 / 1000","Automatic
At the beginning of your main phase ⇒ Choose one at random - Remove the top card of your deck from the game. You may play that card until end of turn; or you pay [r] less to play your next chant this turn; or your opponent cannot play chants until end of turn."
"http://www.fowtcg.com/card/3428","The Three Sisters of Time","http://d12h0em1d7ppg.cloudfront.net/items/34/3428/image_en/295d8be4-f539-44eb-a187-b1ba0ae627c6.jpg","WOM-041","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","Myth","ShiroYayoi","Winds of the Ominous Moon","The cause of many chaotic phenomenon, the junction of space-time.","Winds of the Ominous Moon","1000 / 1000","Automatic
At the beginning of your main phase ⇒ Choose one at random - Remove the top card of your deck from the game. You may play that card until end of turn; or you pay [r] less to play your next chant this turn; or your opponent cannot play chants until end of turn."
"http://www.fowtcg.com/card/3429","Welser, the Archmage of Fire","http://d12h0em1d7ppg.cloudfront.net/items/34/3429/image_en/8a632dab-51bb-43c0-855c-c64043a02bd7.jpg","WOM-042","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Wizard","Shirai Hidemi","Winds of the Ominous Moon","Welser's soul and memory, wavering in this world, was brought back to its original form by Fiethsing's wind through sheer happenstance.","Winds of the Ominous Moon","1400 / 1400","Automatic
Whenever you play a chant ⇒ Copy it. You may choose new targets for the copy. This ability triggers only once per turn."
"http://www.fowtcg.com/card/3429","Welser, the Archmage of Fire","http://d12h0em1d7ppg.cloudfront.net/items/34/3429/image_en/8a632dab-51bb-43c0-855c-c64043a02bd7.jpg","WOM-042","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Wizard","Shirai Hidemi","Winds of the Ominous Moon","Welser's soul and memory, wavering in this world, was brought back to its original form by Fiethsing's wind through sheer happenstance.","Winds of the Ominous Moon","1400 / 1400","Automatic
Whenever you play a chant ⇒ Copy it. You may choose new targets for the copy. This ability triggers only once per turn."
"http://www.fowtcg.com/card/3429","Welser, the Archmage of Fire","http://d12h0em1d7ppg.cloudfront.net/items/34/3429/image_en/8a632dab-51bb-43c0-855c-c64043a02bd7.jpg","WOM-042","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Wizard","Shirai Hidemi","Winds of the Ominous Moon","Welser's soul and memory, wavering in this world, was brought back to its original form by Fiethsing's wind through sheer happenstance.","Winds of the Ominous Moon","1400 / 1400","Automatic
Whenever you play a chant ⇒ Copy it. You may choose new targets for the copy. This ability triggers only once per turn."
"http://www.fowtcg.com/card/3429","Welser, the Archmage of Fire","http://d12h0em1d7ppg.cloudfront.net/items/34/3429/image_en/8a632dab-51bb-43c0-855c-c64043a02bd7.jpg","WOM-042","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","Resonator","Wizard","Shirai Hidemi","Winds of the Ominous Moon","Welser's soul and memory, wavering in this world, was brought back to its original form by Fiethsing's wind through sheer happenstance.","Winds of the Ominous Moon","1400 / 1400","Automatic
Whenever you play a chant ⇒ Copy it. You may choose new targets for the copy. This ability triggers only once per turn."
"http://www.fowtcg.com/card/3430","Analyst of the Ocean Floors, Alisaris","http://d12h0em1d7ppg.cloudfront.net/items/34/3430/image_en/ee9a4572-efef-4b2b-8104-e45ef312f8ae.jpg","WOM-043","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Wizard","BANAMONS*","Winds of the Ominous Moon","""While it's true I used to research time... Well, if it's for Shaela-sama, give me any order and it shall be done.""","Winds of the Ominous Moon","600 / 700","Activate
[Time][Time][Time]: Return target non-magic stone, non-J-ruler entity to its owner's hand."
"http://www.fowtcg.com/card/3430","Analyst of the Ocean Floors, Alisaris","http://d12h0em1d7ppg.cloudfront.net/items/34/3430/image_en/ee9a4572-efef-4b2b-8104-e45ef312f8ae.jpg","WOM-043","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Wizard","BANAMONS*","Winds of the Ominous Moon","""While it's true I used to research time... Well, if it's for Shaela-sama, give me any order and it shall be done.""","Winds of the Ominous Moon","600 / 700","Activate
[Time][Time][Time]: Return target non-magic stone, non-J-ruler entity to its owner's hand."
"http://www.fowtcg.com/card/3430","Analyst of the Ocean Floors, Alisaris","http://d12h0em1d7ppg.cloudfront.net/items/34/3430/image_en/ee9a4572-efef-4b2b-8104-e45ef312f8ae.jpg","WOM-043","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","Wizard","BANAMONS*","Winds of the Ominous Moon","""While it's true I used to research time... Well, if it's for Shaela-sama, give me any order and it shall be done.""","Winds of the Ominous Moon","600 / 700","Activate
[Time][Time][Time]: Return target non-magic stone, non-J-ruler entity to its owner's hand."
"http://www.fowtcg.com/card/3431","Blue Leaf","http://d12h0em1d7ppg.cloudfront.net/items/34/3431/image_en/b94fe14c-b168-4183-89b2-e0717bc9b7e7.jpg","WOM-044","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Elemental","RYUEMON","Winds of the Ominous Moon","Blue for tranquility.","Winds of the Ominous Moon","100 / 100","Activate
Banish this card: Return target resonator with total cost 2 or less to its owner's hand."
"http://www.fowtcg.com/card/3432","Drifting Little Moon","http://d12h0em1d7ppg.cloudfront.net/items/34/3432/image_en/a517a5ad-9ce8-4e4d-be26-dffdc8a1b328.jpg","WOM-045","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Moon/Treasury Item","jitari","Winds of the Ominous Moon","""Let's destroy those things. There's one each for Pearlshine, Kirik, Shaela, and I to break."" -Gill","Winds of the Ominous Moon","500 / 500","Activate
Rest four ""Drifting Little Moon"" you control: Destroy target resonator."
"http://www.fowtcg.com/card/3433","Lightning Speed Crash","http://d12h0em1d7ppg.cloudfront.net/items/34/3433/image_en/000e719c-4017-4cdf-9c4c-27238707ba7a.jpg","WOM-046","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","Aura","gozz","Winds of the Ominous Moon","""Let's go! One hit, one kill!!!"" -Shaela","Winds of the Ominous Moon","",""
"http://www.fowtcg.com/card/3433","Lightning Speed Crash","http://d12h0em1d7ppg.cloudfront.net/items/34/3433/image_en/000e719c-4017-4cdf-9c4c-27238707ba7a.jpg","WOM-046","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Chant","Aura","gozz","Winds of the Ominous Moon","""Let's go! One hit, one kill!!!"" -Shaela","Winds of the Ominous Moon","",""
"http://www.fowtcg.com/card/3434","Lightning Waterfowl","http://d12h0em1d7ppg.cloudfront.net/items/34/3434/image_en/80bb9080-849c-4996-82c1-4508dda0d7bb.jpg","WOM-047","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Beast","MATSUMOTO EIGHT","Winds of the Ominous Moon","Only those who received divine protection from lightning can keep up with Shaela.","Winds of the Ominous Moon","800 / 800","Continuous
This card gains [Swiftness] and [Barrier] as long as the weather is thunderstorm."
"http://www.fowtcg.com/card/3434","Lightning Waterfowl","http://d12h0em1d7ppg.cloudfront.net/items/34/3434/image_en/80bb9080-849c-4996-82c1-4508dda0d7bb.jpg","WOM-047","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Beast","MATSUMOTO EIGHT","Winds of the Ominous Moon","Only those who received divine protection from lightning can keep up with Shaela.","Winds of the Ominous Moon","800 / 800","Continuous
This card gains [Swiftness] and [Barrier] as long as the weather is thunderstorm."
"http://www.fowtcg.com/card/3434","Lightning Waterfowl","http://d12h0em1d7ppg.cloudfront.net/items/34/3434/image_en/80bb9080-849c-4996-82c1-4508dda0d7bb.jpg","WOM-047","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Beast","MATSUMOTO EIGHT","Winds of the Ominous Moon","Only those who received divine protection from lightning can keep up with Shaela.","Winds of the Ominous Moon","800 / 800","Continuous
This card gains [Swiftness] and [Barrier] as long as the weather is thunderstorm."
"http://www.fowtcg.com/card/3435","Magic Soldier of Time","http://d12h0em1d7ppg.cloudfront.net/items/34/3435/image_en/464ee54e-c09b-452f-bb05-a26afad73b24.jpg","WOM-048","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Golem","Moopic","Winds of the Ominous Moon","A time-construct golem.","Winds of the Ominous Moon","700 / 700","Automatic
Whenever this card attacks or blocks ⇒ Draw a card, then discard a card."
"http://www.fowtcg.com/card/3435","Magic Soldier of Time","http://d12h0em1d7ppg.cloudfront.net/items/34/3435/image_en/464ee54e-c09b-452f-bb05-a26afad73b24.jpg","WOM-048","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","Golem","Moopic","Winds of the Ominous Moon","A time-construct golem.","Winds of the Ominous Moon","700 / 700","Automatic
Whenever this card attacks or blocks ⇒ Draw a card, then discard a card."
"http://www.fowtcg.com/card/3436","Meditation","http://d12h0em1d7ppg.cloudfront.net/items/34/3436/image_en/384a0f0a-052c-43f2-8924-dacfa0e49b70.jpg","WOM-049","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","","Shirono Muku","Winds of the Ominous Moon","The last respite before the decisive battle.","Winds of the Ominous Moon","",""
"http://www.fowtcg.com/card/3436","Meditation","http://d12h0em1d7ppg.cloudfront.net/items/34/3436/image_en/384a0f0a-052c-43f2-8924-dacfa0e49b70.jpg","WOM-049","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","","Shirono Muku","Winds of the Ominous Moon","The last respite before the decisive battle.","Winds of the Ominous Moon","",""
"http://www.fowtcg.com/card/3436","Meditation","http://d12h0em1d7ppg.cloudfront.net/items/34/3436/image_en/384a0f0a-052c-43f2-8924-dacfa0e49b70.jpg","WOM-049","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Chant","","Shirono Muku","Winds of the Ominous Moon","The last respite before the decisive battle.","Winds of the Ominous Moon","",""
"http://www.fowtcg.com/card/3437","Praying Mermaid","http://d12h0em1d7ppg.cloudfront.net/items/34/3437/image_en/c72e9b77-65ba-4132-9632-3939fb5166a1.jpg","WOM-050","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Mermaid","Matsurika Yoko","Winds of the Ominous Moon","""Shaela-sama's light will surely repel the darkness that covers the world!""","Winds of the Ominous Moon","800 / 800","Automatic
At the beginning of your main phase ⇒ The weather is thunderstorm until end of turn."
"http://www.fowtcg.com/card/3437","Praying Mermaid","http://d12h0em1d7ppg.cloudfront.net/items/34/3437/image_en/c72e9b77-65ba-4132-9632-3939fb5166a1.jpg","WOM-050","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Mermaid","Matsurika Yoko","Winds of the Ominous Moon","""Shaela-sama's light will surely repel the darkness that covers the world!""","Winds of the Ominous Moon","800 / 800","Automatic
At the beginning of your main phase ⇒ The weather is thunderstorm until end of turn."
"http://www.fowtcg.com/card/3437","Praying Mermaid","http://d12h0em1d7ppg.cloudfront.net/items/34/3437/image_en/c72e9b77-65ba-4132-9632-3939fb5166a1.jpg","WOM-050","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","Mermaid","Matsurika Yoko","Winds of the Ominous Moon","""Shaela-sama's light will surely repel the darkness that covers the world!""","Winds of the Ominous Moon","800 / 800","Automatic
At the beginning of your main phase ⇒ The weather is thunderstorm until end of turn."
"http://www.fowtcg.com/card/3438","Roar of the Soul","http://d12h0em1d7ppg.cloudfront.net/items/34/3438/image_en/a7ae2638-86db-41fb-89ca-b5c7684a4fcd.jpg","WOM-051","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","","jugemt","Winds of the Ominous Moon","The more you desire something, the farther away it gets...","Winds of the Ominous Moon","",""
"http://www.fowtcg.com/card/3439","Spirit of Time","http://d12h0em1d7ppg.cloudfront.net/items/34/3439/image_en/05dbd9ee-aba9-4ea7-a72f-e17db3fdcb79.jpg","WOM-052","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Spirit","Nekobayashi","Winds of the Ominous Moon","This spirit will serve their master until the end of time.","Winds of the Ominous Moon","800 / 1200","Activate
[1]: Produce [Time]. Spend this will only to play activate abilities, to pay [Mobilize] costs or [Awakening] costs of chants. Play this ability only once per turn."
"http://www.fowtcg.com/card/3439","Spirit of Time","http://d12h0em1d7ppg.cloudfront.net/items/34/3439/image_en/05dbd9ee-aba9-4ea7-a72f-e17db3fdcb79.jpg","WOM-052","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Spirit","Nekobayashi","Winds of the Ominous Moon","This spirit will serve their master until the end of time.","Winds of the Ominous Moon","800 / 1200","Activate
[1]: Produce [Time]. Spend this will only to play activate abilities, to pay [Mobilize] costs or [Awakening] costs of chants. Play this ability only once per turn."
"http://www.fowtcg.com/card/3439","Spirit of Time","http://d12h0em1d7ppg.cloudfront.net/items/34/3439/image_en/05dbd9ee-aba9-4ea7-a72f-e17db3fdcb79.jpg","WOM-052","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","Resonator","Spirit","Nekobayashi","Winds of the Ominous Moon","This spirit will serve their master until the end of time.","Winds of the Ominous Moon","800 / 1200","Activate
[1]: Produce [Time]. Spend this will only to play activate abilities, to pay [Mobilize] costs or [Awakening] costs of chants. Play this ability only once per turn."
"http://www.fowtcg.com/card/3440","The Distortion of Time","http://d12h0em1d7ppg.cloudfront.net/items/34/3440/image_en/618821d1-dbc4-4956-9184-bfd56a98bdd9.jpg","WOM-053","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","","Retro","Winds of the Ominous Moon","At that moment, everyone heard the sound of space being ripped apart.","Winds of the Ominous Moon","",""
"http://www.fowtcg.com/card/3441","The Dragon Lord's Breath","http://d12h0em1d7ppg.cloudfront.net/items/34/3441/image_en/e6e66927-a935-4a00-99f3-d25fe7895cb5.jpg","WOM-054","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","","jugemt","Winds of the Ominous Moon","The breath of the Dragon Lord convolutes and contorts time.","Winds of the Ominous Moon","",""
"http://www.fowtcg.com/card/3442","The End of Possession","http://d12h0em1d7ppg.cloudfront.net/items/34/3442/image_en/b66db9d6-c824-4a83-b0b9-99eb2236eafc.jpg","WOM-055","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","","Misa Tsutsui","Winds of the Ominous Moon","As the light of the moon fades away, the time for this sham of a possession fades as well.","Winds of the Ominous Moon","",""
"http://www.fowtcg.com/card/3442","The End of Possession","http://d12h0em1d7ppg.cloudfront.net/items/34/3442/image_en/b66db9d6-c824-4a83-b0b9-99eb2236eafc.jpg","WOM-055","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Chant","","Misa Tsutsui","Winds of the Ominous Moon","As the light of the moon fades away, the time for this sham of a possession fades as well.","Winds of the Ominous Moon","",""
"http://www.fowtcg.com/card/3443","The Last Thunder","http://d12h0em1d7ppg.cloudfront.net/items/34/3443/image_en/46c21681-6002-4724-9b0f-f4767aa55b35.jpg","WOM-056","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","","SIE NANAHARA","Winds of the Ominous Moon","""This attack contains my everything!"" -Shaela","Winds of the Ominous Moon","",""
"http://www.fowtcg.com/card/3443","The Last Thunder","http://d12h0em1d7ppg.cloudfront.net/items/34/3443/image_en/46c21681-6002-4724-9b0f-f4767aa55b35.jpg","WOM-056","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","","SIE NANAHARA","Winds of the Ominous Moon","""This attack contains my everything!"" -Shaela","Winds of the Ominous Moon","",""
"http://www.fowtcg.com/card/3443","The Last Thunder","http://d12h0em1d7ppg.cloudfront.net/items/34/3443/image_en/46c21681-6002-4724-9b0f-f4767aa55b35.jpg","WOM-056","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","","SIE NANAHARA","Winds of the Ominous Moon","""This attack contains my everything!"" -Shaela","Winds of the Ominous Moon","",""
