"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_type","card_artist","card_expansion","card_flavor_text","card_all_sets","card_att_def","card_race","card_text"
"http://www.fowtcg.com/card/3042","Burning Pteranodon","http://d12h0em1d7ppg.cloudfront.net/items/30/3042/image_en/1209239e-c60e-4e2e-b9d6-16f3a0686a75.jpg","ADK-030","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","gozz","Advent of the Demon King","""Little more than a passing breeze for the likes of me!"" -Pialle Eille","Advent of the Demon King","900 / 900","Dinosaur","Automatic
Whenever this card attacks ⇒ It deals 300 damage to each player and J/resonator."
"http://www.fowtcg.com/card/3042","Burning Pteranodon","http://d12h0em1d7ppg.cloudfront.net/items/30/3042/image_en/1209239e-c60e-4e2e-b9d6-16f3a0686a75.jpg","ADK-030","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","Resonator","gozz","Advent of the Demon King","""Little more than a passing breeze for the likes of me!"" -Pialle Eille","Advent of the Demon King","900 / 900","Dinosaur","Automatic
Whenever this card attacks ⇒ It deals 300 damage to each player and J/resonator."
"http://www.fowtcg.com/card/3043","Callous Blaze","http://d12h0em1d7ppg.cloudfront.net/items/30/3043/image_en/1ba77e97-2d3b-4bc6-bc21-91c108ed8a57.jpg","ADK-031","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","Tsukumi","Advent of the Demon King","The Demon King steals the breath of life away.","Advent of the Demon King","","",""
"http://www.fowtcg.com/card/3043","Callous Blaze","http://d12h0em1d7ppg.cloudfront.net/items/30/3043/image_en/1ba77e97-2d3b-4bc6-bc21-91c108ed8a57.jpg","ADK-031","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Chant","Tsukumi","Advent of the Demon King","The Demon King steals the breath of life away.","Advent of the Demon King","","",""
"http://www.fowtcg.com/card/3044","Corrupted Dragonoid","http://d12h0em1d7ppg.cloudfront.net/items/30/3044/image_en/6a5a822a-8ca2-4137-b7f4-97666fd6a615.jpg","ADK-032","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Ippei SOEDA","Advent of the Demon King","The influence of the magic crests spread across many creatures.","Advent of the Demon King","800 / 800","Dragonoid","Automatic
Whenever this card attacks ⇒ You may discard a card. If you do, draw a card."
"http://www.fowtcg.com/card/3044","Corrupted Dragonoid","http://d12h0em1d7ppg.cloudfront.net/items/30/3044/image_en/6a5a822a-8ca2-4137-b7f4-97666fd6a615.jpg","ADK-032","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","Ippei SOEDA","Advent of the Demon King","The influence of the magic crests spread across many creatures.","Advent of the Demon King","800 / 800","Dragonoid","Automatic
Whenever this card attacks ⇒ You may discard a card. If you do, draw a card."
"http://www.fowtcg.com/card/3045","Cross Counter","http://d12h0em1d7ppg.cloudfront.net/items/30/3045/image_en/783c16b7-0e1a-4281-bd68-c1b04a6adf19.jpg","ADK-033","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","SIGMAN","Advent of the Demon King","""Cross counter!""","Advent of the Demon King","","Battle Arts",""
"http://www.fowtcg.com/card/3046","Devoted Squadron","http://d12h0em1d7ppg.cloudfront.net/items/30/3046/image_en/ac0942dd-ff6b-4bb3-937c-26a33a9d65ff.jpg","ADK-034","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Mad","Advent of the Demon King","Delusion breeds delusion.","Advent of the Demon King","700 / 700","Dark Elf","Automatic
When this card enters the field ⇒ If your life is 2000 or less, search your deck for a card named ""Devoted Squadron"" and put it into the field. That card entering the field doesn't cause its own abilities to trigger. Then shuffle your deck."
"http://www.fowtcg.com/card/3046","Devoted Squadron","http://d12h0em1d7ppg.cloudfront.net/items/30/3046/image_en/ac0942dd-ff6b-4bb3-937c-26a33a9d65ff.jpg","ADK-034","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Mad","Advent of the Demon King","Delusion breeds delusion.","Advent of the Demon King","700 / 700","Dark Elf","Automatic
When this card enters the field ⇒ If your life is 2000 or less, search your deck for a card named ""Devoted Squadron"" and put it into the field. That card entering the field doesn't cause its own abilities to trigger. Then shuffle your deck."
"http://www.fowtcg.com/card/3046","Devoted Squadron","http://d12h0em1d7ppg.cloudfront.net/items/30/3046/image_en/ac0942dd-ff6b-4bb3-937c-26a33a9d65ff.jpg","ADK-034","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","Mad","Advent of the Demon King","Delusion breeds delusion.","Advent of the Demon King","700 / 700","Dark Elf","Automatic
When this card enters the field ⇒ If your life is 2000 or less, search your deck for a card named ""Devoted Squadron"" and put it into the field. That card entering the field doesn't cause its own abilities to trigger. Then shuffle your deck."
"http://www.fowtcg.com/card/3047","Dragonoid Doctor","http://d12h0em1d7ppg.cloudfront.net/items/30/3047/image_en/00cf5585-0699-478f-9894-8e489bf3eb41.jpg","ADK-035","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","noki","Advent of the Demon King","Dropping them off a cliff, leaving them in a den of beasts. This nation's doctors provide the very best treatments.","Advent of the Demon King","600 / 500","Dragonoid","Automatic
When this card enters the field ⇒ Target Dragonoid gains ""At end of turn ⇒ Recover this card."" until end of turn."
"http://www.fowtcg.com/card/3047","Dragonoid Doctor","http://d12h0em1d7ppg.cloudfront.net/items/30/3047/image_en/00cf5585-0699-478f-9894-8e489bf3eb41.jpg","ADK-035","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","noki","Advent of the Demon King","Dropping them off a cliff, leaving them in a den of beasts. This nation's doctors provide the very best treatments.","Advent of the Demon King","600 / 500","Dragonoid","Automatic
When this card enters the field ⇒ Target Dragonoid gains ""At end of turn ⇒ Recover this card."" until end of turn."
"http://www.fowtcg.com/card/3048","Dragonoid Rogue","http://d12h0em1d7ppg.cloudfront.net/items/30/3048/image_en/ff75f5fc-557b-48b7-a0a8-5078df550b04.jpg","ADK-036","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","yuhki lily","Advent of the Demon King","The secret to a long life as a thief is to get good at running away.","Advent of the Demon King","400 / 200","Dragonoid","Automatic
At end of turn ⇒ Return this card to its owner's hand."
"http://www.fowtcg.com/card/3049","Elixir, the Majin","http://d12h0em1d7ppg.cloudfront.net/items/30/3049/image_en/8155cf8a-81be-4ed0-909b-8307938afe48.jpg","ADK-037","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Azusa","Advent of the Demon King","Who she was, her personality, everything was overtaken completely by evil.","Advent of the Demon King","1000 / 1000","Wicked Spirit",""
"http://www.fowtcg.com/card/3049","Elixir, the Majin","http://d12h0em1d7ppg.cloudfront.net/items/30/3049/image_en/8155cf8a-81be-4ed0-909b-8307938afe48.jpg","ADK-037","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Azusa","Advent of the Demon King","Who she was, her personality, everything was overtaken completely by evil.","Advent of the Demon King","1000 / 1000","Wicked Spirit",""
"http://www.fowtcg.com/card/3049","Elixir, the Majin","http://d12h0em1d7ppg.cloudfront.net/items/30/3049/image_en/8155cf8a-81be-4ed0-909b-8307938afe48.jpg","ADK-037","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","Azusa","Advent of the Demon King","Who she was, her personality, everything was overtaken completely by evil.","Advent of the Demon King","1000 / 1000","Wicked Spirit",""
"http://www.fowtcg.com/card/3050","Elixir's Fighting Spirit","http://d12h0em1d7ppg.cloudfront.net/items/30/3050/image_en/dc8ee69a-4379-4bd5-9de5-e8455a30834f.jpg","ADK-038","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","Azusa","Advent of the Demon King","Elixir's aura shaped itself into pointed fangs.","Advent of the Demon King","","",""
"http://www.fowtcg.com/card/3051","Evil Dragon, Hellblaze","http://d12h0em1d7ppg.cloudfront.net/items/30/3051/image_en/41000e04-ddbe-46ff-a506-e6d29d832653.jpg","ADK-039","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","douzen","Advent of the Demon King","A tireless servant of the Demon King.","Advent of the Demon King","1200 / 1200","Dragon","Automatic
When this card enters the field ⇒ Search your deck for up to two Magic Crests, reveal them and put them into your hand. Then shuffle your deck."
"http://www.fowtcg.com/card/3051","Evil Dragon, Hellblaze","http://d12h0em1d7ppg.cloudfront.net/items/30/3051/image_en/41000e04-ddbe-46ff-a506-e6d29d832653.jpg","ADK-039","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","douzen","Advent of the Demon King","A tireless servant of the Demon King.","Advent of the Demon King","1200 / 1200","Dragon","Automatic
When this card enters the field ⇒ Search your deck for up to two Magic Crests, reveal them and put them into your hand. Then shuffle your deck."
"http://www.fowtcg.com/card/3051","Evil Dragon, Hellblaze","http://d12h0em1d7ppg.cloudfront.net/items/30/3051/image_en/41000e04-ddbe-46ff-a506-e6d29d832653.jpg","ADK-039","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","Resonator","douzen","Advent of the Demon King","A tireless servant of the Demon King.","Advent of the Demon King","1200 / 1200","Dragon","Automatic
When this card enters the field ⇒ Search your deck for up to two Magic Crests, reveal them and put them into your hand. Then shuffle your deck."
"http://www.fowtcg.com/card/3052","Fast Food","http://d12h0em1d7ppg.cloudfront.net/items/30/3052/image_en/3c080dc2-d9ac-47ad-9f7d-6b26f682f103.jpg","ADK-040","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","KEIICHIRO ITO","Advent of the Demon King","""Quick and delicious!"" -Gourmet Chef, Sherry Shera","Advent of the Demon King","","",""
"http://www.fowtcg.com/card/3053","Ferocious Triceratops","http://d12h0em1d7ppg.cloudfront.net/items/30/3053/image_en/47d6c8e1-093c-4d28-98f9-79092bd577f0.jpg","ADK-041","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","gozz","Advent of the Demon King","Fledgling red dragonoid hunters hunt Hoelle pigs. More skilled hunters take on dinosaurs.","Advent of the Demon King","1200 / 800","Dinosaur",""
"http://www.fowtcg.com/card/3053","Ferocious Triceratops","http://d12h0em1d7ppg.cloudfront.net/items/30/3053/image_en/47d6c8e1-093c-4d28-98f9-79092bd577f0.jpg","ADK-041","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","gozz","Advent of the Demon King","Fledgling red dragonoid hunters hunt Hoelle pigs. More skilled hunters take on dinosaurs.","Advent of the Demon King","1200 / 800","Dinosaur",""
"http://www.fowtcg.com/card/3053","Ferocious Triceratops","http://d12h0em1d7ppg.cloudfront.net/items/30/3053/image_en/47d6c8e1-093c-4d28-98f9-79092bd577f0.jpg","ADK-041","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","gozz","Advent of the Demon King","Fledgling red dragonoid hunters hunt Hoelle pigs. More skilled hunters take on dinosaurs.","Advent of the Demon King","1200 / 800","Dinosaur",""
"http://www.fowtcg.com/card/3054","Fire Majin","http://d12h0em1d7ppg.cloudfront.net/items/30/3054/image_en/9c01ebb6-3cfc-4343-a3ab-ee7483315930.jpg","ADK-042","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","YAMAMOTO-NAOKI","Advent of the Demon King","The spirit burned away what was left of the dark elf.","Advent of the Demon King","400 / 400","Wicked Spirit",""
"http://www.fowtcg.com/card/3055","Fire Wave","http://d12h0em1d7ppg.cloudfront.net/items/30/3055/image_en/31b438ed-4f12-467b-8786-7e0150f3f928.jpg","ADK-043","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","Tomomi TOMIDA","Advent of the Demon King","""It's coming! Hide!"" -Gill","Advent of the Demon King","","",""
"http://www.fowtcg.com/card/3055","Fire Wave","http://d12h0em1d7ppg.cloudfront.net/items/30/3055/image_en/31b438ed-4f12-467b-8786-7e0150f3f928.jpg","ADK-043","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","Tomomi TOMIDA","Advent of the Demon King","""It's coming! Hide!"" -Gill","Advent of the Demon King","","",""
"http://www.fowtcg.com/card/3055","Fire Wave","http://d12h0em1d7ppg.cloudfront.net/items/30/3055/image_en/31b438ed-4f12-467b-8786-7e0150f3f928.jpg","ADK-043","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","Tomomi TOMIDA","Advent of the Demon King","""It's coming! Hide!"" -Gill","Advent of the Demon King","","",""
"http://www.fowtcg.com/card/3055","Fire Wave","http://d12h0em1d7ppg.cloudfront.net/items/30/3055/image_en/31b438ed-4f12-467b-8786-7e0150f3f928.jpg","ADK-043","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","Chant","Tomomi TOMIDA","Advent of the Demon King","""It's coming! Hide!"" -Gill","Advent of the Demon King","","",""
"http://www.fowtcg.com/card/3056","Fires of the Demon King","http://d12h0em1d7ppg.cloudfront.net/items/30/3056/image_en/831a881c-eab6-4dce-843e-36b0f35f474f.jpg","ADK-044","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","uekino aroe","Advent of the Demon King","A lethal remnant of the Demon King's wake.","Advent of the Demon King","0 / 100","Spirit","Automatic
When this card is put into a graveyard from the field ⇒ It deals 600 damage to target resonator."
"http://www.fowtcg.com/card/3057","Frayla, Servant of Demon Fire","http://d12h0em1d7ppg.cloudfront.net/items/30/3057/image_en/e8995a6b-ab22-46ea-91cc-1ed88b5139fc.jpg","ADK-045","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","ishishou","Advent of the Demon King","""Frayla...I'm sorry."" -Gill","Advent of the Demon King","600 / 600","Dark Elf/Wicked Spirit","Automatic
Whenever this card attacks ⇒ Another target resonator you control may gain [+400/0] and [Swiftness] until end of turn. If it does, at the next end of turn ⇒ Its controller banishes it."
"http://www.fowtcg.com/card/3057","Frayla, Servant of Demon Fire","http://d12h0em1d7ppg.cloudfront.net/items/30/3057/image_en/e8995a6b-ab22-46ea-91cc-1ed88b5139fc.jpg","ADK-045","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","ishishou","Advent of the Demon King","""Frayla...I'm sorry."" -Gill","Advent of the Demon King","600 / 600","Dark Elf/Wicked Spirit","Automatic
Whenever this card attacks ⇒ Another target resonator you control may gain [+400/0] and [Swiftness] until end of turn. If it does, at the next end of turn ⇒ Its controller banishes it."
"http://www.fowtcg.com/card/3058","Frayla's Devotee","http://d12h0em1d7ppg.cloudfront.net/items/30/3058/image_en/c98116e8-f275-4325-b6dd-8e53b02f46dc.jpg","ADK-046","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","mie","Advent of the Demon King","Their leader's form was unrecognizable, but their blind devotion remained intact.","Advent of the Demon King","500 / 500","Dark Elf","Automatic
Whenever damage is dealt to you ⇒ This card gains [+200/+200] until end of turn."
"http://www.fowtcg.com/card/3058","Frayla's Devotee","http://d12h0em1d7ppg.cloudfront.net/items/30/3058/image_en/c98116e8-f275-4325-b6dd-8e53b02f46dc.jpg","ADK-046","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","mie","Advent of the Demon King","Their leader's form was unrecognizable, but their blind devotion remained intact.","Advent of the Demon King","500 / 500","Dark Elf","Automatic
Whenever damage is dealt to you ⇒ This card gains [+200/+200] until end of turn."
"http://www.fowtcg.com/card/3059","Giant Enraged Ox","http://d12h0em1d7ppg.cloudfront.net/items/30/3059/image_en/96e2b846-f6a4-4908-89f1-3d9085951c71.jpg","ADK-047","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Nakaba Higurashi","Advent of the Demon King","Fearsome, but they tire quickly. During that time, they're easy to capture, but no one's brave enough to try.","Advent of the Demon King","1500 / 200","Beast","Automatic
When this card is put into a graveyard from the field ⇒ Put five strength counters on your J/ruler."
"http://www.fowtcg.com/card/3059","Giant Enraged Ox","http://d12h0em1d7ppg.cloudfront.net/items/30/3059/image_en/96e2b846-f6a4-4908-89f1-3d9085951c71.jpg","ADK-047","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Nakaba Higurashi","Advent of the Demon King","Fearsome, but they tire quickly. During that time, they're easy to capture, but no one's brave enough to try.","Advent of the Demon King","1500 / 200","Beast","Automatic
When this card is put into a graveyard from the field ⇒ Put five strength counters on your J/ruler."
"http://www.fowtcg.com/card/3059","Giant Enraged Ox","http://d12h0em1d7ppg.cloudfront.net/items/30/3059/image_en/96e2b846-f6a4-4908-89f1-3d9085951c71.jpg","ADK-047","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","Nakaba Higurashi","Advent of the Demon King","Fearsome, but they tire quickly. During that time, they're easy to capture, but no one's brave enough to try.","Advent of the Demon King","1500 / 200","Beast","Automatic
When this card is put into a graveyard from the field ⇒ Put five strength counters on your J/ruler."
"http://www.fowtcg.com/card/3060","Hoelle Chicken","http://d12h0em1d7ppg.cloudfront.net/items/30/3060/image_en/2d65d2be-a4be-4016-b2f7-043cab12b9fc.jpg","ADK-048","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Misa Tsutsui","Advent of the Demon King","They rival Hoelle pigs in popularity among cooks.","Advent of the Demon King","300 / 300","Beast","Automatic
When this card is put into a graveyard from the field ⇒ Put three strength counters on your J/ruler."
"http://www.fowtcg.com/card/3061","Magic Crest of Fire","http://d12h0em1d7ppg.cloudfront.net/items/30/3061/image_en/589469ce-45ea-42a4-921f-a9770fff1b0c.jpg","ADK-049","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Addition","YAMAMOTO-NAOKI","Advent of the Demon King","The Fire Magic Crest scorches those that touch it.","Advent of the Demon King","","Magic Crest","Automatic
When this card enters the field ⇒ It deals 600 damage to target resonator."
"http://www.fowtcg.com/card/3061","Magic Crest of Fire","http://d12h0em1d7ppg.cloudfront.net/items/30/3061/image_en/589469ce-45ea-42a4-921f-a9770fff1b0c.jpg","ADK-049","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Addition","YAMAMOTO-NAOKI","Advent of the Demon King","The Fire Magic Crest scorches those that touch it.","Advent of the Demon King","","Magic Crest","Automatic
When this card enters the field ⇒ It deals 600 damage to target resonator."
"http://www.fowtcg.com/card/3062","Magic Impact","http://d12h0em1d7ppg.cloudfront.net/items/30/3062/image_en/9b172b2c-2bb1-4bdc-9379-fa38200e3856.jpg","ADK-050","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","YK","Advent of the Demon King","To protect Shaela, Kirik took Elixir's attack and was knocked out in one blow.","Advent of the Demon King","","",""
"http://www.fowtcg.com/card/3062","Magic Impact","http://d12h0em1d7ppg.cloudfront.net/items/30/3062/image_en/9b172b2c-2bb1-4bdc-9379-fa38200e3856.jpg","ADK-050","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","YK","Advent of the Demon King","To protect Shaela, Kirik took Elixir's attack and was knocked out in one blow.","Advent of the Demon King","","",""
"http://www.fowtcg.com/card/3062","Magic Impact","http://d12h0em1d7ppg.cloudfront.net/items/30/3062/image_en/9b172b2c-2bb1-4bdc-9379-fa38200e3856.jpg","ADK-050","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Chant","YK","Advent of the Demon King","To protect Shaela, Kirik took Elixir's attack and was knocked out in one blow.","Advent of the Demon King","","",""
"http://www.fowtcg.com/card/3063","Majin Dark Elf","http://d12h0em1d7ppg.cloudfront.net/items/30/3063/image_en/58c8fb63-d48f-4bdd-b1f8-377145b50cdc.jpg","ADK-051","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Nekobayashi","Advent of the Demon King","Evil filled the void in this creature's heart.","Advent of the Demon King","600 / 600","Dark Elf","Continuous
Play this card only if damage was dealt to you this turn."
"http://www.fowtcg.com/card/3064","Majin Madness","http://d12h0em1d7ppg.cloudfront.net/items/30/3064/image_en/cbd5f9b5-9a2d-4714-99d1-f5feb704d037.jpg","ADK-052","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","Takumi Sugikawa","Advent of the Demon King","The Demon King and his followers began their invasion.","Advent of the Demon King","","",""
"http://www.fowtcg.com/card/3064","Majin Madness","http://d12h0em1d7ppg.cloudfront.net/items/30/3064/image_en/cbd5f9b5-9a2d-4714-99d1-f5feb704d037.jpg","ADK-052","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Chant","Takumi Sugikawa","Advent of the Demon King","The Demon King and his followers began their invasion.","Advent of the Demon King","","",""
"http://www.fowtcg.com/card/3065","Majin Subjugation","http://d12h0em1d7ppg.cloudfront.net/items/30/3065/image_en/0bcebbef-601e-49a5-be34-305e74b0390f.jpg","ADK-053","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","Shirai Hidemi","Advent of the Demon King","There's no way to escape the Demon King's influence.","Advent of the Demon King","","",""
"http://www.fowtcg.com/card/3066","Panda Pugilist","http://d12h0em1d7ppg.cloudfront.net/items/30/3066/image_en/d6275dbe-ffdb-46db-8f89-e18603cb1ac0.jpg","ADK-054","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Saiko Takaki","Advent of the Demon King","A world famous pugilist who uses gems to fight.","Advent of the Demon King","800 / 800","Panda","Activate
Banish a gem: This card gains [+400/0] and [Pierce] until end of turn. Play this ability only once per turn."
"http://www.fowtcg.com/card/3066","Panda Pugilist","http://d12h0em1d7ppg.cloudfront.net/items/30/3066/image_en/d6275dbe-ffdb-46db-8f89-e18603cb1ac0.jpg","ADK-054","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","Saiko Takaki","Advent of the Demon King","A world famous pugilist who uses gems to fight.","Advent of the Demon King","800 / 800","Panda","Activate
Banish a gem: This card gains [+400/0] and [Pierce] until end of turn. Play this ability only once per turn."
"http://www.fowtcg.com/card/3067","Play Dead","http://d12h0em1d7ppg.cloudfront.net/items/30/3067/image_en/73e2e612-81f4-4e78-b4d6-809bd7c32ffb.jpg","ADK-055","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","Tatsuki Mutou","Advent of the Demon King","""A long life is worth the temporary humiliations."" -Red Dragonoid Proverb","Advent of the Demon King","","Battle Arts",""
"http://www.fowtcg.com/card/3068","Unstable Golem","http://d12h0em1d7ppg.cloudfront.net/items/30/3068/image_en/fa940003-1d11-4cf1-a804-a50388e93530.jpg","ADK-056","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","gajumaru","Advent of the Demon King","""We'd better disable it. It's out of control."" -Gill","Advent of the Demon King","700 / 900","Golem","Automatic
Whenever this card attacks ⇒ It deals 800 damage to each resonator. Banish this card."
"http://www.fowtcg.com/card/3068","Unstable Golem","http://d12h0em1d7ppg.cloudfront.net/items/30/3068/image_en/fa940003-1d11-4cf1-a804-a50388e93530.jpg","ADK-056","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","gajumaru","Advent of the Demon King","""We'd better disable it. It's out of control."" -Gill","Advent of the Demon King","700 / 900","Golem","Automatic
Whenever this card attacks ⇒ It deals 800 damage to each resonator. Banish this card."
"http://www.fowtcg.com/card/3069","Velociraptor, Mountain Hunter","http://d12h0em1d7ppg.cloudfront.net/items/30/3069/image_en/84a15187-36d4-4da8-8aa0-aa1ae653e3b8.jpg","ADK-057","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Nanami Lusia","Advent of the Demon King","Fear is the weapon of the predator.","Advent of the Demon King","1500 / 1200","Dinosaur","Automatic
Whenever this card attacks ⇒ Target resonator cannot block this turn."
"http://www.fowtcg.com/card/3069","Velociraptor, Mountain Hunter","http://d12h0em1d7ppg.cloudfront.net/items/30/3069/image_en/84a15187-36d4-4da8-8aa0-aa1ae653e3b8.jpg","ADK-057","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Nanami Lusia","Advent of the Demon King","Fear is the weapon of the predator.","Advent of the Demon King","1500 / 1200","Dinosaur","Automatic
Whenever this card attacks ⇒ Target resonator cannot block this turn."
"http://www.fowtcg.com/card/3069","Velociraptor, Mountain Hunter","http://d12h0em1d7ppg.cloudfront.net/items/30/3069/image_en/84a15187-36d4-4da8-8aa0-aa1ae653e3b8.jpg","ADK-057","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/04.png","Resonator","Nanami Lusia","Advent of the Demon King","Fear is the weapon of the predator.","Advent of the Demon King","1500 / 1200","Dinosaur","Automatic
Whenever this card attacks ⇒ Target resonator cannot block this turn."
"http://www.fowtcg.com/card/3070","Welser, the Archmage","http://d12h0em1d7ppg.cloudfront.net/items/30/3070/image_en/671541f4-ae97-4c15-a2de-1f2cccacecfe.jpg","ADK-058","R","","Ruler","Shirai Hidemi","Advent of the Demon King","The creature that appeared from the Outer World gate wasn't the savior Frayla had hoped for.","Advent of the Demon King","","Wizard","Continuous
You may pay the attribute cost of Wicked Spirits and Magic Crests with fire will."
"http://www.fowtcg.com/card/3071","Welser, King of Demons","http://d12h0em1d7ppg.cloudfront.net/items/30/3071/image_en/f691e34b-f8f5-4f24-8eab-7acc33e0a9e3.jpg","ADK-058 J","JR","","J-ruler","Shirai Hidemi","Advent of the Demon King","Darkness clouded the skies and devoured the future.","Advent of the Demon King","1500 / 1500","Wicked Spirit","Automatic
When this card enters the field or whenever it attacks ⇒ Your opponent puts three [-100/-100] counters on each J/resonator they control."
"http://www.fowtcg.com/card/3072","Angler Panda","http://d12h0em1d7ppg.cloudfront.net/items/30/3072/image_en/6ee90dc5-2d5b-4259-89ec-977471b42627.jpg","ADK-059","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Mayo","Advent of the Demon King","Sparkling gems proved to be a fairly effective bait.","Advent of the Demon King","600 / 600","Panda","Automatic
When this card enters the field ⇒ Draw a card if you control a water gem."
"http://www.fowtcg.com/card/3072","Angler Panda","http://d12h0em1d7ppg.cloudfront.net/items/30/3072/image_en/6ee90dc5-2d5b-4259-89ec-977471b42627.jpg","ADK-059","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","Mayo","Advent of the Demon King","Sparkling gems proved to be a fairly effective bait.","Advent of the Demon King","600 / 600","Panda","Automatic
When this card enters the field ⇒ Draw a card if you control a water gem."
"http://www.fowtcg.com/card/3073","Ayu, Lunar Swordswoman","http://d12h0em1d7ppg.cloudfront.net/items/30/3073/image_en/e6a442a2-b8a0-4955-894c-081a1f7b0d80.jpg","ADK-060","R","","Ruler","Misa Tsutsui","Advent of the Demon King","""This meeting...is definitely a once in a lifetime event!""","Advent of the Demon King","","Wererabbit","Continuous
You may not have more than one copy of any card in your deck."
"http://www.fowtcg.com/card/3074","Ayu, Shaman Swordswoman","http://d12h0em1d7ppg.cloudfront.net/items/30/3074/image_en/5b58ae70-9cb8-49c5-acf3-24c23f2c17ec.jpg","ADK-060 J","JR","","J-ruler","Misa Tsutsui","Advent of the Demon King","""Because all meetings are once in a lifetime!""","Advent of the Demon King","1000 / 1000","Wererabbit","Activate
God's Art ""Once In A Lifetime"" [0]: Name a card. Reveal cards from the top of your deck until you reveal the named card. Put that card into your hand, and remove the rest from the game."
