"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_type","card_race","card_artist","card_expansion","card_flavor_text","card_all_sets","card_att_def","card_text"
"http://www.fowtcg.com/card/4864","Contract with the Fox God","http://d12h0em1d7ppg.cloudfront.net/items/48/4864/image_en/0823aad3-421b-4707-8b9c-cb1859690ee6.jpg","EDL-024","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","","yua","Saga Cluster 1st 「The Epic of the Dragon Lord」","The Fox God gave his life, and entrusted the young fox inheriting his soul to Lilias's care.","Saga Cluster 1st 「The Epic of the Dragon Lord」","",""
"http://www.fowtcg.com/card/4864","Contract with the Fox God","http://d12h0em1d7ppg.cloudfront.net/items/48/4864/image_en/0823aad3-421b-4707-8b9c-cb1859690ee6.jpg","EDL-024","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","","yua","Saga Cluster 1st 「The Epic of the Dragon Lord」","The Fox God gave his life, and entrusted the young fox inheriting his soul to Lilias's care.","Saga Cluster 1st 「The Epic of the Dragon Lord」","",""
"http://www.fowtcg.com/card/4865","Cook at the Academy","http://d12h0em1d7ppg.cloudfront.net/items/48/4865/image_en/6d126764-95bb-42aa-a849-d26a2a27de4f.jpg","EDL-025","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Human","Kamijo Roro","Saga Cluster 1st 「The Epic of the Dragon Lord」","""Well, let's have ... Hoelle pork tonight.""","Saga Cluster 1st 「The Epic of the Dragon Lord」","600 / 600","Automatic
[Enter] >>> Search your deck for a card named ""Hoelle Pig"", reveal it, and put it into your hand. Then shuffle your deck."
"http://www.fowtcg.com/card/4865","Cook at the Academy","http://d12h0em1d7ppg.cloudfront.net/items/48/4865/image_en/6d126764-95bb-42aa-a849-d26a2a27de4f.jpg","EDL-025","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Human","Kamijo Roro","Saga Cluster 1st 「The Epic of the Dragon Lord」","""Well, let's have ... Hoelle pork tonight.""","Saga Cluster 1st 「The Epic of the Dragon Lord」","600 / 600","Automatic
[Enter] >>> Search your deck for a card named ""Hoelle Pig"", reveal it, and put it into your hand. Then shuffle your deck."
"http://www.fowtcg.com/card/4866","Fire Servant of Ragnarok","http://d12h0em1d7ppg.cloudfront.net/items/48/4866/image_en/58948740-3696-4358-a255-5cf0f92ac348.jpg","EDL-026","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Deity","jugemt","Saga Cluster 1st 「The Epic of the Dragon Lord」","Ragnarok burns everything, even with a slightest touch of flame.","Saga Cluster 1st 「The Epic of the Dragon Lord」","800 / 600","Automatic
[Enter] >>> Choose one;
- This card deals 1000 damage to target player or J/resonator.
- This card deals 1000 damage to three target players and/or J/resonators. Choose this option only if your ruler is ""Ragnarok, Invading Dragon Lord""."
"http://www.fowtcg.com/card/4866","Fire Servant of Ragnarok","http://d12h0em1d7ppg.cloudfront.net/items/48/4866/image_en/58948740-3696-4358-a255-5cf0f92ac348.jpg","EDL-026","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","Deity","jugemt","Saga Cluster 1st 「The Epic of the Dragon Lord」","Ragnarok burns everything, even with a slightest touch of flame.","Saga Cluster 1st 「The Epic of the Dragon Lord」","800 / 600","Automatic
[Enter] >>> Choose one;
- This card deals 1000 damage to target player or J/resonator.
- This card deals 1000 damage to three target players and/or J/resonators. Choose this option only if your ruler is ""Ragnarok, Invading Dragon Lord""."
"http://www.fowtcg.com/card/4867","Groundsplitter Rabbit // Split Heaven and Earth","http://d12h0em1d7ppg.cloudfront.net/items/48/4867/image_en/9ff0dda3-9fd9-4dcf-a073-bed3e27659b2.jpg","EDL-027","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator // Chant","Beast","Kelvin/Fushikaden K.K.","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","300 / 600","Activate
[R]: Beasts gain [+200/0] until end of turn."
"http://www.fowtcg.com/card/4867","Groundsplitter Rabbit // Split Heaven and Earth","http://d12h0em1d7ppg.cloudfront.net/items/48/4867/image_en/9ff0dda3-9fd9-4dcf-a073-bed3e27659b2.jpg","EDL-027","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator // Chant","Beast","Kelvin/Fushikaden K.K.","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","300 / 600","Activate
[R]: Beasts gain [+200/0] until end of turn."
"http://www.fowtcg.com/card/4867","Groundsplitter Rabbit // Split Heaven and Earth","http://d12h0em1d7ppg.cloudfront.net/items/48/4867/image_en/9ff0dda3-9fd9-4dcf-a073-bed3e27659b2.jpg","EDL-027","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator // Chant","Beast","Kelvin/Fushikaden K.K.","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","300 / 600","Activate
[R]: Beasts gain [+200/0] until end of turn."
"http://www.fowtcg.com/card/4868","Hoelle Pig // Food Supply","http://d12h0em1d7ppg.cloudfront.net/items/48/4868/image_en/59e19f4f-1d2d-4744-bd24-37ae3da0625f.jpg","EDL-028","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator // Chant","Beast","Yuko Nagasaki","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","400 / 300","Activate
Banish this card: Recover your ruler."
"http://www.fowtcg.com/card/4868","Hoelle Pig // Food Supply","http://d12h0em1d7ppg.cloudfront.net/items/48/4868/image_en/59e19f4f-1d2d-4744-bd24-37ae3da0625f.jpg","EDL-028","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator // Chant","Beast","Yuko Nagasaki","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","400 / 300","Activate
Banish this card: Recover your ruler."
"http://www.fowtcg.com/card/4869","Hunting Dragon","http://d12h0em1d7ppg.cloudfront.net/items/48/4869/image_en/9e9d711b-f43e-4066-ba37-c268218caca7.jpg","EDL-029","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Dragon","gozz","Saga Cluster 1st 「The Epic of the Dragon Lord」","""He who runs after two hares will catch both."" ーAncient dragonoid proverb","Saga Cluster 1st 「The Epic of the Dragon Lord」","1700 / 1700","Automatic
[Enter] >>> Destroy all damaged J/resonators your opponent controls. This card deals 400 damage for each resonator destroyed this way to your opponent."
"http://www.fowtcg.com/card/4869","Hunting Dragon","http://d12h0em1d7ppg.cloudfront.net/items/48/4869/image_en/9e9d711b-f43e-4066-ba37-c268218caca7.jpg","EDL-029","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Dragon","gozz","Saga Cluster 1st 「The Epic of the Dragon Lord」","""He who runs after two hares will catch both."" ーAncient dragonoid proverb","Saga Cluster 1st 「The Epic of the Dragon Lord」","1700 / 1700","Automatic
[Enter] >>> Destroy all damaged J/resonators your opponent controls. This card deals 400 damage for each resonator destroyed this way to your opponent."
"http://www.fowtcg.com/card/4869","Hunting Dragon","http://d12h0em1d7ppg.cloudfront.net/items/48/4869/image_en/9e9d711b-f43e-4066-ba37-c268218caca7.jpg","EDL-029","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Dragon","gozz","Saga Cluster 1st 「The Epic of the Dragon Lord」","""He who runs after two hares will catch both."" ーAncient dragonoid proverb","Saga Cluster 1st 「The Epic of the Dragon Lord」","1700 / 1700","Automatic
[Enter] >>> Destroy all damaged J/resonators your opponent controls. This card deals 400 damage for each resonator destroyed this way to your opponent."
"http://www.fowtcg.com/card/4869","Hunting Dragon","http://d12h0em1d7ppg.cloudfront.net/items/48/4869/image_en/9e9d711b-f43e-4066-ba37-c268218caca7.jpg","EDL-029","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Dragon","gozz","Saga Cluster 1st 「The Epic of the Dragon Lord」","""He who runs after two hares will catch both."" ーAncient dragonoid proverb","Saga Cluster 1st 「The Epic of the Dragon Lord」","1700 / 1700","Automatic
[Enter] >>> Destroy all damaged J/resonators your opponent controls. This card deals 400 damage for each resonator destroyed this way to your opponent."
"http://www.fowtcg.com/card/4869","Hunting Dragon","http://d12h0em1d7ppg.cloudfront.net/items/48/4869/image_en/9e9d711b-f43e-4066-ba37-c268218caca7.jpg","EDL-029","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Dragon","gozz","Saga Cluster 1st 「The Epic of the Dragon Lord」","""He who runs after two hares will catch both."" ーAncient dragonoid proverb","Saga Cluster 1st 「The Epic of the Dragon Lord」","1700 / 1700","Automatic
[Enter] >>> Destroy all damaged J/resonators your opponent controls. This card deals 400 damage for each resonator destroyed this way to your opponent."
"http://www.fowtcg.com/card/4870","Injured Fox","http://d12h0em1d7ppg.cloudfront.net/items/48/4870/image_en/b7b1c103-a307-4976-96d2-1dfce8495c8c.jpg","EDL-030","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Beast","muranako","Saga Cluster 1st 「The Epic of the Dragon Lord」","No injury should suppress your will to fight.","Saga Cluster 1st 「The Epic of the Dragon Lord」","700 / 700","Automatic
[Enter] >>> This card deals 700 damage to target resonator you control. If that resonator is still a legal target, produce [R]."
"http://www.fowtcg.com/card/4871","Lilias, Last Descendant of Dragonoids","http://d12h0em1d7ppg.cloudfront.net/items/48/4871/image_en/97573ce6-745b-4fb6-850f-a1cc521059ab.jpg","EDL-031","RR","","Ruler","Dragonoid","SIGMAN","Saga Cluster 1st 「The Epic of the Dragon Lord」","The survivor of the ruined nation of dragonoids, the last descendant.","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Activate
[Rest]: Put five strength counters on this card."
"http://www.fowtcg.com/card/4873","Lilias's Mentor","http://d12h0em1d7ppg.cloudfront.net/items/48/4873/image_en/0cb38d0f-a10c-40d0-8fbe-8f9e0eab4636.jpg","EDL-032","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Human","fzwrAym","Saga Cluster 1st 「The Epic of the Dragon Lord」","Martial Arts is the way of the mind.","Saga Cluster 1st 「The Epic of the Dragon Lord」","100 / 600","Automatic
[Enter] >>> This card deals damage equal to its ATK to target J/resonator."
"http://www.fowtcg.com/card/4873","Lilias's Mentor","http://d12h0em1d7ppg.cloudfront.net/items/48/4873/image_en/0cb38d0f-a10c-40d0-8fbe-8f9e0eab4636.jpg","EDL-032","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Human","fzwrAym","Saga Cluster 1st 「The Epic of the Dragon Lord」","Martial Arts is the way of the mind.","Saga Cluster 1st 「The Epic of the Dragon Lord」","100 / 600","Automatic
[Enter] >>> This card deals damage equal to its ATK to target J/resonator."
"http://www.fowtcg.com/card/4874","Lilias's Strike","http://d12h0em1d7ppg.cloudfront.net/items/48/4874/image_en/e3204ae3-bbbd-4ed4-8273-c79e374cc787.jpg","EDL-033","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","","311tarou","Saga Cluster 1st 「The Epic of the Dragon Lord」","""The match is the moment!"" ーLilias, Last Descendant of Dragonoids","Saga Cluster 1st 「The Epic of the Dragon Lord」","",""
"http://www.fowtcg.com/card/4874","Lilias's Strike","http://d12h0em1d7ppg.cloudfront.net/items/48/4874/image_en/e3204ae3-bbbd-4ed4-8273-c79e374cc787.jpg","EDL-033","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","","311tarou","Saga Cluster 1st 「The Epic of the Dragon Lord」","""The match is the moment!"" ーLilias, Last Descendant of Dragonoids","Saga Cluster 1st 「The Epic of the Dragon Lord」","",""
"http://www.fowtcg.com/card/4874","Lilias's Strike","http://d12h0em1d7ppg.cloudfront.net/items/48/4874/image_en/e3204ae3-bbbd-4ed4-8273-c79e374cc787.jpg","EDL-033","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","","311tarou","Saga Cluster 1st 「The Epic of the Dragon Lord」","""The match is the moment!"" ーLilias, Last Descendant of Dragonoids","Saga Cluster 1st 「The Epic of the Dragon Lord」","",""
"http://www.fowtcg.com/card/4875","Magic Crest of Fire","http://d12h0em1d7ppg.cloudfront.net/items/48/4875/image_en/51fc2ed1-eb7b-4555-a735-cb47b6d1e7f5.jpg","EDL-034","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Addition","Magic Crest","YAMAMOTO-NAOKI","Saga Cluster 1st 「The Epic of the Dragon Lord」","The Fire Magic Crest scorches those that touch it.","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Automatic
When this card enters the field ⇒ It deals 600 damage to target resonator."
"http://www.fowtcg.com/card/4875","Magic Crest of Fire","http://d12h0em1d7ppg.cloudfront.net/items/48/4875/image_en/51fc2ed1-eb7b-4555-a735-cb47b6d1e7f5.jpg","EDL-034","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Addition","Magic Crest","YAMAMOTO-NAOKI","Saga Cluster 1st 「The Epic of the Dragon Lord」","The Fire Magic Crest scorches those that touch it.","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Automatic
When this card enters the field ⇒ It deals 600 damage to target resonator."
"http://www.fowtcg.com/card/4876","Shrine of the Dragonoids","http://d12h0em1d7ppg.cloudfront.net/items/48/4876/image_en/915ac14f-a825-41b4-bea1-24be86aba0d8.jpg","EDL-035","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Addition","","Nekobayashi","Saga Cluster 1st 「The Epic of the Dragon Lord」","In ancient times, dragonoids were enshrined here.","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Activate
[Rest]: If a fire source you control would deal damage this turn, it deals that much plus 200 instead."
"http://www.fowtcg.com/card/4877","Spirit of Scorched Bales","http://d12h0em1d7ppg.cloudfront.net/items/48/4877/image_en/7166f50e-4b3c-4ad8-a3c7-3408b7406f66.jpg","EDL-036","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Spirit","Miko Yamazaki","Saga Cluster 1st 「The Epic of the Dragon Lord」","To keep the fire burning, the life fueling it must go on.","Saga Cluster 1st 「The Epic of the Dragon Lord」","800 / 800","Automatic
[Enter] >>> Choose a player. This card deals 200 damage to each J/resonator they control. Produce [R] for each J/resonator that was dealt damage this way and wouldn't be destroyed by that damage."
"http://www.fowtcg.com/card/4877","Spirit of Scorched Bales","http://d12h0em1d7ppg.cloudfront.net/items/48/4877/image_en/7166f50e-4b3c-4ad8-a3c7-3408b7406f66.jpg","EDL-036","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Spirit","Miko Yamazaki","Saga Cluster 1st 「The Epic of the Dragon Lord」","To keep the fire burning, the life fueling it must go on.","Saga Cluster 1st 「The Epic of the Dragon Lord」","800 / 800","Automatic
[Enter] >>> Choose a player. This card deals 200 damage to each J/resonator they control. Produce [R] for each J/resonator that was dealt damage this way and wouldn't be destroyed by that damage."
"http://www.fowtcg.com/card/4877","Spirit of Scorched Bales","http://d12h0em1d7ppg.cloudfront.net/items/48/4877/image_en/7166f50e-4b3c-4ad8-a3c7-3408b7406f66.jpg","EDL-036","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Spirit","Miko Yamazaki","Saga Cluster 1st 「The Epic of the Dragon Lord」","To keep the fire burning, the life fueling it must go on.","Saga Cluster 1st 「The Epic of the Dragon Lord」","800 / 800","Automatic
[Enter] >>> Choose a player. This card deals 200 damage to each J/resonator they control. Produce [R] for each J/resonator that was dealt damage this way and wouldn't be destroyed by that damage."
"http://www.fowtcg.com/card/4878","The Hidden History - ""Lilias""","http://d12h0em1d7ppg.cloudfront.net/items/48/4878/image_en/784acccd-339d-4cf4-8998-e05274e2a400.jpg","EDL-037","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Addition","","tokiwa","Saga Cluster 1st 「The Epic of the Dragon Lord」","The nation of the dragonoids was destroyed in the war in ancient times, and now only one dragonoid, herself, is still alive. At least that is what she thinks.","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Activate
Remove five strength counters from your J/ruler: Return this card to its owner's hand."
"http://www.fowtcg.com/card/4879","Thunder Wolf // Thunder","http://d12h0em1d7ppg.cloudfront.net/items/48/4879/image_en/fdbf714a-6c13-4f08-a6a2-3ce597d7e450.jpg","EDL-038","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator // Chant","Beast","Nagi-nyan","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","900 / 900","Continuous
This card gains [Precision], [First Strike], and [+400/+400] as long your opponent controls a damaged J/resonator."
"http://www.fowtcg.com/card/4879","Thunder Wolf // Thunder","http://d12h0em1d7ppg.cloudfront.net/items/48/4879/image_en/fdbf714a-6c13-4f08-a6a2-3ce597d7e450.jpg","EDL-038","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator // Chant","Beast","Nagi-nyan","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","900 / 900","Continuous
This card gains [Precision], [First Strike], and [+400/+400] as long your opponent controls a damaged J/resonator."
"http://www.fowtcg.com/card/4879","Thunder Wolf // Thunder","http://d12h0em1d7ppg.cloudfront.net/items/48/4879/image_en/fdbf714a-6c13-4f08-a6a2-3ce597d7e450.jpg","EDL-038","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator // Chant","Beast","Nagi-nyan","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","900 / 900","Continuous
This card gains [Precision], [First Strike], and [+400/+400] as long your opponent controls a damaged J/resonator."
"http://www.fowtcg.com/card/4879","Thunder Wolf // Thunder","http://d12h0em1d7ppg.cloudfront.net/items/48/4879/image_en/fdbf714a-6c13-4f08-a6a2-3ce597d7e450.jpg","EDL-038","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator // Chant","Beast","Nagi-nyan","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","900 / 900","Continuous
This card gains [Precision], [First Strike], and [+400/+400] as long your opponent controls a damaged J/resonator."
"http://www.fowtcg.com/card/4880","Academy Guard of Lykeion","http://d12h0em1d7ppg.cloudfront.net/items/48/4880/image_en/f6c27a5c-9b13-41e6-b547-8c77271e4655.jpg","EDL-039","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Wizard","Kamijo Roro","Saga Cluster 1st 「The Epic of the Dragon Lord」","""What are you doing here?""","Saga Cluster 1st 「The Epic of the Dragon Lord」","400 / 400","Continuous
Each player may only play one chant spell per turn."
"http://www.fowtcg.com/card/4881","Appraisal of Treasures","http://d12h0em1d7ppg.cloudfront.net/items/48/4881/image_en/31e98e7e-7f26-4225-a267-27c4275eb74d.jpg","EDL-040","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","","Rumie","Saga Cluster 1st 「The Epic of the Dragon Lord」","""Ah, my main man! So what's it all worth??"" ーSelesta, Treasure Hunter","Saga Cluster 1st 「The Epic of the Dragon Lord」","",""
"http://www.fowtcg.com/card/4881","Appraisal of Treasures","http://d12h0em1d7ppg.cloudfront.net/items/48/4881/image_en/31e98e7e-7f26-4225-a267-27c4275eb74d.jpg","EDL-040","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/04.png","Chant","","Rumie","Saga Cluster 1st 「The Epic of the Dragon Lord」","""Ah, my main man! So what's it all worth??"" ーSelesta, Treasure Hunter","Saga Cluster 1st 「The Epic of the Dragon Lord」","",""
"http://www.fowtcg.com/card/4882","Chelina, Sorceress of Sending Back // Send Back","http://d12h0em1d7ppg.cloudfront.net/items/48/4882/image_en/6b8d505d-640b-40f0-9c87-7bc9113d2b9b.jpg","EDL-041","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator // Chant","Human","BANAMONS*/Cola","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","300 / 500","Continuous
If an entity your opponent controls would be put into its owner's hand by an ability of another card, you may put it on the bottom of its owner's deck instead."
"http://www.fowtcg.com/card/4882","Chelina, Sorceress of Sending Back // Send Back","http://d12h0em1d7ppg.cloudfront.net/items/48/4882/image_en/6b8d505d-640b-40f0-9c87-7bc9113d2b9b.jpg","EDL-041","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator // Chant","Human","BANAMONS*/Cola","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","300 / 500","Continuous
If an entity your opponent controls would be put into its owner's hand by an ability of another card, you may put it on the bottom of its owner's deck instead."
"http://www.fowtcg.com/card/4883","Crown of the Ancient King","http://d12h0em1d7ppg.cloudfront.net/items/48/4883/image_en/137434c1-2f66-4ddf-bccd-9f65688bfef7.jpg","EDL-042","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","Treasure","gekko","Saga Cluster 1st 「The Epic of the Dragon Lord」","""Hmm, according to this scroll, there is no reference to it anywhere. …Well, what is it then?"" ーSelesta, Treasure Hunter","Saga Cluster 1st 「The Epic of the Dragon Lord」","",""
"http://www.fowtcg.com/card/4883","Crown of the Ancient King","http://d12h0em1d7ppg.cloudfront.net/items/48/4883/image_en/137434c1-2f66-4ddf-bccd-9f65688bfef7.jpg","EDL-042","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","Treasure","gekko","Saga Cluster 1st 「The Epic of the Dragon Lord」","""Hmm, according to this scroll, there is no reference to it anywhere. …Well, what is it then?"" ーSelesta, Treasure Hunter","Saga Cluster 1st 「The Epic of the Dragon Lord」","",""
"http://www.fowtcg.com/card/4884","Endless Purse","http://d12h0em1d7ppg.cloudfront.net/items/48/4884/image_en/8cb183a7-d0d3-4bce-aeb9-639e49984860.jpg","EDL-043","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","Treasure","hatarisu","Saga Cluster 1st 「The Epic of the Dragon Lord」","""Kiki, this is so cool!"" ーSelesta, Treasure Hunter","Saga Cluster 1st 「The Epic of the Dragon Lord」","",""
"http://www.fowtcg.com/card/4885","Insatiable Desire for Treasure","http://d12h0em1d7ppg.cloudfront.net/items/48/4885/image_en/adf07d99-a11f-4974-beef-7588908c7a29.jpg","EDL-044","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","","AKI","Saga Cluster 1st 「The Epic of the Dragon Lord」","The target of Selesta's last treasure hunt was Ragnarok, as her desire for treasure was stronger than everything else.","Saga Cluster 1st 「The Epic of the Dragon Lord」","",""
"http://www.fowtcg.com/card/4885","Insatiable Desire for Treasure","http://d12h0em1d7ppg.cloudfront.net/items/48/4885/image_en/adf07d99-a11f-4974-beef-7588908c7a29.jpg","EDL-044","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","","AKI","Saga Cluster 1st 「The Epic of the Dragon Lord」","The target of Selesta's last treasure hunt was Ragnarok, as her desire for treasure was stronger than everything else.","Saga Cluster 1st 「The Epic of the Dragon Lord」","",""
"http://www.fowtcg.com/card/4886","Jewel of the Panda King","http://d12h0em1d7ppg.cloudfront.net/items/48/4886/image_en/6ad14242-66e1-4576-874a-eca953ade927.jpg","EDL-045","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","Treasure","Moopic","Saga Cluster 1st 「The Epic of the Dragon Lord」","""Hmm, according to this scroll, this might have belonged to a panda king who loved jewels. ... Well, doesn't that sound way too dandy for a true panda?"" ーSelesta, Treasure Hunter","Saga Cluster 1st 「The Epic of the Dragon Lord」","",""
"http://www.fowtcg.com/card/4886","Jewel of the Panda King","http://d12h0em1d7ppg.cloudfront.net/items/48/4886/image_en/6ad14242-66e1-4576-874a-eca953ade927.jpg","EDL-045","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","Treasure","Moopic","Saga Cluster 1st 「The Epic of the Dragon Lord」","""Hmm, according to this scroll, this might have belonged to a panda king who loved jewels. ... Well, doesn't that sound way too dandy for a true panda?"" ーSelesta, Treasure Hunter","Saga Cluster 1st 「The Epic of the Dragon Lord」","",""
"http://www.fowtcg.com/card/4887","Kiki, Selesta's Partner // Kiki's Exploration","http://d12h0em1d7ppg.cloudfront.net/items/48/4887/image_en/ce2b45b3-2472-489d-a145-0afbc7d8493f.jpg","EDL-046","MR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator // Chant","Beast","Matsurika Yoko","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","0 / 100","Continuous
While this card is revealed from your deck by an [Exploration] ability you control, you may play it without paying its cost."
"http://www.fowtcg.com/card/4887","Kiki, Selesta's Partner // Kiki's Exploration","http://d12h0em1d7ppg.cloudfront.net/items/48/4887/image_en/ce2b45b3-2472-489d-a145-0afbc7d8493f.jpg","EDL-046","MR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator // Chant","Beast","Matsurika Yoko","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","0 / 100","Continuous
While this card is revealed from your deck by an [Exploration] ability you control, you may play it without paying its cost."
"http://www.fowtcg.com/card/4888","Magic Crest of Water","http://d12h0em1d7ppg.cloudfront.net/items/48/4888/image_en/3efd41c5-67c3-4277-99b7-4b860e16078c.jpg","EDL-047","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Addition","Magic Crest","touge369","Saga Cluster 1st 「The Epic of the Dragon Lord」","The Water Magic Crest inspires dark thoughts.","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Automatic
When this card enters the field ⇒ Draw a card."
"http://www.fowtcg.com/card/4889","Mermaid's Thunder Parasol","http://d12h0em1d7ppg.cloudfront.net/items/48/4889/image_en/91c9fd0f-c789-4f00-a19d-b496f628b177.jpg","EDL-048","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","Treasure","hatarisu","Saga Cluster 1st 「The Epic of the Dragon Lord」","""Hmm, according to this scroll, this might have belonged to a mermaid princess who controlled the weather with her parasol. …Well, I guess having another umbrella can't hurt."" ーSelesta, Treasure Hunter","Saga Cluster 1st 「The Epic of the Dragon Lord」","",""
"http://www.fowtcg.com/card/4890","Mirage, Fantasy Guide // Foresee","http://d12h0em1d7ppg.cloudfront.net/items/48/4890/image_en/32a6889a-b95c-4655-b49f-d655cd8cda50.jpg","EDL-049","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator // Chant","Spirit // Mage Art","ishishou/hatarisu","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","500 / 700","Continuous
You may pay [B][B] less to play cards named ”Foresee""."
