"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_att_def","card_type","card_race","card_artist","card_expansion","card_flavor_text","card_all_sets","card_text"
"http://www.fowtcg.com/card/4126","Loki's Watchdog, Fenrir","http://d12h0em1d7ppg.cloudfront.net/items/41/4126/image_en/448c746b-f091-4f07-ba02-ae83121f0d29.jpg","DBV-044","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","1000 / 1000","Resonator","Beast","Kelvin","The Decisive Battle of Valhalla","""Grab me some too, Fenrir!"" -Loki","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4127","Machine Corps","http://d12h0em1d7ppg.cloudfront.net/items/41/4127/image_en/30a5998f-7cf0-4aa6-9718-69c89d699ba3.jpg","DBV-045","R","","yuhki lily","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
"http://www.fowtcg.com/card/4128","Maintenance","http://d12h0em1d7ppg.cloudfront.net/items/41/4128/image_en/38154abd-81d3-4a09-8313-6442389d26ca.jpg","DBV-046","C","","","Rune(Divinity 2)","","Shinichi Chiba","The Decisive Battle of Valhalla","For these knights, oil is the same as blood.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4129","Mechanical Bishop","http://d12h0em1d7ppg.cloudfront.net/items/41/4129/image_en/25e847fe-ec2f-400d-b3f7-5ca8f07f7044.jpg","DBV-047","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","600 / 600","Resonator","Machine","MATSUMOTO EIGHT","The Decisive Battle of Valhalla","Just like how humans save one another, machines do the same.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4129","Mechanical Bishop","http://d12h0em1d7ppg.cloudfront.net/items/41/4129/image_en/25e847fe-ec2f-400d-b3f7-5ca8f07f7044.jpg","DBV-047","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","600 / 600","Resonator","Machine","MATSUMOTO EIGHT","The Decisive Battle of Valhalla","Just like how humans save one another, machines do the same.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4130","Monstrosify","http://d12h0em1d7ppg.cloudfront.net/items/41/4130/image_en/2637f0b8-9b1f-4fdd-9bbd-b3381acdcd76.jpg","DBV-048","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","","Rune(Divinity 2)","","douzen","The Decisive Battle of Valhalla","The weaker the person, the more fearsome the monster they hold in their heart.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4131","Neo Ragnarok","http://d12h0em1d7ppg.cloudfront.net/items/41/4131/image_en/8c12c5b8-aa54-45ae-9f31-de49b8ee1048.jpg","DBV-049","R","","suranaki","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
"http://www.fowtcg.com/card/4132","Overflowing Knowledge","http://d12h0em1d7ppg.cloudfront.net/items/41/4132/image_en/7b29b207-6d4d-42ad-b85e-45dbe55292b0.jpg","DBV-050","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","","Rune(Divinity 3)","","yuko","The Decisive Battle of Valhalla","Loki sealed away her infinite pool of knowledge, releasing it piece by piece whenever she felt the need.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4132","Overflowing Knowledge","http://d12h0em1d7ppg.cloudfront.net/items/41/4132/image_en/7b29b207-6d4d-42ad-b85e-45dbe55292b0.jpg","DBV-050","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","","Rune(Divinity 3)","","yuko","The Decisive Battle of Valhalla","Loki sealed away her infinite pool of knowledge, releasing it piece by piece whenever she felt the need.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4133","Perceval, the Shining Knight","http://d12h0em1d7ppg.cloudfront.net/items/41/4133/image_en/72031880-8361-49ad-b6db-29c5c6537bb2.jpg","DBV-051","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","900 / 900","Resonator","Machine","jitari","The Decisive Battle of Valhalla","""Stand back. I'll handle the rest.""","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4133","Perceval, the Shining Knight","http://d12h0em1d7ppg.cloudfront.net/items/41/4133/image_en/72031880-8361-49ad-b6db-29c5c6537bb2.jpg","DBV-051","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","900 / 900","Resonator","Machine","jitari","The Decisive Battle of Valhalla","""Stand back. I'll handle the rest.""","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4133","Perceval, the Shining Knight","http://d12h0em1d7ppg.cloudfront.net/items/41/4133/image_en/72031880-8361-49ad-b6db-29c5c6537bb2.jpg","DBV-051","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","900 / 900","Resonator","Machine","jitari","The Decisive Battle of Valhalla","""Stand back. I'll handle the rest.""","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4134","Reconnaissance","http://d12h0em1d7ppg.cloudfront.net/items/41/4134/image_en/1993d969-46c2-4f32-8583-a309d97dec0a.jpg","DBV-052","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","","Rune(Divinity 2)","","M ganzy","The Decisive Battle of Valhalla","The Knights of Sky Round are always watching over the world.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4135","Shadow of Chronos","http://d12h0em1d7ppg.cloudfront.net/items/41/4135/image_en/a74b3307-77a6-4337-970b-b07cfa537c2d.jpg","DBV-053","U","","Nakaba Higurashi","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
"http://www.fowtcg.com/card/4136","The Final Act","http://d12h0em1d7ppg.cloudfront.net/items/41/4136/image_en/e69b4a83-b54e-4652-9a2a-cbe1599ec030.jpg","DBV-054","R","","MATSUMOTO EIGHT","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
"http://www.fowtcg.com/card/4137","Acolyte of Shiva","http://d12h0em1d7ppg.cloudfront.net/items/41/4137/image_en/f23fc601-17e0-47ac-9f5a-ec2b8eef6702.jpg","DBV-055","U","","yua","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
"http://www.fowtcg.com/card/4138","Bastet, Creator of Cats","http://d12h0em1d7ppg.cloudfront.net/items/41/4138/image_en/3a53d491-905e-4f7f-b246-429ce4f344e6.jpg","DBV-056","SR","","ComamitsuZaki","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
"http://www.fowtcg.com/card/4139","Berserker Chamimi","http://d12h0em1d7ppg.cloudfront.net/items/41/4139/image_en/f5fc0ffa-3499-430e-83f0-741bc1453f4e.jpg","DBV-057","SR","","AKI","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
"http://www.fowtcg.com/card/4140","Caith Sith","http://d12h0em1d7ppg.cloudfront.net/items/41/4140/image_en/e13b29e8-9d73-450b-b70f-cc24b05f69c0.jpg","DBV-058","R","","Tomomi TOMIDA","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
"http://www.fowtcg.com/card/4141","Calico Cat Shikigami","http://d12h0em1d7ppg.cloudfront.net/items/41/4141/image_en/d4e9463e-18c2-4a76-b44b-3c59b9d13af5.jpg","DBV-059","U","","noki","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
"http://www.fowtcg.com/card/4142","Chant of Tranquility","http://d12h0em1d7ppg.cloudfront.net/items/41/4142/image_en/32d3173b-8917-4f8e-b632-3d24cc3da410.jpg","DBV-060","R","","Tsukumi","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
"http://www.fowtcg.com/card/4143","Chiyome, the Captivating Kunoichi","http://d12h0em1d7ppg.cloudfront.net/items/41/4143/image_en/6454bffd-e128-45a2-b875-3393194043dd.jpg","DBV-061","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","800 / 800","Resonator","Cat/Ninja","Yukie TAJIMA","The Decisive Battle of Valhalla","Her seduction techniques are the best in the world. It's a shame they only work on cats.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4143","Chiyome, the Captivating Kunoichi","http://d12h0em1d7ppg.cloudfront.net/items/41/4143/image_en/6454bffd-e128-45a2-b875-3393194043dd.jpg","DBV-061","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","800 / 800","Resonator","Cat/Ninja","Yukie TAJIMA","The Decisive Battle of Valhalla","Her seduction techniques are the best in the world. It's a shame they only work on cats.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4143","Chiyome, the Captivating Kunoichi","http://d12h0em1d7ppg.cloudfront.net/items/41/4143/image_en/6454bffd-e128-45a2-b875-3393194043dd.jpg","DBV-061","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","800 / 800","Resonator","Cat/Ninja","Yukie TAJIMA","The Decisive Battle of Valhalla","Her seduction techniques are the best in the world. It's a shame they only work on cats.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4144","Forest Meditation","http://d12h0em1d7ppg.cloudfront.net/items/41/4144/image_en/5acc40ef-8c89-4542-a4ed-467b4f3122db.jpg","DBV-062","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","","Rune(Divinity 3)","","gozz","The Decisive Battle of Valhalla","The god of the forest grants a mysterious power to those who pray.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4144","Forest Meditation","http://d12h0em1d7ppg.cloudfront.net/items/41/4144/image_en/5acc40ef-8c89-4542-a4ed-467b4f3122db.jpg","DBV-062","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","","Rune(Divinity 3)","","gozz","The Decisive Battle of Valhalla","The god of the forest grants a mysterious power to those who pray.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4145","Fuhma Shuriken","http://d12h0em1d7ppg.cloudfront.net/items/41/4145/image_en/28b788cf-2f36-4872-91ed-0a1e9eec7188.jpg","DBV-063","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","","Rune(Divinity 2)","","Nagi-nyan","The Decisive Battle of Valhalla","""My shurikens do quite a number. A well placed one can incapacitate any foe."" -Hanzo","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4146","Huge Toad","http://d12h0em1d7ppg.cloudfront.net/items/41/4146/image_en/2be17648-7cdc-48dd-b7d6-e01600f7caa8.jpg","DBV-064","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","400 / 400","Resonator","Beast","Kamijo Roro","The Decisive Battle of Valhalla","While it may be Jiraiya's ride, its strength is nothing to scoff at.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4147","Jiraiya, the Toad User","http://d12h0em1d7ppg.cloudfront.net/items/41/4147/image_en/6a21a827-3a54-44ba-95f3-de83d3b17791.jpg","DBV-065","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","700 / 700","Resonator","Cat/Ninja","Kamijo Roro","The Decisive Battle of Valhalla","Even if Jiraiya is defeated, the toads continue the fight. Such a strong drive is one of their appeals.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4147","Jiraiya, the Toad User","http://d12h0em1d7ppg.cloudfront.net/items/41/4147/image_en/6a21a827-3a54-44ba-95f3-de83d3b17791.jpg","DBV-065","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","700 / 700","Resonator","Cat/Ninja","Kamijo Roro","The Decisive Battle of Valhalla","Even if Jiraiya is defeated, the toads continue the fight. Such a strong drive is one of their appeals.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4147","Jiraiya, the Toad User","http://d12h0em1d7ppg.cloudfront.net/items/41/4147/image_en/6a21a827-3a54-44ba-95f3-de83d3b17791.jpg","DBV-065","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","700 / 700","Resonator","Cat/Ninja","Kamijo Roro","The Decisive Battle of Valhalla","Even if Jiraiya is defeated, the toads continue the fight. Such a strong drive is one of their appeals.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4148","Pygmy Hippo","http://d12h0em1d7ppg.cloudfront.net/items/41/4148/image_en/e8331ae4-ff58-4058-8794-105451bc1cba.jpg","DBV-066","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","600 / 500","Resonator","Beast","sasaki kounosuke","The Decisive Battle of Valhalla","Lost Isles' unique ecosystem comes with a trove of rare animals.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4149","Relief through Destruction","http://d12h0em1d7ppg.cloudfront.net/items/41/4149/image_en/bd9ca028-cb22-46c1-bb05-5ff9775b3f15.jpg","DBV-067","R","","Misa Tsutsui","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
"http://www.fowtcg.com/card/4150","Snipe Away Mi-!!","http://d12h0em1d7ppg.cloudfront.net/items/41/4150/image_en/3e228b79-4dd1-4f15-8b15-a20bcfb9a19f.jpg","DBV-068","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","","Rune(Divinity 3)","","BANAMONS*","The Decisive Battle of Valhalla","""It's too late to beg for your lives mi-!""","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4151","Soot Sprite","http://d12h0em1d7ppg.cloudfront.net/items/41/4151/image_en/a9a4deb0-b3f2-4475-a244-c2b8e296afb7.jpg","DBV-069","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","200 / 200","Resonator","Youkai","RYUEMON","The Decisive Battle of Valhalla","The Kouga utilized these small youkai as messengers.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4152","The Hundred Eyed One","http://d12h0em1d7ppg.cloudfront.net/items/41/4152/image_en/e2ba039d-4b19-45e0-8dd4-58d8c17743bc.jpg","DBV-070","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","600 / 600","Resonator","Youkai","SIE NANAHARA","The Decisive Battle of Valhalla","Despite all the eyes, its eyesight is surprisingly poor.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4152","The Hundred Eyed One","http://d12h0em1d7ppg.cloudfront.net/items/41/4152/image_en/e2ba039d-4b19-45e0-8dd4-58d8c17743bc.jpg","DBV-070","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","600 / 600","Resonator","Youkai","SIE NANAHARA","The Decisive Battle of Valhalla","Despite all the eyes, its eyesight is surprisingly poor.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4153","Trou, Giant of Destruction","http://d12h0em1d7ppg.cloudfront.net/items/41/4153/image_en/c07367b9-9e3e-4158-b3a8-367e9dd53563.jpg","DBV-071","R","","Moopic","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
"http://www.fowtcg.com/card/4154","Whirlwind Technique","http://d12h0em1d7ppg.cloudfront.net/items/41/4154/image_en/674b6369-738d-4051-b8e2-d4018835ffc0.jpg","DBV-072","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","","Rune(Divinity 2)","","sasaki kounosuke","The Decisive Battle of Valhalla","A technique to protect from projectiles.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4155","Athenia's Love","http://d12h0em1d7ppg.cloudfront.net/items/41/4155/image_en/8d9a8abe-fbab-417b-9825-c0092560f874.jpg","DBV-073","R","","jitari","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
"http://www.fowtcg.com/card/4156","Demon Division","http://d12h0em1d7ppg.cloudfront.net/items/41/4156/image_en/c6396ae9-4943-4b51-9363-5c80234530d3.jpg","DBV-074","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","","Rune(Divinity 2)","","douzen","The Decisive Battle of Valhalla","The demons will always hear out your wish. Whether or not they grant it is up to their whims.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4156","Demon Division","http://d12h0em1d7ppg.cloudfront.net/items/41/4156/image_en/c6396ae9-4943-4b51-9363-5c80234530d3.jpg","DBV-074","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","","Rune(Divinity 2)","","douzen","The Decisive Battle of Valhalla","The demons will always hear out your wish. Whether or not they grant it is up to their whims.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4157","Fallen Angel of Fiery Vengeance","http://d12h0em1d7ppg.cloudfront.net/items/41/4157/image_en/3154154e-084d-43ff-a256-f5d0fc084dfc.jpg","DBV-075","U","","BANAMONS*","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
"http://www.fowtcg.com/card/4158","Fanatic of Grief","http://d12h0em1d7ppg.cloudfront.net/items/41/4158/image_en/bffea90a-2dd1-4232-99b8-ef99bd6b815e.jpg","DBV-076","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","400 / 400","Resonator","Human","Cola","The Decisive Battle of Valhalla","Faith is always accompanied by madness.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4159","Fleurety","http://d12h0em1d7ppg.cloudfront.net/items/41/4159/image_en/8d5c6f22-4319-41c6-9d7e-d61f81bd56a4.jpg","DBV-077","C","","ShiroYayoi","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
"http://www.fowtcg.com/card/4160","Immortal Commander","http://d12h0em1d7ppg.cloudfront.net/items/41/4160/image_en/617259cb-f2b0-4b12-b20d-7f93cf46a266.jpg","DBV-078","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","700 / 700","Resonator","Vampire","Tomomi TOMIDA","The Decisive Battle of Valhalla","Vampires reign as the strongest of the undead.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4160","Immortal Commander","http://d12h0em1d7ppg.cloudfront.net/items/41/4160/image_en/617259cb-f2b0-4b12-b20d-7f93cf46a266.jpg","DBV-078","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","700 / 700","Resonator","Vampire","Tomomi TOMIDA","The Decisive Battle of Valhalla","Vampires reign as the strongest of the undead.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4160","Immortal Commander","http://d12h0em1d7ppg.cloudfront.net/items/41/4160/image_en/617259cb-f2b0-4b12-b20d-7f93cf46a266.jpg","DBV-078","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","700 / 700","Resonator","Vampire","Tomomi TOMIDA","The Decisive Battle of Valhalla","Vampires reign as the strongest of the undead.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4161","Invitation to Purgatory","http://d12h0em1d7ppg.cloudfront.net/items/41/4161/image_en/e8aecff6-2a9e-468f-bd81-ff684d9af3f6.jpg","DBV-079","R","","haniwa","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
"http://www.fowtcg.com/card/4162","Lich, the Resurrected Cleric","http://d12h0em1d7ppg.cloudfront.net/items/41/4162/image_en/6d88b821-0300-447e-ba35-892ce784d05f.jpg","DBV-080","R","","Kamijo Roro","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
"http://www.fowtcg.com/card/4163","Lucifer, Leader of the Fallen Angels","http://d12h0em1d7ppg.cloudfront.net/items/41/4163/image_en/8e857ab2-3e1f-42aa-a28b-8b4b85ccef2f.jpg","DBV-081","SR","","Nekobayashi","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
"http://www.fowtcg.com/card/4164","Onlooking Vampire","http://d12h0em1d7ppg.cloudfront.net/items/41/4164/image_en/df21fce2-873c-4d55-8a30-5b9488d2561d.jpg","DBV-082","U","","j-peg","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
"http://www.fowtcg.com/card/4165","Sefirot, the Blueprint of Life","http://d12h0em1d7ppg.cloudfront.net/items/41/4165/image_en/4339f532-82f1-4eeb-ac55-77529c3b86ab.jpg","DBV-083","SR","","mita kura","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
"http://www.fowtcg.com/card/4166","Shemhaza, the Fallen Angel of Sadism","http://d12h0em1d7ppg.cloudfront.net/items/41/4166/image_en/9e91ff47-0e28-4d38-8d6f-38b6a88fe022.jpg","DBV-084","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","1000 / 1000","Resonator","Fallen Angel","touge369","The Decisive Battle of Valhalla","""Now, offer your body and soul to me.""","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4166","Shemhaza, the Fallen Angel of Sadism","http://d12h0em1d7ppg.cloudfront.net/items/41/4166/image_en/9e91ff47-0e28-4d38-8d6f-38b6a88fe022.jpg","DBV-084","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","1000 / 1000","Resonator","Fallen Angel","touge369","The Decisive Battle of Valhalla","""Now, offer your body and soul to me.""","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4166","Shemhaza, the Fallen Angel of Sadism","http://d12h0em1d7ppg.cloudfront.net/items/41/4166/image_en/9e91ff47-0e28-4d38-8d6f-38b6a88fe022.jpg","DBV-084","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","1000 / 1000","Resonator","Fallen Angel","touge369","The Decisive Battle of Valhalla","""Now, offer your body and soul to me.""","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4167","Skeleton Horde","http://d12h0em1d7ppg.cloudfront.net/items/41/4167/image_en/cc85c6bb-f539-4934-b5fa-c90b1044a3e6.jpg","DBV-085","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","400 / 400","Resonator","Skeleton","Tatsuki Mutou","The Decisive Battle of Valhalla","Even if you crush their bones, they'll reassemble and stand again.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4168","Sword of Lament","http://d12h0em1d7ppg.cloudfront.net/items/41/4168/image_en/a39efa44-d398-413d-aba4-5f889fa82f21.jpg","DBV-086","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","","Rune(Divinity 3)","","KEIICHIRO ITO","The Decisive Battle of Valhalla","A blade of cruelty.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4168","Sword of Lament","http://d12h0em1d7ppg.cloudfront.net/items/41/4168/image_en/a39efa44-d398-413d-aba4-5f889fa82f21.jpg","DBV-086","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","","Rune(Divinity 3)","","KEIICHIRO ITO","The Decisive Battle of Valhalla","A blade of cruelty.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4168","Sword of Lament","http://d12h0em1d7ppg.cloudfront.net/items/41/4168/image_en/a39efa44-d398-413d-aba4-5f889fa82f21.jpg","DBV-086","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","","Rune(Divinity 3)","","KEIICHIRO ITO","The Decisive Battle of Valhalla","A blade of cruelty.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4169","Tears of the Fallen","http://d12h0em1d7ppg.cloudfront.net/items/41/4169/image_en/853fc108-cd6d-4c7b-ac37-81176bff159d.jpg","DBV-087","C","","","Rune(Divinity 2)","","Tsukumi","The Decisive Battle of Valhalla","The tears of the heartbroken rain down on this land.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4170","Undeath","http://d12h0em1d7ppg.cloudfront.net/items/41/4170/image_en/81b6696d-22f6-4eb0-9348-9c7424a04cfa.jpg","DBV-088","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","","Rune(Divinity 2)","","tokiwa","The Decisive Battle of Valhalla","The chasm of the abyss loves the dead, almost as much as it loves to bring them back.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4184","Utgarda Loki, Giant of Darkness","http://d12h0em1d7ppg.cloudfront.net/items/41/4184/image_en/e62e46b3-2aa2-412e-83c5-5d67bd50619e.jpg","DBV-089","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","1200 / 1800","Resonator","Giant","Takumi Sugikawa","The Decisive Battle of Valhalla","""The darkness continues to grow, until it consumes all."" -Perfect Loki","The Decisive Battle of Valhalla","Activate
[d][d][1], discard this card: Your opponent discards a card. You lose 400 life."
"http://www.fowtcg.com/card/4184","Utgarda Loki, Giant of Darkness","http://d12h0em1d7ppg.cloudfront.net/items/41/4184/image_en/e62e46b3-2aa2-412e-83c5-5d67bd50619e.jpg","DBV-089","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","1200 / 1800","Resonator","Giant","Takumi Sugikawa","The Decisive Battle of Valhalla","""The darkness continues to grow, until it consumes all."" -Perfect Loki","The Decisive Battle of Valhalla","Activate
[d][d][1], discard this card: Your opponent discards a card. You lose 400 life."
"http://www.fowtcg.com/card/4184","Utgarda Loki, Giant of Darkness","http://d12h0em1d7ppg.cloudfront.net/items/41/4184/image_en/e62e46b3-2aa2-412e-83c5-5d67bd50619e.jpg","DBV-089","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","1200 / 1800","Resonator","Giant","Takumi Sugikawa","The Decisive Battle of Valhalla","""The darkness continues to grow, until it consumes all."" -Perfect Loki","The Decisive Battle of Valhalla","Activate
[d][d][1], discard this card: Your opponent discards a card. You lose 400 life."
"http://www.fowtcg.com/card/4184","Utgarda Loki, Giant of Darkness","http://d12h0em1d7ppg.cloudfront.net/items/41/4184/image_en/e62e46b3-2aa2-412e-83c5-5d67bd50619e.jpg","DBV-089","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/04.png","1200 / 1800","Resonator","Giant","Takumi Sugikawa","The Decisive Battle of Valhalla","""The darkness continues to grow, until it consumes all."" -Perfect Loki","The Decisive Battle of Valhalla","Activate
[d][d][1], discard this card: Your opponent discards a card. You lose 400 life."
"http://www.fowtcg.com/card/4172","Vlad, the Insatiable","http://d12h0em1d7ppg.cloudfront.net/items/41/4172/image_en/c6596373-3b46-4602-9601-8e537ef13691.jpg","DBV-090","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","1000 / 1000","Resonator","Vampire","kurisu","The Decisive Battle of Valhalla","A vampire's thirst never ceases.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4172","Vlad, the Insatiable","http://d12h0em1d7ppg.cloudfront.net/items/41/4172/image_en/c6596373-3b46-4602-9601-8e537ef13691.jpg","DBV-090","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","1000 / 1000","Resonator","Vampire","kurisu","The Decisive Battle of Valhalla","A vampire's thirst never ceases.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4172","Vlad, the Insatiable","http://d12h0em1d7ppg.cloudfront.net/items/41/4172/image_en/c6596373-3b46-4602-9601-8e537ef13691.jpg","DBV-090","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","1000 / 1000","Resonator","Vampire","kurisu","The Decisive Battle of Valhalla","A vampire's thirst never ceases.","The Decisive Battle of Valhalla",""
"http://www.fowtcg.com/card/4173","Alice, Zeus Incarnate","http://d12h0em1d7ppg.cloudfront.net/items/41/4173/image_en/90c65ffc-b296-40fc-94d1-74ae7b9d7e56.jpg","DBV-091","SR","","Wednesday","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
"http://www.fowtcg.com/card/4174","Athenia, Deity of Harvest and Corruption","http://d12h0em1d7ppg.cloudfront.net/items/41/4174/image_en/35dfe475-df0d-4d7f-b68b-06694e3b7944.jpg","DBV-092","SR","","sakura moyon","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
"http://www.fowtcg.com/card/4175","Deus Ex Machina, God of Machines","http://d12h0em1d7ppg.cloudfront.net/items/41/4175/image_en/34c96019-9a15-40f5-ae41-fb899ddade24.jpg","DBV-093","SR","","Rumie","The Decisive Battle of Valhalla","","","The Decisive Battle of Valhalla","","",""
