"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_type","card_artist","card_expansion","card_flavor_text","card_all_sets","card_att_def","card_race","card_text"
"http://www.fowtcg.com/card/1343","Little Dread, the Fake Red Moon","http://d12h0em1d7ppg.cloudfront.net/items/13/1343/image_en/1485244048.jpg","TAT-031","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Azusa","The Castle of Heaven and The Two Towers","""Did you find one out? There are still 799 lies left.""","The Castle of Heaven and The Two Towers","800 / 800","Nightmare",""
"http://www.fowtcg.com/card/1343","Little Dread, the Fake Red Moon","http://d12h0em1d7ppg.cloudfront.net/items/13/1343/image_en/1485244048.jpg","TAT-031","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","Azusa","The Castle of Heaven and The Two Towers","""Did you find one out? There are still 799 lies left.""","The Castle of Heaven and The Two Towers","800 / 800","Nightmare",""
"http://www.fowtcg.com/card/1344","Rapid Decay","http://d12h0em1d7ppg.cloudfront.net/items/13/1344/image_en/1485244049.jpg","TAT-032","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","佐々木光之介","The Castle of Heaven and The Two Towers","""Sudden evolution can be the same as degradation. Oh well- evolve until you die!"" 〜Little Dread, the Fake Red Moon","The Castle of Heaven and The Two Towers","","",""
"http://www.fowtcg.com/card/1345","Realm of the Dragon King","http://d12h0em1d7ppg.cloudfront.net/items/13/1345/image_en/1485244051.jpg","TAT-033","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Addition: Field","ORETO","The Castle of Heaven and The Two Towers","The weak cannot survive in the Dragon King's domain.","The Castle of Heaven and The Two Towers","","","Automatic
Whenever a non-Dragon resonator enters a field ⇒ This card deals 500 damage to it. If you control ""Bahamut, the Dragon King"", this card deals 800 damage instead."
"http://www.fowtcg.com/card/1345","Realm of the Dragon King","http://d12h0em1d7ppg.cloudfront.net/items/13/1345/image_en/1485244051.jpg","TAT-033","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Addition: Field","ORETO","The Castle of Heaven and The Two Towers","The weak cannot survive in the Dragon King's domain.","The Castle of Heaven and The Two Towers","","","Automatic
Whenever a non-Dragon resonator enters a field ⇒ This card deals 500 damage to it. If you control ""Bahamut, the Dragon King"", this card deals 800 damage instead."
"http://www.fowtcg.com/card/1345","Realm of the Dragon King","http://d12h0em1d7ppg.cloudfront.net/items/13/1345/image_en/1485244051.jpg","TAT-033","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Addition: Field","ORETO","The Castle of Heaven and The Two Towers","The weak cannot survive in the Dragon King's domain.","The Castle of Heaven and The Two Towers","","","Automatic
Whenever a non-Dragon resonator enters a field ⇒ This card deals 500 damage to it. If you control ""Bahamut, the Dragon King"", this card deals 800 damage instead."
"http://www.fowtcg.com/card/1346","Redbird of Omen","http://d12h0em1d7ppg.cloudfront.net/items/13/1346/image_en/1485244053.jpg","TAT-034","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","サウマロ","The Castle of Heaven and The Two Towers","The bird looked over all and flew back towards the red moon.","The Castle of Heaven and The Two Towers","0 / 700","Bird","Automatic
At the end of your turn ⇒ Put an omen counter on this card."
"http://www.fowtcg.com/card/1346","Redbird of Omen","http://d12h0em1d7ppg.cloudfront.net/items/13/1346/image_en/1485244053.jpg","TAT-034","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","サウマロ","The Castle of Heaven and The Two Towers","The bird looked over all and flew back towards the red moon.","The Castle of Heaven and The Two Towers","0 / 700","Bird","Automatic
At the end of your turn ⇒ Put an omen counter on this card."
"http://www.fowtcg.com/card/1346","Redbird of Omen","http://d12h0em1d7ppg.cloudfront.net/items/13/1346/image_en/1485244053.jpg","TAT-034","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","サウマロ","The Castle of Heaven and The Two Towers","The bird looked over all and flew back towards the red moon.","The Castle of Heaven and The Two Towers","0 / 700","Bird","Automatic
At the end of your turn ⇒ Put an omen counter on this card."
"http://www.fowtcg.com/card/1347","Wicked Witch of the West","http://d12h0em1d7ppg.cloudfront.net/items/13/1347/image_en/1485244056.jpg","TAT-035","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","ひがし","The Castle of Heaven and The Two Towers","She is frightened of the dark, and water is a most volatile poison to her.","The Castle of Heaven and The Two Towers","100 / 200","Nightmare/Witch","Automatic
When this card becomes targeted by water spells or water card's abilities ⇒ Destroy it."
"http://www.fowtcg.com/card/1347","Wicked Witch of the West","http://d12h0em1d7ppg.cloudfront.net/items/13/1347/image_en/1485244056.jpg","TAT-035","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","ひがし","The Castle of Heaven and The Two Towers","She is frightened of the dark, and water is a most volatile poison to her.","The Castle of Heaven and The Two Towers","100 / 200","Nightmare/Witch","Automatic
When this card becomes targeted by water spells or water card's abilities ⇒ Destroy it."
"http://www.fowtcg.com/card/1348","Yamata-no-Orochi, the Eight Disasters","http://d12h0em1d7ppg.cloudfront.net/items/13/1348/image_en/1485244058.jpg","TAT-036","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","gozz","The Castle of Heaven and The Two Towers","Lumia understands instinctively, without logic, that this is what people fear.","The Castle of Heaven and The Two Towers","200 / 2000","Nightmare/Dragon","Automatic
When this card is put into a graveyard from your field ⇒ You may search your deck for a card named ""Kusanagi Sword"" and add it to a resonator. Then shuffle your deck."
"http://www.fowtcg.com/card/1348","Yamata-no-Orochi, the Eight Disasters","http://d12h0em1d7ppg.cloudfront.net/items/13/1348/image_en/1485244058.jpg","TAT-036","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","gozz","The Castle of Heaven and The Two Towers","Lumia understands instinctively, without logic, that this is what people fear.","The Castle of Heaven and The Two Towers","200 / 2000","Nightmare/Dragon","Automatic
When this card is put into a graveyard from your field ⇒ You may search your deck for a card named ""Kusanagi Sword"" and add it to a resonator. Then shuffle your deck."
"http://www.fowtcg.com/card/1348","Yamata-no-Orochi, the Eight Disasters","http://d12h0em1d7ppg.cloudfront.net/items/13/1348/image_en/1485244058.jpg","TAT-036","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","gozz","The Castle of Heaven and The Two Towers","Lumia understands instinctively, without logic, that this is what people fear.","The Castle of Heaven and The Two Towers","200 / 2000","Nightmare/Dragon","Automatic
When this card is put into a graveyard from your field ⇒ You may search your deck for a card named ""Kusanagi Sword"" and add it to a resonator. Then shuffle your deck."
"http://www.fowtcg.com/card/1348","Yamata-no-Orochi, the Eight Disasters","http://d12h0em1d7ppg.cloudfront.net/items/13/1348/image_en/1485244058.jpg","TAT-036","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","gozz","The Castle of Heaven and The Two Towers","Lumia understands instinctively, without logic, that this is what people fear.","The Castle of Heaven and The Two Towers","200 / 2000","Nightmare/Dragon","Automatic
When this card is put into a graveyard from your field ⇒ You may search your deck for a card named ""Kusanagi Sword"" and add it to a resonator. Then shuffle your deck."
"http://www.fowtcg.com/card/1348","Yamata-no-Orochi, the Eight Disasters","http://d12h0em1d7ppg.cloudfront.net/items/13/1348/image_en/1485244058.jpg","TAT-036","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","gozz","The Castle of Heaven and The Two Towers","Lumia understands instinctively, without logic, that this is what people fear.","The Castle of Heaven and The Two Towers","200 / 2000","Nightmare/Dragon","Automatic
When this card is put into a graveyard from your field ⇒ You may search your deck for a card named ""Kusanagi Sword"" and add it to a resonator. Then shuffle your deck."
"http://www.fowtcg.com/card/1348","Yamata-no-Orochi, the Eight Disasters","http://d12h0em1d7ppg.cloudfront.net/items/13/1348/image_en/1485244058.jpg","TAT-036","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/05.png","Resonator","gozz","The Castle of Heaven and The Two Towers","Lumia understands instinctively, without logic, that this is what people fear.","The Castle of Heaven and The Two Towers","200 / 2000","Nightmare/Dragon","Automatic
When this card is put into a graveyard from your field ⇒ You may search your deck for a card named ""Kusanagi Sword"" and add it to a resonator. Then shuffle your deck."
"http://www.fowtcg.com/card/1349","Alice in Wonderland","http://d12h0em1d7ppg.cloudfront.net/items/13/1349/image_en/1485244059.jpg","TAT-037","R","","Ruler","Wednesday","The Castle of Heaven and The Two Towers","""Hey Grimm, do you think it was a good idea? I've entrusted your hopes to the Princess.""","The Castle of Heaven and The Two Towers","","Little Girl","Judgement
[J-Activate]: any number of will. You cannot choose to pay [0]."
"http://www.fowtcg.com/card/1350","Alice, the Drifter in the World","http://d12h0em1d7ppg.cloudfront.net/items/13/1350/image_en/1485244060.jpg","TAT-037J","JR","","J-Ruler","Wednesday","The Castle of Heaven and The Two Towers","""Being renowned all across the world is not important to me, observing and keeping the world in balance is important.""","The Castle of Heaven and The Two Towers","700 / 700","Wanderer/Little Girl","Automatic
[Enter] If you paid [W] for doing judgment, you gain 1000 life. If you paid [U], draw a card. If you paid [B], target opponent discard a card. If you paid [R], this card deals 1000 damage to up to one target resonator. If you paid [G], destroy up to one target addition. If you paid will of each attribute and will produced from ""Moojdart, the Fantasy Stone"", this card gains [Flying] and [Swiftness] until end of turn."
"http://www.fowtcg.com/card/1351","Alice's World","http://d12h0em1d7ppg.cloudfront.net/items/13/1351/image_en/1485244062.jpg","TAT-038","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Addition: Field","Fushikaden K.K.","The Castle of Heaven and The Two Towers","""Welcome to my world."" 〜Alice, the Drifter in the World","The Castle of Heaven and The Two Towers","","","Automatic
[Enter] Take an extra turn after this one."
"http://www.fowtcg.com/card/1351","Alice's World","http://d12h0em1d7ppg.cloudfront.net/items/13/1351/image_en/1485244062.jpg","TAT-038","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Addition: Field","Fushikaden K.K.","The Castle of Heaven and The Two Towers","""Welcome to my world."" 〜Alice, the Drifter in the World","The Castle of Heaven and The Two Towers","","","Automatic
[Enter] Take an extra turn after this one."
"http://www.fowtcg.com/card/1351","Alice's World","http://d12h0em1d7ppg.cloudfront.net/items/13/1351/image_en/1485244062.jpg","TAT-038","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/06.png","Addition: Field","Fushikaden K.K.","The Castle of Heaven and The Two Towers","""Welcome to my world."" 〜Alice, the Drifter in the World","The Castle of Heaven and The Two Towers","","","Automatic
[Enter] Take an extra turn after this one."
"http://www.fowtcg.com/card/1352","Cheshire Cat, the Grinning Remnant","http://d12h0em1d7ppg.cloudfront.net/items/13/1352/image_en/1485244063.jpg","TAT-039","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","石商","The Castle of Heaven and The Two Towers","""The Hatter and March Hare over there are crazy. But don't worry, for you and I are already crazy. That's why we're in this world.""","The Castle of Heaven and The Two Towers","0 / 200","Fairy Tale","Automatic
When this card is put into a graveyard from a field ⇒ Shuffle it into its owner's deck."
"http://www.fowtcg.com/card/1353","Crossroad of Worlds","http://d12h0em1d7ppg.cloudfront.net/items/13/1353/image_en/1485244068.jpg","TAT-040","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","Nagiにゃん","The Castle of Heaven and The Two Towers","""I don't really understand Alice's power either. But, I found out that I shouldn't try to understand."" 〜Lumia, the Creator of Hope","The Castle of Heaven and The Two Towers","","",""
"http://www.fowtcg.com/card/1353","Crossroad of Worlds","http://d12h0em1d7ppg.cloudfront.net/items/13/1353/image_en/1485244068.jpg","TAT-040","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","Nagiにゃん","The Castle of Heaven and The Two Towers","""I don't really understand Alice's power either. But, I found out that I shouldn't try to understand."" 〜Lumia, the Creator of Hope","The Castle of Heaven and The Two Towers","","",""
"http://www.fowtcg.com/card/1353","Crossroad of Worlds","http://d12h0em1d7ppg.cloudfront.net/items/13/1353/image_en/1485244068.jpg","TAT-040","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Chant","Nagiにゃん","The Castle of Heaven and The Two Towers","""I don't really understand Alice's power either. But, I found out that I shouldn't try to understand."" 〜Lumia, the Creator of Hope","The Castle of Heaven and The Two Towers","","",""
"http://www.fowtcg.com/card/1354","Destructive Flow","http://d12h0em1d7ppg.cloudfront.net/items/13/1354/image_en/1485244069.jpg","TAT-041","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","七海ルシア","The Castle of Heaven and The Two Towers","People saw the floods and became happy by it, and even more so from the water's new flow.","The Castle of Heaven and The Two Towers","","",""
"http://www.fowtcg.com/card/1354","Destructive Flow","http://d12h0em1d7ppg.cloudfront.net/items/13/1354/image_en/1485244069.jpg","TAT-041","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","七海ルシア","The Castle of Heaven and The Two Towers","People saw the floods and became happy by it, and even more so from the water's new flow.","The Castle of Heaven and The Two Towers","","",""
"http://www.fowtcg.com/card/1355","Dreams of Wonderland","http://d12h0em1d7ppg.cloudfront.net/items/13/1355/image_en/1485244070.jpg","TAT-042","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","ケルビン","The Castle of Heaven and The Two Towers","""What I see and what you see are two completely different things. That is the mystery of this world."" 〜Alice in Wonderland","The Castle of Heaven and The Two Towers","","",""
"http://www.fowtcg.com/card/1356","Humpty Dumpty","http://d12h0em1d7ppg.cloudfront.net/items/13/1356/image_en/1485244072.jpg","TAT-043","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","ケルビン","The Castle of Heaven and The Two Towers","Lumia looked disgusted when she saw the egg-shaped animals. Then Humpty Dumpty turned to her and said: ""You don't seem comfortable at all!""","The Castle of Heaven and The Two Towers","800 / 800","Fairy Tale","Activate
[U], banish this card: Reveal the top card of your deck. If it's a resonator, put it into your field. Otherwise, put it into your graveyard."
"http://www.fowtcg.com/card/1356","Humpty Dumpty","http://d12h0em1d7ppg.cloudfront.net/items/13/1356/image_en/1485244072.jpg","TAT-043","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","ケルビン","The Castle of Heaven and The Two Towers","Lumia looked disgusted when she saw the egg-shaped animals. Then Humpty Dumpty turned to her and said: ""You don't seem comfortable at all!""","The Castle of Heaven and The Two Towers","800 / 800","Fairy Tale","Activate
[U], banish this card: Reveal the top card of your deck. If it's a resonator, put it into your field. Otherwise, put it into your graveyard."
"http://www.fowtcg.com/card/1356","Humpty Dumpty","http://d12h0em1d7ppg.cloudfront.net/items/13/1356/image_en/1485244072.jpg","TAT-043","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","ケルビン","The Castle of Heaven and The Two Towers","Lumia looked disgusted when she saw the egg-shaped animals. Then Humpty Dumpty turned to her and said: ""You don't seem comfortable at all!""","The Castle of Heaven and The Two Towers","800 / 800","Fairy Tale","Activate
[U], banish this card: Reveal the top card of your deck. If it's a resonator, put it into your field. Otherwise, put it into your graveyard."
"http://www.fowtcg.com/card/1357","Little Mermaid of Tragic Love","http://d12h0em1d7ppg.cloudfront.net/items/13/1357/image_en/1485244073.jpg","TAT-044","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","長崎祐子","The Castle of Heaven and The Two Towers","The Mermaid Princess was sad about her tragic love, but she never regretted it.","The Castle of Heaven and The Two Towers","500 / 300","Mermaid","Continuous
Your opponent must block this card if able."
"http://www.fowtcg.com/card/1357","Little Mermaid of Tragic Love","http://d12h0em1d7ppg.cloudfront.net/items/13/1357/image_en/1485244073.jpg","TAT-044","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","長崎祐子","The Castle of Heaven and The Two Towers","The Mermaid Princess was sad about her tragic love, but she never regretted it.","The Castle of Heaven and The Two Towers","500 / 300","Mermaid","Continuous
Your opponent must block this card if able."
"http://www.fowtcg.com/card/1358","Mad Hatter","http://d12h0em1d7ppg.cloudfront.net/items/13/1358/image_en/1485244074.jpg","TAT-045","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","乃希","The Castle of Heaven and The Two Towers","""Why is a raven like a writing desk?"" 〜Alice in Wonderland","The Castle of Heaven and The Two Towers","300 / 300","Fairy Tale",""
"http://www.fowtcg.com/card/1359","Mad Tea-Party","http://d12h0em1d7ppg.cloudfront.net/items/13/1359/image_en/1485244078.jpg","TAT-046","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Addition: Field","Kawaryu","The Castle of Heaven and The Two Towers","The crazy tea party is far from ending. Those who try to end it wind up crazy themselves.","The Castle of Heaven and The Two Towers","","","Continuous
Whenever a resonator you control becomes targeted by spells or abilities other than through ⇒ Choose a new target at random. (Choose at random among all the legal targets including the original one.)"
"http://www.fowtcg.com/card/1359","Mad Tea-Party","http://d12h0em1d7ppg.cloudfront.net/items/13/1359/image_en/1485244078.jpg","TAT-046","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Addition: Field","Kawaryu","The Castle of Heaven and The Two Towers","The crazy tea party is far from ending. Those who try to end it wind up crazy themselves.","The Castle of Heaven and The Two Towers","","","Continuous
Whenever a resonator you control becomes targeted by spells or abilities other than through ⇒ Choose a new target at random. (Choose at random among all the legal targets including the original one.)"
"http://www.fowtcg.com/card/1359","Mad Tea-Party","http://d12h0em1d7ppg.cloudfront.net/items/13/1359/image_en/1485244078.jpg","TAT-046","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","Addition: Field","Kawaryu","The Castle of Heaven and The Two Towers","The crazy tea party is far from ending. Those who try to end it wind up crazy themselves.","The Castle of Heaven and The Two Towers","","","Continuous
Whenever a resonator you control becomes targeted by spells or abilities other than through ⇒ Choose a new target at random. (Choose at random among all the legal targets including the original one.)"
"http://www.fowtcg.com/card/1360","March Hare","http://d12h0em1d7ppg.cloudfront.net/items/13/1360/image_en/1485244079.jpg","TAT-047","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","乃希","The Castle of Heaven and The Two Towers","""Me kicking somebody and you kicking me are like the same thing. Whatever happens, it's still kicking.""","The Castle of Heaven and The Two Towers","500 / 300","Fairy Tale","Automatic
Whenever this card attacks ⇒ Reveal the top card of your deck. If its total cost is even, the next damage this card would deal this turn is dealt to you instead."
"http://www.fowtcg.com/card/1361","Riina, the Girl with Nothing","http://d12h0em1d7ppg.cloudfront.net/items/13/1361/image_en/1485244080.jpg","TAT-048","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","夕子","The Castle of Heaven and The Two Towers","Even though she lost all she had, she would never lose her kindness.","The Castle of Heaven and The Two Towers","400 / 400","Human","Activate
[0]: Target resonator you control loses all abilities until end of turn."
"http://www.fowtcg.com/card/1361","Riina, the Girl with Nothing","http://d12h0em1d7ppg.cloudfront.net/items/13/1361/image_en/1485244080.jpg","TAT-048","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","夕子","The Castle of Heaven and The Two Towers","Even though she lost all she had, she would never lose her kindness.","The Castle of Heaven and The Two Towers","400 / 400","Human","Activate
[0]: Target resonator you control loses all abilities until end of turn."
"http://www.fowtcg.com/card/1362","Seashore Fisherman","http://d12h0em1d7ppg.cloudfront.net/items/13/1362/image_en/1485244081.jpg","TAT-049","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","gekko","The Castle of Heaven and The Two Towers","""Recently, I've been catching some mysterious things, that don't look like they should even exist in our world.""","The Castle of Heaven and The Two Towers","500 / 600","Human/Fisherman","Activate
[rest]: Reveal the top card of your deck. If it's a resonator, put it back, look at the top four cards of your deck and put them in any order. If it's an addition, put it into your hand. If it's a spell card, rest target resonator."
"http://www.fowtcg.com/card/1362","Seashore Fisherman","http://d12h0em1d7ppg.cloudfront.net/items/13/1362/image_en/1485244081.jpg","TAT-049","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","gekko","The Castle of Heaven and The Two Towers","""Recently, I've been catching some mysterious things, that don't look like they should even exist in our world.""","The Castle of Heaven and The Two Towers","500 / 600","Human/Fisherman","Activate
[rest]: Reveal the top card of your deck. If it's a resonator, put it back, look at the top four cards of your deck and put them in any order. If it's an addition, put it into your hand. If it's a spell card, rest target resonator."
"http://www.fowtcg.com/card/1363","Shallows Giant Dolphin","http://d12h0em1d7ppg.cloudfront.net/items/13/1363/image_en/1485244083.jpg","TAT-050","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","佐久間さのすけ","The Castle of Heaven and The Two Towers","Dolphins make good sentries as they cry at the sight of enemies.","The Castle of Heaven and The Two Towers","300 / 1000","Dolphin","Automatic
Whenever this card blocks ⇒ Rest target resonator."
"http://www.fowtcg.com/card/1363","Shallows Giant Dolphin","http://d12h0em1d7ppg.cloudfront.net/items/13/1363/image_en/1485244083.jpg","TAT-050","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","佐久間さのすけ","The Castle of Heaven and The Two Towers","Dolphins make good sentries as they cry at the sight of enemies.","The Castle of Heaven and The Two Towers","300 / 1000","Dolphin","Automatic
Whenever this card blocks ⇒ Rest target resonator."
"http://www.fowtcg.com/card/1363","Shallows Giant Dolphin","http://d12h0em1d7ppg.cloudfront.net/items/13/1363/image_en/1485244083.jpg","TAT-050","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","佐久間さのすけ","The Castle of Heaven and The Two Towers","Dolphins make good sentries as they cry at the sight of enemies.","The Castle of Heaven and The Two Towers","300 / 1000","Dolphin","Automatic
Whenever this card blocks ⇒ Rest target resonator."
"http://www.fowtcg.com/card/1364","Sleeping Rat","http://d12h0em1d7ppg.cloudfront.net/items/13/1364/image_en/1485244085.jpg","TAT-051","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","河北亜希","The Castle of Heaven and The Two Towers","""Twinkle, twinkle, little bat, how I wonder what you're at... Up above the world you fly, like a tea tray in the sky!"" 〜Alice in Wonderland","The Castle of Heaven and The Two Towers","500 / 500","Fairy Tale/Rat",""
"http://www.fowtcg.com/card/1364","Sleeping Rat","http://d12h0em1d7ppg.cloudfront.net/items/13/1364/image_en/1485244085.jpg","TAT-051","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","河北亜希","The Castle of Heaven and The Two Towers","""Twinkle, twinkle, little bat, how I wonder what you're at... Up above the world you fly, like a tea tray in the sky!"" 〜Alice in Wonderland","The Castle of Heaven and The Two Towers","500 / 500","Fairy Tale/Rat",""
"http://www.fowtcg.com/card/1365","Star Money","http://d12h0em1d7ppg.cloudfront.net/items/13/1365/image_en/1485244087.jpg","TAT-052","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Addition: Resonator","夕子","The Castle of Heaven and The Two Towers","This silver coin is only granted to special people.","The Castle of Heaven and The Two Towers","","","Continuous
Added resonator gains [+700/+700] if it has no printed abilities."
"http://www.fowtcg.com/card/1366","Whirlpool of Knowledge","http://d12h0em1d7ppg.cloudfront.net/items/13/1366/image_en/1485244088.jpg","TAT-053","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","城戸春一","The Castle of Heaven and The Two Towers","The world holds many expressions.","The Castle of Heaven and The Two Towers","","",""
"http://www.fowtcg.com/card/1366","Whirlpool of Knowledge","http://d12h0em1d7ppg.cloudfront.net/items/13/1366/image_en/1485244088.jpg","TAT-053","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Chant","城戸春一","The Castle of Heaven and The Two Towers","The world holds many expressions.","The Castle of Heaven and The Two Towers","","",""
"http://www.fowtcg.com/card/1367","Witch's Dagger","http://d12h0em1d7ppg.cloudfront.net/items/13/1367/image_en/1485244090.jpg","TAT-054","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Addition: Resonator","長崎祐子","The Castle of Heaven and The Two Towers","A choice between two things.","The Castle of Heaven and The Two Towers","","","Continuous
Added resonator gains ""[U][U][2] [rest]: Destroy target rested resonator."" and ""[rest] banish this resonator: Draw three cards."""
"http://www.fowtcg.com/card/1368","Brainless Scarecrow","http://d12h0em1d7ppg.cloudfront.net/items/13/1368/image_en/1485244091.jpg","TAT-055","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","アサヒナ","The Castle of Heaven and The Two Towers","""I'm nothing but straw, and I lack a brain. I wonder if the wizard could grant my wish. Can I come with you?""","The Castle of Heaven and The Two Towers","200 / 200","Fairy Tale","Continuous
This card gains [+300/+300] for each achievement counter on it."
"http://www.fowtcg.com/card/1369","Cowardly Lion","http://d12h0em1d7ppg.cloudfront.net/items/13/1369/image_en/1485244092.jpg","TAT-056","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","ハタリス","The Castle of Heaven and The Two Towers","""I'm the king of beasts, but I'm not brave. Would the wizard make me brave?""","The Castle of Heaven and The Two Towers","200 / 200","Fairy Tale","Continuous
This card gains [+300/+300] for each achievement counter on it."
"http://www.fowtcg.com/card/1370","Crimson Girl in the Sky","http://d12h0em1d7ppg.cloudfront.net/items/13/1370/image_en/1485244094.jpg","TAT-057","R","","Ruler","祀花よう子","The Castle of Heaven and The Two Towers","You never know whether the true story has been told or not.","The Castle of Heaven and The Two Towers","","Little Girl","Judgement
[G][G][1]."
"http://www.fowtcg.com/card/1371","Little Red, the True Fairy Tale","http://d12h0em1d7ppg.cloudfront.net/items/13/1371/image_en/1485244096.jpg","TAT-057J","JR","","J-Ruler","祀花よう子","The Castle of Heaven and The Two Towers","""I have waited more than a hundred of years for this moment... allies, let me take my world, my appearance and my story back!""","The Castle of Heaven and The Two Towers","800 / 1000","Fairy Tale/Ancient","Continuous
If a spell or ability would decrease ATK or DEF of resonators you control, it decreases none instead."
"http://www.fowtcg.com/card/1372","Dorothy, the Lost Girl","http://d12h0em1d7ppg.cloudfront.net/items/13/1372/image_en/1485244098.jpg","TAT-058","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","今野隼史","The Castle of Heaven and The Two Towers","Dorothy, wearing her silver shoes, chose to fight alongside the Zenithian Castle's protectors without a worry.","The Castle of Heaven and The Two Towers","400 / 400","Fairy Tale","Automatic
Whenever this card deals damage to your opponent ⇒ Put the top card of your magic stone deck into your magic stone area."
"http://www.fowtcg.com/card/1372","Dorothy, the Lost Girl","http://d12h0em1d7ppg.cloudfront.net/items/13/1372/image_en/1485244098.jpg","TAT-058","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","今野隼史","The Castle of Heaven and The Two Towers","Dorothy, wearing her silver shoes, chose to fight alongside the Zenithian Castle's protectors without a worry.","The Castle of Heaven and The Two Towers","400 / 400","Fairy Tale","Automatic
Whenever this card deals damage to your opponent ⇒ Put the top card of your magic stone deck into your magic stone area."
"http://www.fowtcg.com/card/1373","Dragonslayer","http://d12h0em1d7ppg.cloudfront.net/items/13/1373/image_en/1485244099.jpg","TAT-059","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Addition: Resonator","CλT","The Castle of Heaven and The Two Towers","A sword made for one day's fight.","The Castle of Heaven and The Two Towers","","","Continuous
If added resonator would be dealt damage, prevent 500 of it."
