"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_type","card_artist","card_expansion","card_text","card_flavor_text","card_all_sets","card_att_def","card_race"
"http://www.fowtcg.com/card/1023","Machine Sympathizer","http://d12h0em1d7ppg.cloudfront.net/items/10/1023/image_en/1485240118.jpg","BFA-038","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","lack","Battle for Attractia","Continuous
This card gains [+200/+200] for each resonator with no attribute you control.","""It's coming! The rise of the machines is coming!""","Battle for Attractia","300 / 300","Human"
"http://www.fowtcg.com/card/1024","Queen's Envoy","http://d12h0em1d7ppg.cloudfront.net/items/10/1024/image_en/1485240119.jpg","BFA-039","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","nocras","Battle for Attractia","Continuous
This card can block while rested.","The queen is willing to sacrifice anything to protect herself.","Battle for Attractia","200 / 300","Fairy"
"http://www.fowtcg.com/card/1025","Separation of Body and Soul","http://d12h0em1d7ppg.cloudfront.net/items/10/1025/image_en/1485240120.jpg","BFA-040","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","Moopic","Battle for Attractia","","""Lies are so easy to rip apart."" -Possessor Princess of Love, Valentina","Battle for Attractia","",""
"http://www.fowtcg.com/card/1026","Set Free","http://d12h0em1d7ppg.cloudfront.net/items/10/1026/image_en/1485240122.jpg","BFA-041","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","j-peg","Battle for Attractia","","""The time for freedom has come! Everyone, please, join me for a song!"" -Shion, Liberator of Shangri-La","Battle for Attractia","",""
"http://www.fowtcg.com/card/1026","Set Free","http://d12h0em1d7ppg.cloudfront.net/items/10/1026/image_en/1485240122.jpg","BFA-041","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","j-peg","Battle for Attractia","","""The time for freedom has come! Everyone, please, join me for a song!"" -Shion, Liberator of Shangri-La","Battle for Attractia","",""
"http://www.fowtcg.com/card/1026","Set Free","http://d12h0em1d7ppg.cloudfront.net/items/10/1026/image_en/1485240122.jpg","BFA-041","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","j-peg","Battle for Attractia","","""The time for freedom has come! Everyone, please, join me for a song!"" -Shion, Liberator of Shangri-La","Battle for Attractia","",""
"http://www.fowtcg.com/card/1027","Shion, Liberator of Shangri-La","http://d12h0em1d7ppg.cloudfront.net/items/10/1027/image_en/1485240124.jpg","BFA-042","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","j-peg","Battle for Attractia","Activate
[U],[rest], discard a card: Return another target resonator to its owner's hand.","""Until today I fought for the oppressed. Today, I sing for all!""","Battle for Attractia","500 / 500","Human"
"http://www.fowtcg.com/card/1027","Shion, Liberator of Shangri-La","http://d12h0em1d7ppg.cloudfront.net/items/10/1027/image_en/1485240124.jpg","BFA-042","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","j-peg","Battle for Attractia","Activate
[U],[rest], discard a card: Return another target resonator to its owner's hand.","""Until today I fought for the oppressed. Today, I sing for all!""","Battle for Attractia","500 / 500","Human"
"http://www.fowtcg.com/card/1028","Spectating Magician","http://d12h0em1d7ppg.cloudfront.net/items/10/1028/image_en/1485240127.jpg","BFA-043","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","スギカワタクミ","Battle for Attractia","Automatic
When this card enters your field ⇒ Put target cahnt card without [Trigget] from your graveyard into your hand. If that card's total cost is 1, you may play it without paying its cost instead of putting it into your hand.","Onlookers were transfixed on the black moon, not noticing their collapsing world.","Battle for Attractia","400 / 800","Wizard/Ancient"
"http://www.fowtcg.com/card/1028","Spectating Magician","http://d12h0em1d7ppg.cloudfront.net/items/10/1028/image_en/1485240127.jpg","BFA-043","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","スギカワタクミ","Battle for Attractia","Automatic
When this card enters your field ⇒ Put target cahnt card without [Trigget] from your graveyard into your hand. If that card's total cost is 1, you may play it without paying its cost instead of putting it into your hand.","Onlookers were transfixed on the black moon, not noticing their collapsing world.","Battle for Attractia","400 / 800","Wizard/Ancient"
"http://www.fowtcg.com/card/1028","Spectating Magician","http://d12h0em1d7ppg.cloudfront.net/items/10/1028/image_en/1485240127.jpg","BFA-043","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","スギカワタクミ","Battle for Attractia","Automatic
When this card enters your field ⇒ Put target cahnt card without [Trigget] from your graveyard into your hand. If that card's total cost is 1, you may play it without paying its cost instead of putting it into your hand.","Onlookers were transfixed on the black moon, not noticing their collapsing world.","Battle for Attractia","400 / 800","Wizard/Ancient"
"http://www.fowtcg.com/card/1029","Technician of Leginus","http://d12h0em1d7ppg.cloudfront.net/items/10/1029/image_en/1485240129.jpg","BFA-044","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","松本エイト","Battle for Attractia","Automatic
When this card enters your field ⇒ Reveal the top two cards of your deck. Put up to two cards with no attribute from among them into your hand. Put the rest into your graveyard.","On a good day he'll come with two new inventions, on a bad day he'll come with nothing.","Battle for Attractia","600 / 600","Human"
"http://www.fowtcg.com/card/1029","Technician of Leginus","http://d12h0em1d7ppg.cloudfront.net/items/10/1029/image_en/1485240129.jpg","BFA-044","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","松本エイト","Battle for Attractia","Automatic
When this card enters your field ⇒ Reveal the top two cards of your deck. Put up to two cards with no attribute from among them into your hand. Put the rest into your graveyard.","On a good day he'll come with two new inventions, on a bad day he'll come with nothing.","Battle for Attractia","600 / 600","Human"
"http://www.fowtcg.com/card/1030","Titania, Prideful Queen","http://d12h0em1d7ppg.cloudfront.net/items/10/1030/image_en/1485240130.jpg","BFA-045","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","祀花よう子","Battle for Attractia","Continuous
Other water resonators and other Fairy resonators you control gain [+200/+200].","Those who call her prideful always seem to turn up missing.","Battle for Attractia","1200 / 1200","Twelve Apostles/Fairy"
"http://www.fowtcg.com/card/1030","Titania, Prideful Queen","http://d12h0em1d7ppg.cloudfront.net/items/10/1030/image_en/1485240130.jpg","BFA-045","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/06.png","Resonator","祀花よう子","Battle for Attractia","Continuous
Other water resonators and other Fairy resonators you control gain [+200/+200].","Those who call her prideful always seem to turn up missing.","Battle for Attractia","1200 / 1200","Twelve Apostles/Fairy"
"http://www.fowtcg.com/card/1031","Alice's Little Decoy","http://d12h0em1d7ppg.cloudfront.net/items/10/1031/image_en/1485240131.jpg","BFA-046","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","gozz","Battle for Attractia","Activate
Banish this card: Return up to two target resonators you control to their owners' hands.","Alice summoned decoys to divert the enemy's attack.","Battle for Attractia","200 / 200","Soldier"
"http://www.fowtcg.com/card/1032","Earthbound Wingman","http://d12h0em1d7ppg.cloudfront.net/items/10/1032/image_en/1485240133.jpg","BFA-047","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","長崎祐子","Battle for Attractia","Automatic
Whenever this card attacks ⇒ You may recover target magic stone.","Those wings bring new life to dying winds.","Battle for Attractia","500 / 500","Wingman"
"http://www.fowtcg.com/card/1032","Earthbound Wingman","http://d12h0em1d7ppg.cloudfront.net/items/10/1032/image_en/1485240133.jpg","BFA-047","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","長崎祐子","Battle for Attractia","Automatic
Whenever this card attacks ⇒ You may recover target magic stone.","Those wings bring new life to dying winds.","Battle for Attractia","500 / 500","Wingman"
"http://www.fowtcg.com/card/1033","Escort of the Fairy King","http://d12h0em1d7ppg.cloudfront.net/items/10/1033/image_en/1485240135.jpg","BFA-048","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","乃希","Battle for Attractia","Automatic
[Quickcast]","All this fairy can do is beat back those that draw near.","Battle for Attractia","0 / 600","Fairy"
"http://www.fowtcg.com/card/1034","Hare of Inaba","http://d12h0em1d7ppg.cloudfront.net/items/10/1034/image_en/1485240138.jpg","BFA-049","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","白井秀実","Battle for Attractia","Continuous
This card gains [Flying] and [Swiftness] as long as you control a Fantasy resonator.","""Alright everyone, let's get hopping! Just don't cry if you get hurt!""","Battle for Attractia","600 / 700","Wererabbit"
"http://www.fowtcg.com/card/1034","Hare of Inaba","http://d12h0em1d7ppg.cloudfront.net/items/10/1034/image_en/1485240138.jpg","BFA-049","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","白井秀実","Battle for Attractia","Continuous
This card gains [Flying] and [Swiftness] as long as you control a Fantasy resonator.","""Alright everyone, let's get hopping! Just don't cry if you get hurt!""","Battle for Attractia","600 / 700","Wererabbit"
"http://www.fowtcg.com/card/1035","High Speed Dash","http://d12h0em1d7ppg.cloudfront.net/items/10/1035/image_en/1485240140.jpg","BFA-050","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","桂福蔵","Battle for Attractia","","""We're outta here!"" -Kaguya, Rabbit Princess of the Lunar Halo","Battle for Attractia","",""
"http://www.fowtcg.com/card/1036","Home of the Wingmen","http://d12h0em1d7ppg.cloudfront.net/items/10/1036/image_en/1485240141.jpg","BFA-051","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Addition: Field","tokiwa","Battle for Attractia","Activate
[rest]: Target resonator with [Flying] gains [+300/+300] until end of turn.","An Armalla on the ground.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1036","Home of the Wingmen","http://d12h0em1d7ppg.cloudfront.net/items/10/1036/image_en/1485240141.jpg","BFA-051","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Addition: Field","tokiwa","Battle for Attractia","Activate
[rest]: Target resonator with [Flying] gains [+300/+300] until end of turn.","An Armalla on the ground.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1036","Home of the Wingmen","http://d12h0em1d7ppg.cloudfront.net/items/10/1036/image_en/1485240141.jpg","BFA-051","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Addition: Field","tokiwa","Battle for Attractia","Activate
[rest]: Target resonator with [Flying] gains [+300/+300] until end of turn.","An Armalla on the ground.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1037","Midsummer's Night King, Oberon","http://d12h0em1d7ppg.cloudfront.net/items/10/1037/image_en/1485240142.jpg","BFA-052","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","まよ","Battle for Attractia","Continuous
[Quickcast]","When the king appears, the fairies buzz about. Even if they aren't busy, they pretend they are.","Battle for Attractia","400 / 600","Fairy"
"http://www.fowtcg.com/card/1037","Midsummer's Night King, Oberon","http://d12h0em1d7ppg.cloudfront.net/items/10/1037/image_en/1485240142.jpg","BFA-052","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","まよ","Battle for Attractia","Continuous
[Quickcast]","When the king appears, the fairies buzz about. Even if they aren't busy, they pretend they are.","Battle for Attractia","400 / 600","Fairy"
"http://www.fowtcg.com/card/1038","Moonbreeze Rabbit","http://d12h0em1d7ppg.cloudfront.net/items/10/1038/image_en/1485240143.jpg","BFA-053","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","白野椋","Battle for Attractia","Activate
Banish this card: Produce [G] or [M].","That rabbit came and went as quickly as the wind, and left a calming warmth.","Battle for Attractia","200 / 400","Rabbit"
"http://www.fowtcg.com/card/1039","Protection of Alice","http://d12h0em1d7ppg.cloudfront.net/items/10/1039/image_en/1485240145.jpg","BFA-054","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Addition: Resonator","白野椋","Battle for Attractia","Continuous
Added resonator gains [+200/+200] for each resonator you control.","Alice's power is shared with all her allies.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1039","Protection of Alice","http://d12h0em1d7ppg.cloudfront.net/items/10/1039/image_en/1485240145.jpg","BFA-054","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Addition: Resonator","白野椋","Battle for Attractia","Continuous
Added resonator gains [+200/+200] for each resonator you control.","Alice's power is shared with all her allies.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1040","Song of the Fairy King","http://d12h0em1d7ppg.cloudfront.net/items/10/1040/image_en/1485240148.jpg","BFA-055","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","まよ","Battle for Attractia","","The song of the fairy king gave the fairies the power to fight a second time.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1040","Song of the Fairy King","http://d12h0em1d7ppg.cloudfront.net/items/10/1040/image_en/1485240148.jpg","BFA-055","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","まよ","Battle for Attractia","","The song of the fairy king gave the fairies the power to fight a second time.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1040","Song of the Fairy King","http://d12h0em1d7ppg.cloudfront.net/items/10/1040/image_en/1485240148.jpg","BFA-055","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","Chant","まよ","Battle for Attractia","","The song of the fairy king gave the fairies the power to fight a second time.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1041","Survivors of Sissei","http://d12h0em1d7ppg.cloudfront.net/items/10/1041/image_en/1485240149.jpg","BFA-056","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","夕子","Battle for Attractia","Continuous
This card gains [+400/+400] as long as you control another Beast resonator.","The creatures of Sissei wait patiently for their queen to return.","Battle for Attractia","200 / 200","Beast"
"http://www.fowtcg.com/card/1042","The Last Drop","http://d12h0em1d7ppg.cloudfront.net/items/10/1042/image_en/1485240152.jpg","BFA-057","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","あき","Battle for Attractia","","The last drop fell to Alice's hands.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1042","The Last Drop","http://d12h0em1d7ppg.cloudfront.net/items/10/1042/image_en/1485240152.jpg","BFA-057","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Chant","あき","Battle for Attractia","","The last drop fell to Alice's hands.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1043","Time-Gazer Elf","http://d12h0em1d7ppg.cloudfront.net/items/10/1043/image_en/1485240153.jpg","BFA-058","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","坂井結城","Battle for Attractia","Activate
[M]: Look at the top three cards of your deck and put them back in any order.","Though there are many who can see the future, there are few who can change it.","Battle for Attractia","600 / 800","Elf"
"http://www.fowtcg.com/card/1043","Time-Gazer Elf","http://d12h0em1d7ppg.cloudfront.net/items/10/1043/image_en/1485240153.jpg","BFA-058","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","坂井結城","Battle for Attractia","Activate
[M]: Look at the top three cards of your deck and put them back in any order.","Though there are many who can see the future, there are few who can change it.","Battle for Attractia","600 / 800","Elf"
"http://www.fowtcg.com/card/1043","Time-Gazer Elf","http://d12h0em1d7ppg.cloudfront.net/items/10/1043/image_en/1485240153.jpg","BFA-058","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","坂井結城","Battle for Attractia","Activate
[M]: Look at the top three cards of your deck and put them back in any order.","Though there are many who can see the future, there are few who can change it.","Battle for Attractia","600 / 800","Elf"
"http://www.fowtcg.com/card/1044","Wing Trap","http://d12h0em1d7ppg.cloudfront.net/items/10/1044/image_en/1485240155.jpg","BFA-059","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","今野隼史","Battle for Attractia","","Earthbound creatures know not the advantages of flight.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1044","Wing Trap","http://d12h0em1d7ppg.cloudfront.net/items/10/1044/image_en/1485240155.jpg","BFA-059","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","今野隼史","Battle for Attractia","","Earthbound creatures know not the advantages of flight.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1045","Yggdor, Beast of the World","http://d12h0em1d7ppg.cloudfront.net/items/10/1045/image_en/1485240156.jpg","BFA-060","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","kakotomirai","Battle for Attractia","Continuous
Blocking does not cause this card to rest.","The spirit of the world tree, the last of its hope.","Battle for Attractia","1400 / 1400","Beast"
"http://www.fowtcg.com/card/1045","Yggdor, Beast of the World","http://d12h0em1d7ppg.cloudfront.net/items/10/1045/image_en/1485240156.jpg","BFA-060","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","kakotomirai","Battle for Attractia","Continuous
Blocking does not cause this card to rest.","The spirit of the world tree, the last of its hope.","Battle for Attractia","1400 / 1400","Beast"
"http://www.fowtcg.com/card/1045","Yggdor, Beast of the World","http://d12h0em1d7ppg.cloudfront.net/items/10/1045/image_en/1485240156.jpg","BFA-060","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/08.png","Resonator","kakotomirai","Battle for Attractia","Continuous
Blocking does not cause this card to rest.","The spirit of the world tree, the last of its hope.","Battle for Attractia","1400 / 1400","Beast"
"http://www.fowtcg.com/card/1046","Black Moonbeam","http://d12h0em1d7ppg.cloudfront.net/items/10/1046/image_en/1485240159.jpg","BFA-061","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","佐々木光之介","Battle for Attractia","","""Tsk, forcing me to use this much power..."" -Interdimensional Monarch, Gill Lapis","Battle for Attractia","","(Ancient Magic)"
"http://www.fowtcg.com/card/1046","Black Moonbeam","http://d12h0em1d7ppg.cloudfront.net/items/10/1046/image_en/1485240159.jpg","BFA-061","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","佐々木光之介","Battle for Attractia","","""Tsk, forcing me to use this much power..."" -Interdimensional Monarch, Gill Lapis","Battle for Attractia","","(Ancient Magic)"
"http://www.fowtcg.com/card/1047","Collapsing World","http://d12h0em1d7ppg.cloudfront.net/items/10/1047/image_en/1485240160.jpg","BFA-062","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Addition: Field","gozz","Battle for Attractia","Continuous
At the beginning of each player's turn ⇒ That player banishes a resonator.","Life was swallowed into the gaping maw of the dying world.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1047","Collapsing World","http://d12h0em1d7ppg.cloudfront.net/items/10/1047/image_en/1485240160.jpg","BFA-062","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Addition: Field","gozz","Battle for Attractia","Continuous
At the beginning of each player's turn ⇒ That player banishes a resonator.","Life was swallowed into the gaping maw of the dying world.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1047","Collapsing World","http://d12h0em1d7ppg.cloudfront.net/items/10/1047/image_en/1485240160.jpg","BFA-062","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","Addition: Field","gozz","Battle for Attractia","Continuous
At the beginning of each player's turn ⇒ That player banishes a resonator.","Life was swallowed into the gaping maw of the dying world.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1048","Corrosion","http://d12h0em1d7ppg.cloudfront.net/items/10/1048/image_en/1485240161.jpg","BFA-063","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Addition: Resonator","白井秀実","Battle for Attractia","Continuous
Added resonator gains [+800/-400].","Madness, like any other weapon, can be a tool for friend or foe.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1048","Corrosion","http://d12h0em1d7ppg.cloudfront.net/items/10/1048/image_en/1485240161.jpg","BFA-063","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Addition: Resonator","白井秀実","Battle for Attractia","Continuous
Added resonator gains [+800/-400].","Madness, like any other weapon, can be a tool for friend or foe.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1049","Covert Operative","http://d12h0em1d7ppg.cloudfront.net/items/10/1049/image_en/1485240163.jpg","BFA-064","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","狛蜜ザキ","Battle for Attractia","Automatic
When this card enters your field from a standby area ⇒ Cancel target spell or ability targeting a card in your standby area. If you do, draw a card.","Never leave a trace, anything less is unacceptable.","Battle for Attractia","400 / 500","Human"
"http://www.fowtcg.com/card/1049","Covert Operative","http://d12h0em1d7ppg.cloudfront.net/items/10/1049/image_en/1485240163.jpg","BFA-064","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","狛蜜ザキ","Battle for Attractia","Automatic
When this card enters your field from a standby area ⇒ Cancel target spell or ability targeting a card in your standby area. If you do, draw a card.","Never leave a trace, anything less is unacceptable.","Battle for Attractia","400 / 500","Human"
"http://www.fowtcg.com/card/1050","Death Trap","http://d12h0em1d7ppg.cloudfront.net/items/10/1050/image_en/1485240164.jpg","BFA-065","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","サウマロ","Battle for Attractia","","Hatred and revenge, call demons in the dark.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1050","Death Trap","http://d12h0em1d7ppg.cloudfront.net/items/10/1050/image_en/1485240164.jpg","BFA-065","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","サウマロ","Battle for Attractia","","Hatred and revenge, call demons in the dark.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1050","Death Trap","http://d12h0em1d7ppg.cloudfront.net/items/10/1050/image_en/1485240164.jpg","BFA-065","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Chant","サウマロ","Battle for Attractia","","Hatred and revenge, call demons in the dark.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1051","Eyes in the Darkness","http://d12h0em1d7ppg.cloudfront.net/items/10/1051/image_en/1485240166.jpg","BFA-066","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","Cola","Battle for Attractia","","""A feeling of being watched? Of course. Stare long enough at the darkness and it stares back."" -Rezzard, Dark Necromancer","Battle for Attractia","",""
"http://www.fowtcg.com/card/1052","Fairy Shadow","http://d12h0em1d7ppg.cloudfront.net/items/10/1052/image_en/1485240167.jpg","BFA-067","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","碧風羽","Battle for Attractia","Automatic
When this card enters your field ⇒ Destroy target resonator with total cost 1.","""It hurts! It hurts! Now you too! Feel how much it hurts!""","Battle for Attractia","500 / 500","Fairy/Shadow"
"http://www.fowtcg.com/card/1052","Fairy Shadow","http://d12h0em1d7ppg.cloudfront.net/items/10/1052/image_en/1485240167.jpg","BFA-067","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","碧風羽","Battle for Attractia","Automatic
When this card enters your field ⇒ Destroy target resonator with total cost 1.","""It hurts! It hurts! Now you too! Feel how much it hurts!""","Battle for Attractia","500 / 500","Fairy/Shadow"
"http://www.fowtcg.com/card/1053","Hades, Lord of the Dead","http://d12h0em1d7ppg.cloudfront.net/items/10/1053/image_en/1485240168.jpg","BFA-068","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","fzwrAym","Battle for Attractia","Activate
[B][B],[rest]: Put target resonator with [Stealth] you control into its owner's standby area face down.","The true master of all who dwell in death and darkness.","Battle for Attractia","1400 / 1400","Twelve Apostles"
"http://www.fowtcg.com/card/1053","Hades, Lord of the Dead","http://d12h0em1d7ppg.cloudfront.net/items/10/1053/image_en/1485240168.jpg","BFA-068","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/08.png","Resonator","fzwrAym","Battle for Attractia","Activate
[B][B],[rest]: Put target resonator with [Stealth] you control into its owner's standby area face down.","The true master of all who dwell in death and darkness.","Battle for Attractia","1400 / 1400","Twelve Apostles"
"http://www.fowtcg.com/card/1054","Lapis' Dark Beast","http://d12h0em1d7ppg.cloudfront.net/items/10/1054/image_en/1485240170.jpg","BFA-069","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","佐久間さのすけ","Battle for Attractia","Automatic
When this card enters your field ⇒ Destroy target resonator with total cost 3 or less.","This creature is cursed to never stop eating.","Battle for Attractia","600 / 400","Beast"
"http://www.fowtcg.com/card/1054","Lapis' Dark Beast","http://d12h0em1d7ppg.cloudfront.net/items/10/1054/image_en/1485240170.jpg","BFA-069","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","佐久間さのすけ","Battle for Attractia","Automatic
When this card enters your field ⇒ Destroy target resonator with total cost 3 or less.","This creature is cursed to never stop eating.","Battle for Attractia","600 / 400","Beast"
"http://www.fowtcg.com/card/1054","Lapis' Dark Beast","http://d12h0em1d7ppg.cloudfront.net/items/10/1054/image_en/1485240170.jpg","BFA-069","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","佐久間さのすけ","Battle for Attractia","Automatic
When this card enters your field ⇒ Destroy target resonator with total cost 3 or less.","This creature is cursed to never stop eating.","Battle for Attractia","600 / 400","Beast"
"http://www.fowtcg.com/card/1055","Lapis' Dark Storm","http://d12h0em1d7ppg.cloudfront.net/items/10/1055/image_en/1485240171.jpg","BFA-070","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","tokiwa","Battle for Attractia","","Winds that only carry the promise of ruthless destruction.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1055","Lapis' Dark Storm","http://d12h0em1d7ppg.cloudfront.net/items/10/1055/image_en/1485240171.jpg","BFA-070","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","tokiwa","Battle for Attractia","","Winds that only carry the promise of ruthless destruction.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1056","Melder, Last of the Dead","http://d12h0em1d7ppg.cloudfront.net/items/10/1056/image_en/1485240174.jpg","BFA-071","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","touge369","Battle for Attractia","Automatic
When this card enters your field ⇒ Target resonator gains [-400/-400] for each resonator with [Stealth] you control until end of turn.","To stop his son, Rezzard's father rose as the last of the undead.","Battle for Attractia","1000 / 1000","Zombie"
"http://www.fowtcg.com/card/1056","Melder, Last of the Dead","http://d12h0em1d7ppg.cloudfront.net/items/10/1056/image_en/1485240174.jpg","BFA-071","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","touge369","Battle for Attractia","Automatic
When this card enters your field ⇒ Target resonator gains [-400/-400] for each resonator with [Stealth] you control until end of turn.","To stop his son, Rezzard's father rose as the last of the undead.","Battle for Attractia","1000 / 1000","Zombie"
"http://www.fowtcg.com/card/1056","Melder, Last of the Dead","http://d12h0em1d7ppg.cloudfront.net/items/10/1056/image_en/1485240174.jpg","BFA-071","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","touge369","Battle for Attractia","Automatic
When this card enters your field ⇒ Target resonator gains [-400/-400] for each resonator with [Stealth] you control until end of turn.","To stop his son, Rezzard's father rose as the last of the undead.","Battle for Attractia","1000 / 1000","Zombie"
"http://www.fowtcg.com/card/1056","Melder, Last of the Dead","http://d12h0em1d7ppg.cloudfront.net/items/10/1056/image_en/1485240174.jpg","BFA-071","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","touge369","Battle for Attractia","Automatic
When this card enters your field ⇒ Target resonator gains [-400/-400] for each resonator with [Stealth] you control until end of turn.","To stop his son, Rezzard's father rose as the last of the undead.","Battle for Attractia","1000 / 1000","Zombie"
