"card_url","card_name","card_image","card_number","card_rarity","card_type","card_race","card_artist","card_expansion","card_text","card_flavor_text","card_all_sets","card_att_def","card_cost_attribute"
"http://www.fowtcg.com/card/800","Adombrali, the Unfathomable","http://d12h0em1d7ppg.cloudfront.net/items/80/800/image_en/1486705942.jpg","TTW-037","SR","Resonator","Twelve Apostles/Cthulhu","スギカワタクミ","The Twilight Wanderer","Automatic
When this card enters your field ⇒ If it was played by its [Incarnation], for each different attribute among all banished resonators do the following:
[W]: Gain 400 life.
[R]: This card deals 400 damage to up to one target resonator.
[U]: Draw a card.
[G]: Produce [W], [R], [U], [G], or [B].
[B]: Your opponent loses 400 life.","What it is, what it wants. Even those who have seen it cannot say.","The Twilight Wanderer","600 / 800","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png"
"http://www.fowtcg.com/card/800","Adombrali, the Unfathomable","http://d12h0em1d7ppg.cloudfront.net/items/80/800/image_en/1486705942.jpg","TTW-037","SR","Resonator","Twelve Apostles/Cthulhu","スギカワタクミ","The Twilight Wanderer","Automatic
When this card enters your field ⇒ If it was played by its [Incarnation], for each different attribute among all banished resonators do the following:
[W]: Gain 400 life.
[R]: This card deals 400 damage to up to one target resonator.
[U]: Draw a card.
[G]: Produce [W], [R], [U], [G], or [B].
[B]: Your opponent loses 400 life.","What it is, what it wants. Even those who have seen it cannot say.","The Twilight Wanderer","600 / 800","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png"
"http://www.fowtcg.com/card/800","Adombrali, the Unfathomable","http://d12h0em1d7ppg.cloudfront.net/items/80/800/image_en/1486705942.jpg","TTW-037","SR","Resonator","Twelve Apostles/Cthulhu","スギカワタクミ","The Twilight Wanderer","Automatic
When this card enters your field ⇒ If it was played by its [Incarnation], for each different attribute among all banished resonators do the following:
[W]: Gain 400 life.
[R]: This card deals 400 damage to up to one target resonator.
[U]: Draw a card.
[G]: Produce [W], [R], [U], [G], or [B].
[B]: Your opponent loses 400 life.","What it is, what it wants. Even those who have seen it cannot say.","The Twilight Wanderer","600 / 800","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png"
"http://www.fowtcg.com/card/801","All Consuming Suspicion","http://d12h0em1d7ppg.cloudfront.net/items/80/801/image_en/1486705944.jpg","TTW-038","C","Addition: Resonator","","古城ばんび","The Twilight Wanderer","Activate
Banish this card: Draw a card.","""Once planted, it grows wildly. That is its power."" —Overlord of the Seven Lands, Valentina","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png"
"http://www.fowtcg.com/card/802","Hera, Goddess of Jealousy","http://d12h0em1d7ppg.cloudfront.net/items/80/802/image_en/1486705946.jpg","TTW-039","R","Resonator","Goddess","ネム","The Twilight Wanderer","Automatic
When this card enters your field ⇒ You may destroy target regalia with total cost 0. If you do, draw a card.","""No one needs regalia, but me!"" —Alice, the Valkyrie of Fairy Tales","The Twilight Wanderer","500 / 500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png"
"http://www.fowtcg.com/card/802","Hera, Goddess of Jealousy","http://d12h0em1d7ppg.cloudfront.net/items/80/802/image_en/1486705946.jpg","TTW-039","R","Resonator","Goddess","ネム","The Twilight Wanderer","Automatic
When this card enters your field ⇒ You may destroy target regalia with total cost 0. If you do, draw a card.","""No one needs regalia, but me!"" —Alice, the Valkyrie of Fairy Tales","The Twilight Wanderer","500 / 500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png"
"http://www.fowtcg.com/card/803","Insomniac Dormouse","http://d12h0em1d7ppg.cloudfront.net/items/80/803/image_en/1486705947.jpg","TTW-040","C","Resonator","Fairy Tale","佐久間さのすけ","The Twilight Wanderer","Activate
[rest]: Rest target resonator with total cost less than or equal to the number of tea party counters on this card. It doesn't recover during its controller's next recovery phase. Then remove all tea party counters from this card.","""You guys have certainly changed a bit."" —Alice, the Valkyrie of Fairy Tales","The Twilight Wanderer","400 / 600","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png"
"http://www.fowtcg.com/card/803","Insomniac Dormouse","http://d12h0em1d7ppg.cloudfront.net/items/80/803/image_en/1486705947.jpg","TTW-040","C","Resonator","Fairy Tale","佐久間さのすけ","The Twilight Wanderer","Activate
[rest]: Rest target resonator with total cost less than or equal to the number of tea party counters on this card. It doesn't recover during its controller's next recovery phase. Then remove all tea party counters from this card.","""You guys have certainly changed a bit."" —Alice, the Valkyrie of Fairy Tales","The Twilight Wanderer","400 / 600","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png"
"http://www.fowtcg.com/card/804","Invasion Ship, Golden Hind","http://d12h0em1d7ppg.cloudfront.net/items/80/804/image_en/1486705951.jpg","TTW-041","R","Addition: Field","","kakotomirai","The Twilight Wanderer","Activate
[rest], [U][1]: Rest target resonator. It doesn't recover during the recovery phase as long as this card is rested.","That ship was built to house a special kind of fighting power.","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png"
"http://www.fowtcg.com/card/805","Laying the Foundation","http://d12h0em1d7ppg.cloudfront.net/items/80/805/image_en/1486705953.jpg","TTW-042","C","Chant","","サウマロ","The Twilight Wanderer","","""Alright, now hand it over, as promised.""—Overlord of the Seven Lands, Valentina","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png"
"http://www.fowtcg.com/card/805","Laying the Foundation","http://d12h0em1d7ppg.cloudfront.net/items/80/805/image_en/1486705953.jpg","TTW-042","C","Chant","","サウマロ","The Twilight Wanderer","","""Alright, now hand it over, as promised.""—Overlord of the Seven Lands, Valentina","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png"
"http://www.fowtcg.com/card/806","Leviathan, the First of the Sea","http://d12h0em1d7ppg.cloudfront.net/items/80/806/image_en/1486705955.jpg","TTW-043","SR","Resonator","Twelve Apostles/Beast","松本エイト","The Twilight Wanderer","Activate
Banish three water magic stones: Rest all resonators your opponent controls.","Those who saw it lost everything. All that was left was their fear.","The Twilight Wanderer","1500 / 1500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png"
"http://www.fowtcg.com/card/806","Leviathan, the First of the Sea","http://d12h0em1d7ppg.cloudfront.net/items/80/806/image_en/1486705955.jpg","TTW-043","SR","Resonator","Twelve Apostles/Beast","松本エイト","The Twilight Wanderer","Activate
Banish three water magic stones: Rest all resonators your opponent controls.","Those who saw it lost everything. All that was left was their fear.","The Twilight Wanderer","1500 / 1500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png"
"http://www.fowtcg.com/card/806","Leviathan, the First of the Sea","http://d12h0em1d7ppg.cloudfront.net/items/80/806/image_en/1486705955.jpg","TTW-043","SR","Resonator","Twelve Apostles/Beast","松本エイト","The Twilight Wanderer","Activate
Banish three water magic stones: Rest all resonators your opponent controls.","Those who saw it lost everything. All that was left was their fear.","The Twilight Wanderer","1500 / 1500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png"
"http://www.fowtcg.com/card/806","Leviathan, the First of the Sea","http://d12h0em1d7ppg.cloudfront.net/items/80/806/image_en/1486705955.jpg","TTW-043","SR","Resonator","Twelve Apostles/Beast","松本エイト","The Twilight Wanderer","Activate
Banish three water magic stones: Rest all resonators your opponent controls.","Those who saw it lost everything. All that was left was their fear.","The Twilight Wanderer","1500 / 1500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png"
"http://www.fowtcg.com/card/807","Maritime Lookout","http://d12h0em1d7ppg.cloudfront.net/items/80/807/image_en/1486705956.jpg","TTW-044","C","Resonator","Soldier","塗夢","The Twilight Wanderer","Automatic
When this card enters your field ⇒ Return target fire resonator to its owner's hand.","Her motto is ""Don't mix fire and water.""","The Twilight Wanderer","500 / 500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png"
"http://www.fowtcg.com/card/807","Maritime Lookout","http://d12h0em1d7ppg.cloudfront.net/items/80/807/image_en/1486705956.jpg","TTW-044","C","Resonator","Soldier","塗夢","The Twilight Wanderer","Automatic
When this card enters your field ⇒ Return target fire resonator to its owner's hand.","Her motto is ""Don't mix fire and water.""","The Twilight Wanderer","500 / 500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png"
"http://www.fowtcg.com/card/808","Valentina, Plotting Lord of the Seas","http://d12h0em1d7ppg.cloudfront.net/items/80/808/image_en/1486705958.jpg","TTW-045","R","Ruler","Overlord","石商","The Twilight Wanderer","Activate
[U][1]: Search your deck for a regalia, reveal it and put it into your hand. Then shuffle your deck.","""There is only one path to victory, make allies.""","The Twilight Wanderer","",""
"http://www.fowtcg.com/card/809","Overlord of the Seven Lands, Valentina","http://d12h0em1d7ppg.cloudfront.net/items/80/809/image_en/1486705961.jpg","TTW-045J","JR","J-Ruler","Overlord","石商","The Twilight Wanderer","Automatic
When this card enters your field ⇒ You may reveal any number of Seven Kings J-Rulers with different names you own from outside the game and keep them revealed until end of game.This card gains [+100/+100] for each card revealed this way and it gains all of those cards names and God's Art abilities.","""To rule, the greatest love, it's satisfying enough just to obtain such power, like love for a child.""","The Twilight Wanderer","700 / 700",""
"http://www.fowtcg.com/card/810","Sane Hatter","http://d12h0em1d7ppg.cloudfront.net/items/81/810/image_en/1486705993.jpg","TTW-046","U","Resonator","Fairy Tale","ユウキリリー","The Twilight Wanderer","Activate
[rest]: Return target resonator with total cost less than or equal to the number of tea party counters on this card to its owner's hand. Then remove all tea party counters from this card.","The Sane Hatter chose his words carefully and moved about calmly. ""First, why don't we have some tea?""","The Twilight Wanderer","600 / 700","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png"
"http://www.fowtcg.com/card/810","Sane Hatter","http://d12h0em1d7ppg.cloudfront.net/items/81/810/image_en/1486705993.jpg","TTW-046","U","Resonator","Fairy Tale","ユウキリリー","The Twilight Wanderer","Activate
[rest]: Return target resonator with total cost less than or equal to the number of tea party counters on this card to its owner's hand. Then remove all tea party counters from this card.","The Sane Hatter chose his words carefully and moved about calmly. ""First, why don't we have some tea?""","The Twilight Wanderer","600 / 700","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png"
"http://www.fowtcg.com/card/811","Send Back","http://d12h0em1d7ppg.cloudfront.net/items/81/811/image_en/1486705996.jpg","TTW-047","C","Chant","","Cola","The Twilight Wanderer","Continuous
Return target addition, resonator, or regalia to its owner's hand.","The tiniest gap in a strategy can decide a battle.","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png"
"http://www.fowtcg.com/card/812","September Hare","http://d12h0em1d7ppg.cloudfront.net/items/81/812/image_en/1486705998.jpg","TTW-048","U","Resonator","Fairy Tale","ひがし","The Twilight Wanderer","Activate
[Rest]: If there are two or more tea party counters on this card, draw a card. If you do, remove all tea party counters from this card.","The September Hare pondered the meaning of his intelligence. Upon realizing there was no answer, he decided to ponder something else.","The Twilight Wanderer","100 / 500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png"
"http://www.fowtcg.com/card/813","Suseri-hime, Goddess of Passion","http://d12h0em1d7ppg.cloudfront.net/items/81/813/image_en/1486706000.jpg","TTW-049","R","Resonator","Goddess","長崎祐子","The Twilight Wanderer","Activate
[U]: This card gains [0/+100] until end of turn.","Passion can overpower other emotions in an instant.","The Twilight Wanderer","200 / 900","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png"
"http://www.fowtcg.com/card/813","Suseri-hime, Goddess of Passion","http://d12h0em1d7ppg.cloudfront.net/items/81/813/image_en/1486706000.jpg","TTW-049","R","Resonator","Goddess","長崎祐子","The Twilight Wanderer","Activate
[U]: This card gains [0/+100] until end of turn.","Passion can overpower other emotions in an instant.","The Twilight Wanderer","200 / 900","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png"
"http://www.fowtcg.com/card/814","The Overlord's Baptism","http://d12h0em1d7ppg.cloudfront.net/items/81/814/image_en/1486706002.jpg","TTW-050","R","Chant","","佐々木光之助","The Twilight Wanderer","Continuous
Choose a race. Return all resonators of the chosen race to their owners' hands. As long as your J-ruler is ""Overlord of the Seven Lands, Valentina"", you may pay [2] to play its next God's Art ability rather than pay its cost this turn.","""I'll remove anyone who stands in my way. So, who shall join me?"" —Overlord of the Seven Lands, Valentina","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png"
"http://www.fowtcg.com/card/814","The Overlord's Baptism","http://d12h0em1d7ppg.cloudfront.net/items/81/814/image_en/1486706002.jpg","TTW-050","R","Chant","","佐々木光之助","The Twilight Wanderer","Continuous
Choose a race. Return all resonators of the chosen race to their owners' hands. As long as your J-ruler is ""Overlord of the Seven Lands, Valentina"", you may pay [2] to play its next God's Art ability rather than pay its cost this turn.","""I'll remove anyone who stands in my way. So, who shall join me?"" —Overlord of the Seven Lands, Valentina","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png"
"http://www.fowtcg.com/card/814","The Overlord's Baptism","http://d12h0em1d7ppg.cloudfront.net/items/81/814/image_en/1486706002.jpg","TTW-050","R","Chant","","佐々木光之助","The Twilight Wanderer","Continuous
Choose a race. Return all resonators of the chosen race to their owners' hands. As long as your J-ruler is ""Overlord of the Seven Lands, Valentina"", you may pay [2] to play its next God's Art ability rather than pay its cost this turn.","""I'll remove anyone who stands in my way. So, who shall join me?"" —Overlord of the Seven Lands, Valentina","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png"
"http://www.fowtcg.com/card/815","The Overlord's Invasion Party","http://d12h0em1d7ppg.cloudfront.net/items/81/815/image_en/1486706003.jpg","TTW-051","U","Resonator","Soldier","gozz","The Twilight Wanderer","Continuous
This card gains [+100/+100] for each water magic stone you control.","Valentina's subjugation of the Seven Lands was rushed. Yet she knew the celebration of a quick victory only meant losing it in the future.","The Twilight Wanderer","300 / 300","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png"
"http://www.fowtcg.com/card/815","The Overlord's Invasion Party","http://d12h0em1d7ppg.cloudfront.net/items/81/815/image_en/1486706003.jpg","TTW-051","U","Resonator","Soldier","gozz","The Twilight Wanderer","Continuous
This card gains [+100/+100] for each water magic stone you control.","Valentina's subjugation of the Seven Lands was rushed. Yet she knew the celebration of a quick victory only meant losing it in the future.","The Twilight Wanderer","300 / 300","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png"
"http://www.fowtcg.com/card/816","Valentina's Zealot","http://d12h0em1d7ppg.cloudfront.net/items/81/816/image_en/1486706006.jpg","TTW-052","C","Resonator","Soldier","見田航介","The Twilight Wanderer","Activate
Banish this card: Your J-ruler cannot be targeted by chants or abilities until end of turn.","To a fanatic, death isn't always such a bad thing.","The Twilight Wanderer","100 / 500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png"
"http://www.fowtcg.com/card/817","Wall of Ideas","http://d12h0em1d7ppg.cloudfront.net/items/81/817/image_en/1486706007.jpg","TTW-053","U","Chant","","塗夢","The Twilight Wanderer","","""Should we soften them up?"" ""No, we have to make them tougher."" ""Really?"" ""Really.""—Reflect, Child of Potential and Refrain, Child of Convergence","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png"
"http://www.fowtcg.com/card/818","Water Sprite","http://d12h0em1d7ppg.cloudfront.net/items/81/818/image_en/1486706009.jpg","TTW-054","C","Resonator","Fairy","下江クリス","The Twilight Wanderer","Automatic
When this card enters your field ⇒ Reveal the top card of your deck. If it's a Fairy resonator, put it into your hand.","""Friends, I need your help!""","The Twilight Wanderer","200 / 300","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png"
"http://www.fowtcg.com/card/819","Beastly Attack","http://d12h0em1d7ppg.cloudfront.net/items/81/819/image_en/1486706010.jpg","TTW-055","C","Chant","","七海ルシア","The Twilight Wanderer","","The strength of the blow was so great it even reached the summoner.","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png"
"http://www.fowtcg.com/card/819","Beastly Attack","http://d12h0em1d7ppg.cloudfront.net/items/81/819/image_en/1486706010.jpg","TTW-055","C","Chant","","七海ルシア","The Twilight Wanderer","","The strength of the blow was so great it even reached the summoner.","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png"
"http://www.fowtcg.com/card/819","Beastly Attack","http://d12h0em1d7ppg.cloudfront.net/items/81/819/image_en/1486706010.jpg","TTW-055","C","Chant","","七海ルシア","The Twilight Wanderer","","The strength of the blow was so great it even reached the summoner.","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png"
"http://www.fowtcg.com/card/820","Drop of Yggdrasil","http://d12h0em1d7ppg.cloudfront.net/items/82/820/image_en/1486706012.jpg","TTW-056","C","Addition: Resonator","","みえ","The Twilight Wanderer","Activate
Banish this card: Target resonator gains [+200/+200] until end of turn.","Contained in this single drop is the power of the great forest.","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png"
"http://www.fowtcg.com/card/821","Familiar of Refrain","http://d12h0em1d7ppg.cloudfront.net/items/82/821/image_en/1486706014.jpg","TTW-057","C","Resonator","Beast","乃希","The Twilight Wanderer","Continuous
If magic counters would be put on your J/ruler, put that many plus one instead.","""Do you remember why we came to this world?"" ""No, I don't remember."" ""Really?"" ""Really."" —Reflect, Child of Potential and Refrain, Child of Convergence","The Twilight Wanderer","500 / 500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png"
"http://www.fowtcg.com/card/821","Familiar of Refrain","http://d12h0em1d7ppg.cloudfront.net/items/82/821/image_en/1486706014.jpg","TTW-057","C","Resonator","Beast","乃希","The Twilight Wanderer","Continuous
If magic counters would be put on your J/ruler, put that many plus one instead.","""Do you remember why we came to this world?"" ""No, I don't remember."" ""Really?"" ""Really."" —Reflect, Child of Potential and Refrain, Child of Convergence","The Twilight Wanderer","500 / 500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png"
"http://www.fowtcg.com/card/822","Final Forfeit","http://d12h0em1d7ppg.cloudfront.net/items/82/822/image_en/1486706016.jpg","TTW-058","U","Chant","","kawaryu","The Twilight Wanderer","","You won't find anything here. That's the intended result.","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png"
"http://www.fowtcg.com/card/823","Fruit of Yggdrasil","http://d12h0em1d7ppg.cloudfront.net/items/82/823/image_en/1486706018.jpg","TTW-059","C","Resonator","Fruit","長崎祐子","The Twilight Wanderer","Automatic
When this card enters your field ⇒ Draw a card.","Steadily ripening, little by little.","The Twilight Wanderer","0 / 800","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png"
"http://www.fowtcg.com/card/823","Fruit of Yggdrasil","http://d12h0em1d7ppg.cloudfront.net/items/82/823/image_en/1486706018.jpg","TTW-059","C","Resonator","Fruit","長崎祐子","The Twilight Wanderer","Automatic
When this card enters your field ⇒ Draw a card.","Steadily ripening, little by little.","The Twilight Wanderer","0 / 800","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png"
"http://www.fowtcg.com/card/824","Holy Ground of the Four Sacred Beasts","http://d12h0em1d7ppg.cloudfront.net/items/82/824/image_en/1486706019.jpg","TTW-060","R","Addition: Field","","Mad","The Twilight Wanderer","Continuous
You may pay [1] less to play [Evolution] abilities of resonators you control.","""Everyone, you must grow strong. They're coming to take this place from us.""—Pricia, Beast Queen in Hiding","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png"
"http://www.fowtcg.com/card/825","Hraesvelgr, Drinker of Death","http://d12h0em1d7ppg.cloudfront.net/items/82/825/image_en/1486706021.jpg","TTW-061","R","Resonator","Beast","kakotomirai","The Twilight Wanderer","Automatic
Whenever an evolution counter is put on this card ⇒ Target player shuffles all magic stones from their graveyard into their magic stone deck and shuffles all other cards from their graveyard into their deck.","The cycle of life has the power to purge impurity from itself.","The Twilight Wanderer","500 / 500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png"
"http://www.fowtcg.com/card/825","Hraesvelgr, Drinker of Death","http://d12h0em1d7ppg.cloudfront.net/items/82/825/image_en/1486706021.jpg","TTW-061","R","Resonator","Beast","kakotomirai","The Twilight Wanderer","Automatic
Whenever an evolution counter is put on this card ⇒ Target player shuffles all magic stones from their graveyard into their magic stone deck and shuffles all other cards from their graveyard into their deck.","The cycle of life has the power to purge impurity from itself.","The Twilight Wanderer","500 / 500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png"
"http://www.fowtcg.com/card/826","Pricia, Beast Queen in Hiding","http://d12h0em1d7ppg.cloudfront.net/items/82/826/image_en/1486706023.jpg","TTW-062","SR","Resonator","Human/Beast","fzwrAym","The Twilight Wanderer","Activate
[G]: Choose any number of attributes. This card becomes those attributes until end of turn.","Strength from adversity. Growth from necessity.","The Twilight Wanderer","700 / 700","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png"
"http://www.fowtcg.com/card/826","Pricia, Beast Queen in Hiding","http://d12h0em1d7ppg.cloudfront.net/items/82/826/image_en/1486706023.jpg","TTW-062","SR","Resonator","Human/Beast","fzwrAym","The Twilight Wanderer","Activate
[G]: Choose any number of attributes. This card becomes those attributes until end of turn.","Strength from adversity. Growth from necessity.","The Twilight Wanderer","700 / 700","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png"
"http://www.fowtcg.com/card/826","Pricia, Beast Queen in Hiding","http://d12h0em1d7ppg.cloudfront.net/items/82/826/image_en/1486706023.jpg","TTW-062","SR","Resonator","Human/Beast","fzwrAym","The Twilight Wanderer","Activate
[G]: Choose any number of attributes. This card becomes those attributes until end of turn.","Strength from adversity. Growth from necessity.","The Twilight Wanderer","700 / 700","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png"
"http://www.fowtcg.com/card/827","Reflect, Child of Potential","http://d12h0em1d7ppg.cloudfront.net/items/82/827/image_en/1486706025.jpg","TTW-063","R","Ruler","Little Boy","ケルビン","The Twilight Wanderer","Activate
[0]: Choose one. Play this ability only during your turn and only once per turn -
Target resonator gains [+200/+200] until end of turn. Put a magic counter on this card;
or draw a card, put a card from your hand on the bottom of your deck. Put a magic counter on this card;
or recover target resonator at the end of turn. Put a magic counter on this card.","A power not seen in this world is gathering.","The Twilight Wanderer","",""
"http://www.fowtcg.com/card/828","Refrain, Child of Convergence","http://d12h0em1d7ppg.cloudfront.net/items/82/828/image_en/1486706027.jpg","TTW-063J","JR","J-Ruler","Little Girl","ケルビン","The Twilight Wanderer","Activate
[rest], remove four magic counters from this card: Search your deck for a card and put it into your hand. Then shuffle your deck.","When all possibilities converge at one point, the resulting power will manifest itself.","The Twilight Wanderer","",""
"http://www.fowtcg.com/card/829","Rewriting Laws","http://d12h0em1d7ppg.cloudfront.net/items/82/829/image_en/1486706029.jpg","TTW-064","C","Chant","","Nagiにゃん","The Twilight Wanderer","Activate
Magic stones you control gain ""[rest]: Produce [W], [R], [U], [G], or [B]."" until end of turn. Recover up to two magic stones you control. Draw a card.","""Does it mean we can do anything?"" ""No, it means we can only do what we can."" ""Really?"" ""Really.""—Reflect, Child of Potential and Refrain, Child of Convergence","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png"
"http://www.fowtcg.com/card/829","Rewriting Laws","http://d12h0em1d7ppg.cloudfront.net/items/82/829/image_en/1486706029.jpg","TTW-064","C","Chant","","Nagiにゃん","The Twilight Wanderer","Activate
Magic stones you control gain ""[rest]: Produce [W], [R], [U], [G], or [B]."" until end of turn. Recover up to two magic stones you control. Draw a card.","""Does it mean we can do anything?"" ""No, it means we can only do what we can."" ""Really?"" ""Really.""—Reflect, Child of Potential and Refrain, Child of Convergence","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png"
"http://www.fowtcg.com/card/830","Servant of Reflect","http://d12h0em1d7ppg.cloudfront.net/items/83/830/image_en/1486706030.jpg","TTW-065","C","Resonator","Elf","古城ばんび","The Twilight Wanderer","Activate
Remove a magic counter from your J/ruler: Return this card to its owner's hand.","It has a power that doesn't belong in this world.","The Twilight Wanderer","200 / 200","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png"
"http://www.fowtcg.com/card/831","Spell-Weaver Elf","http://d12h0em1d7ppg.cloudfront.net/items/83/831/image_en/1486706032.jpg","TTW-066","U","Resonator","Elf","桂福蔵","The Twilight Wanderer","Automatic
When this card enters your field ⇒ Put three magic counters on your J/ruler.","The winds she summon release strong magic.","The Twilight Wanderer","600 / 600","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png"
"http://www.fowtcg.com/card/831","Spell-Weaver Elf","http://d12h0em1d7ppg.cloudfront.net/items/83/831/image_en/1486706032.jpg","TTW-066","U","Resonator","Elf","桂福蔵","The Twilight Wanderer","Automatic
When this card enters your field ⇒ Put three magic counters on your J/ruler.","The winds she summon release strong magic.","The Twilight Wanderer","600 / 600","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png"
"http://www.fowtcg.com/card/832","Spirit of Yggdrasil","http://d12h0em1d7ppg.cloudfront.net/items/83/832/image_en/1486706033.jpg","TTW-067","U","Resonator","Spirit","ハタリス","The Twilight Wanderer","Automatic
Whenever an addition is added to this card ⇒ Draw a card.","It's connected to all of the ancient forest.","The Twilight Wanderer","600 / 600","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png"
"http://www.fowtcg.com/card/832","Spirit of Yggdrasil","http://d12h0em1d7ppg.cloudfront.net/items/83/832/image_en/1486706033.jpg","TTW-067","U","Resonator","Spirit","ハタリス","The Twilight Wanderer","Automatic
Whenever an addition is added to this card ⇒ Draw a card.","It's connected to all of the ancient forest.","The Twilight Wanderer","600 / 600","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png"
"http://www.fowtcg.com/card/832","Spirit of Yggdrasil","http://d12h0em1d7ppg.cloudfront.net/items/83/832/image_en/1486706033.jpg","TTW-067","U","Resonator","Spirit","ハタリス","The Twilight Wanderer","Automatic
Whenever an addition is added to this card ⇒ Draw a card.","It's connected to all of the ancient forest.","The Twilight Wanderer","600 / 600","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png"
"http://www.fowtcg.com/card/833","The Beast Queen's Counterattack","http://d12h0em1d7ppg.cloudfront.net/items/83/833/image_en/1486706035.jpg","TTW-068","R","Chant","","fzwrAym","The Twilight Wanderer","Continuous
Target J/resonator you control gains [+400/+400] until end of turn. Then that card and target J/resonator your opponent controls deal damage equal to their ATK to each other.","""Valentina! I'll never forgive you!"" —Pricia, Beast Queen in Hiding","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png"
"http://www.fowtcg.com/card/833","The Beast Queen's Counterattack","http://d12h0em1d7ppg.cloudfront.net/items/83/833/image_en/1486706035.jpg","TTW-068","R","Chant","","fzwrAym","The Twilight Wanderer","Continuous
Target J/resonator you control gains [+400/+400] until end of turn. Then that card and target J/resonator your opponent controls deal damage equal to their ATK to each other.","""Valentina! I'll never forgive you!"" —Pricia, Beast Queen in Hiding","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png"
"http://www.fowtcg.com/card/834","The Beast Queen's Guardian","http://d12h0em1d7ppg.cloudfront.net/items/83/834/image_en/1486706038.jpg","TTW-069","U","Resonator","Beast","夕子","The Twilight Wanderer","Continuous
As long as there are one or more evolution counters on this card, it gains [+300/+300].","Evolving means adapting to a new environment.","The Twilight Wanderer","300 / 300","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png"
